team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2018-2019/Alaves-Stats,Alavés,26,38.0,700,18.42,458,93,38,47,58,6,59,1.55,36,8,3,6,5,1,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
2b390eca,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats,Athletic Club,27,38.0,693,18.24,477,77,43,42,45,9,70,1.84,49,5,3,6,7,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
db3b9613,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats,Atlético Madrid,29,38.0,788,20.74,569,75,40,40,53,11,89,2.34,63,3,4,11,7,1,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
206d90db,/en/squads/206d90db/2018-2019/Barcelona-Stats,Barcelona,30,38.0,1000,26.32,766,42,75,42,66,9,158,4.16,113,7,13,10,15,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
fc536746,/en/squads/fc536746/2018-2019/Real-Betis-Stats,Betis,25,38.0,782,20.58,585,47,57,24,55,14,76,2.00,57,0,6,5,7,1,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
f25da7fb,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats,Celta Vigo,28,38.0,814,21.42,588,56,63,44,55,8,89,2.34,66,3,5,7,8,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
bea5c710,/en/squads/bea5c710/2018-2019/Eibar-Stats,Eibar,25,38.0,935,24.61,639,112,57,48,61,18,73,1.92,45,7,3,8,7,3,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
a8661628,/en/squads/a8661628/2018-2019/Espanyol-Stats,Espanyol,25,38.0,805,21.18,589,58,39,60,39,20,66,1.74,42,4,2,12,3,3,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
7848bd64,/en/squads/7848bd64/2018-2019/Getafe-Stats,Getafe,26,38.0,674,17.74,428,90,49,36,56,15,78,2.05,46,7,11,5,8,1,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
9024a00a,/en/squads/9024a00a/2018-2019/Girona-Stats,Girona,26,38.0,692,18.21,462,84,39,39,62,6,63,1.66,39,6,2,9,7,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,Huesca,30,38.0,815,21.45,546,93,45,56,54,21,76,2.00,42,10,4,10,10,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,Leganés,29,38.0,707,18.61,490,86,37,34,45,15,61,1.61,42,8,3,5,3,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,Levante,26,38.0,759,19.97,512,66,61,41,64,15,98,2.58,63,10,10,7,8,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,Rayo Vallecano,29,38.0,792,20.84,537,80,65,50,42,18,67,1.76,45,2,6,8,6,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,Real Madrid,27,38.0,1071,28.18,792,81,71,66,49,12,103,2.71,66,6,7,13,10,1,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,Real Sociedad,30,38.0,754,19.84,522,72,53,41,47,19,74,1.95,46,7,5,5,9,2,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,Sevilla,27,38.0,933,24.55,739,59,44,43,35,13,110,2.89,88,3,6,8,5,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,Valencia,25,38.0,855,22.50,641,74,42,44,42,12,92,2.42,67,7,4,4,8,2,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,Valladolid,28,38.0,742,19.53,524,70,51,37,49,11,53,1.39,32,5,4,4,8,0,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,Villarreal,26,38.0,871,22.92,638,74,62,51,29,17,77,2.03,45,7,10,11,3,1,12,2018-2019,55f081b6-bc86-4d51-83f4-c29ada72c667
