team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,Alavés,30,38.0,578,347,284,227,67,290,629,46.1,339,363,117,246,279,857,810,5,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,Almería,35,38.0,633,372,354,222,57,280,582,48.1,302,430,134,296,313,946,856,19,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,Athletic Club,27,38.0,581,362,217,264,100,305,635,48.0,330,419,106,313,278,859,631,4,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,Atlético Madrid,27,38.0,654,399,308,263,83,327,671,48.7,344,460,114,346,256,910,793,8,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,Barcelona,29,38.0,571,363,271,223,77,243,523,46.5,280,363,97,266,257,828,573,17,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,Betis,35,38.0,692,440,305,300,87,358,683,52.4,325,422,101,321,345,1037,801,9,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,Cádiz,34,38.0,671,398,338,264,69,341,728,46.8,387,443,123,320,298,969,786,13,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,Celta Vigo,31,38.0,627,382,302,243,82,308,662,46.5,354,434,116,318,297,924,832,9,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,Getafe,33,38.0,608,364,269,251,88,291,577,50.4,286,342,103,239,307,915,730,6,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,Girona,25,38.0,544,340,264,222,58,274,521,52.6,247,378,124,254,257,801,661,21,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,Granada,40,38.0,637,374,336,237,64,289,623,46.4,334,404,110,294,280,917,779,26,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
0049d422,/en/squads/0049d422/2023-2024/Las-Palmas-Stats,Las Palmas,29,38.0,662,397,328,263,71,305,633,48.2,328,416,98,318,281,943,761,14,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
2aa12281,/en/squads/2aa12281/2023-2024/Mallorca-Stats,Mallorca,25,38.0,686,388,347,281,58,340,657,51.8,317,369,131,238,365,1051,785,10,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
03c57e2b,/en/squads/03c57e2b/2023-2024/Osasuna-Stats,Osasuna,29,38.0,525,311,247,201,77,243,517,47.0,274,400,108,292,263,788,756,16,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
98e8af82,/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats,Rayo Vallecano,26,38.0,630,372,279,282,69,270,608,44.4,338,410,105,305,308,938,796,12,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
53a2f082,/en/squads/53a2f082/2023-2024/Real-Madrid-Stats,Real Madrid,27,38.0,557,368,252,214,91,225,461,48.8,236,401,104,297,296,853,552,14,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
e31d1cd9,/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats,Real Sociedad,31,38.0,650,405,271,285,94,283,552,51.3,269,405,118,287,253,903,693,15,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
ad2be733,/en/squads/ad2be733/2023-2024/Sevilla-Stats,Sevilla,35,38.0,697,463,380,237,80,335,626,53.5,291,395,123,272,313,1010,772,9,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
dcc91a7b,/en/squads/dcc91a7b/2023-2024/Valencia-Stats,Valencia,29,38.0,657,379,335,250,72,309,618,50.0,309,392,105,287,324,981,842,9,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
2a8183b3,/en/squads/2a8183b3/2023-2024/Villarreal-Stats,Villarreal,32,38.0,576,348,288,212,76,260,532,48.9,272,386,130,256,304,880,789,12,12,2023-2024,765f2e41-c637-4900-8bf0-643f1db28697
