team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2021-2022/Alaves-Stats,vs Alavés,33,27.6,58.2,38,418,"3,420",38.0,65,48,113,59,6,9,79,4,57.0,50.0,42.0,92.0,656,1568,1.71,1.26,2.97,1.55,2.82,1.50,1.11,2.61,1.32,2.42,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
2b390eca,/en/squads/2b390eca/2021-2022/Athletic-Club-Stats,vs Athletic Club,26,27.6,51.9,38,418,"3,420",38.0,35,26,61,32,3,3,105,9,38.4,36.0,27.7,63.7,586,1379,0.92,0.68,1.61,0.84,1.53,1.01,0.73,1.74,0.95,1.68,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
db3b9613,/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats,vs Atlético Madrid,26,27.6,49.4,38,418,"3,420",38.0,40,28,68,33,7,8,102,4,33.4,27.4,20.8,48.2,495,1320,1.05,0.74,1.79,0.87,1.61,0.88,0.55,1.43,0.72,1.27,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
206d90db,/en/squads/206d90db/2021-2022/Barcelona-Stats,vs Barcelona,38,27.7,35.2,38,418,"3,420",38.0,38,27,65,36,2,3,93,5,34.4,32.1,24.7,56.8,448,938,1.00,0.71,1.71,0.95,1.66,0.91,0.65,1.56,0.84,1.49,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
fc536746,/en/squads/fc536746/2021-2022/Real-Betis-Stats,vs Betis,31,27.4,45.9,38,418,"3,420",38.0,38,29,67,35,3,3,74,3,43.4,41.1,30.2,71.3,686,1375,1.00,0.76,1.76,0.92,1.68,1.14,0.79,1.94,1.08,1.88,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
ee7c297c,/en/squads/ee7c297c/2021-2022/Cadiz-Stats,vs Cádiz,33,27.6,59.1,38,418,"3,420",38.0,51,31,82,40,11,13,98,6,48.3,38.2,30.4,68.5,735,1805,1.34,0.82,2.16,1.05,1.87,1.27,0.80,2.07,1.00,1.80,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
f25da7fb,/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats,vs Celta Vigo,25,27.4,44.4,38,418,"3,420",38.0,41,29,70,37,4,8,103,5,45.7,39.4,28.7,68.0,547,1251,1.08,0.76,1.84,0.97,1.74,1.20,0.75,1.96,1.04,1.79,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
6c8b07df,/en/squads/6c8b07df/2021-2022/Elche-Stats,vs Elche,28,27.4,51.6,38,418,"3,420",38.0,52,41,93,45,7,9,80,2,59.1,52.1,41.7,93.8,657,1477,1.37,1.08,2.45,1.18,2.26,1.56,1.10,2.65,1.37,2.47,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
a8661628,/en/squads/a8661628/2021-2022/Espanyol-Stats,vs Espanyol,34,27.5,52.9,38,418,"3,420",38.0,51,39,90,47,4,5,120,7,51.2,47.3,36.7,84.1,800,1705,1.34,1.03,2.37,1.24,2.26,1.35,0.97,2.31,1.25,2.21,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
7848bd64,/en/squads/7848bd64/2021-2022/Getafe-Stats,vs Getafe,31,27.8,58.8,38,418,"3,420",38.0,40,30,70,38,2,4,110,4,38.6,35.5,27.4,63.0,612,1521,1.05,0.79,1.84,1.00,1.79,1.02,0.72,1.74,0.94,1.66,12,2021-2022,876a172a-2aa6-4cff-8faa-4d52173cbaef
