team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2021-2022/Alaves-Stats,vs Alavés,33,58.2,38.0,24006,2263,7419,10974,5796,897,23997,638,375,58.8,262,41.1,13155,67162,34846,656,466,159,632,288,15266,1558,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
2b390eca,/en/squads/2b390eca/2021-2022/Athletic-Club-Stats,vs Athletic Club,26,51.9,38.0,23145,2686,8299,9724,5338,738,23142,582,358,61.5,224,38.5,13233,61552,29810,586,413,154,626,284,14558,1356,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
db3b9613,/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats,vs Atlético Madrid,26,49.4,38.0,22840,2520,7416,10829,4797,518,22832,619,326,52.7,293,47.3,12320,62922,31387,495,430,78,587,343,14731,1304,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
206d90db,/en/squads/206d90db/2021-2022/Barcelona-Stats,vs Barcelona,38,35.2,38.0,18008,2652,7090,7453,3639,576,18005,493,249,50.5,244,49.5,9266,49398,23152,448,287,136,569,343,10357,931,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
fc536746,/en/squads/fc536746/2021-2022/Real-Betis-Stats,vs Betis,31,45.9,38.0,21018,2221,6760,9187,5302,736,21015,695,371,53.4,324,46.6,11051,61249,32663,686,469,160,562,338,12921,1356,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
ee7c297c,/en/squads/ee7c297c/2021-2022/Cadiz-Stats,vs Cádiz,33,59.1,38.0,24939,2196,6771,12031,6336,803,24926,712,410,57.6,302,42.4,14139,77242,41615,735,581,139,672,345,16592,1789,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
f25da7fb,/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats,vs Celta Vigo,25,44.4,38.0,21082,2265,6965,9473,4873,676,21074,762,476,62.5,286,37.5,10464,53122,25441,547,395,133,679,410,12239,1241,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
6c8b07df,/en/squads/6c8b07df/2021-2022/Elche-Stats,vs Elche,28,51.6,38.0,22214,1764,6198,10589,5631,834,22205,623,354,56.8,268,43.0,12291,66584,35516,657,488,163,567,321,14181,1463,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
a8661628,/en/squads/a8661628/2021-2022/Espanyol-Stats,vs Espanyol,34,52.9,38.0,23110,1938,6189,10593,6526,976,23105,646,371,57.4,275,42.6,12859,72070,39484,800,567,194,533,282,15370,1679,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
7848bd64,/en/squads/7848bd64/2021-2022/Getafe-Stats,vs Getafe,31,58.8,38.0,25022,2099,7619,12389,5225,653,25018,594,346,58.2,248,41.8,14196,68698,34864,612,505,111,621,339,16581,1509,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
a0435291,/en/squads/a0435291/2021-2022/Granada-Stats,vs Granada,32,66.0,38.0,22987,2120,6813,10236,6130,960,22978,632,358,56.6,274,43.4,12410,63240,33624,706,505,190,644,337,14472,1594,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
9800b6a1,/en/squads/9800b6a1/2021-2022/Levante-Stats,vs Levante,31,53.1,38.0,22619,2204,6680,10519,5639,842,22613,611,374,61.2,237,38.8,12819,67914,35497,716,561,187,554,321,14569,1437,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
2aa12281,/en/squads/2aa12281/2021-2022/Mallorca-Stats,vs Mallorca,33,54.9,38.0,22593,2165,6846,10513,5434,804,22585,551,303,55.0,248,45.0,12229,64575,33902,650,495,141,622,359,14251,1358,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
03c57e2b,/en/squads/03c57e2b/2021-2022/Osasuna-Stats,vs Osasuna,29,53.3,38.0,23306,2463,7877,10125,5520,747,23299,598,347,58.0,251,42.0,12658,67449,35402,722,527,182,603,326,14488,1309,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
98e8af82,/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats,vs Rayo Vallecano,28,50.1,38.0,21403,2364,7202,9223,5218,723,21394,688,408,59.3,280,40.7,11305,58159,29428,603,470,154,614,341,12807,1315,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
53a2f082,/en/squads/53a2f082/2021-2022/Real-Madrid-Stats,vs Real Madrid,31,34.0,38.0,20331,2591,6738,8722,5040,681,20326,502,291,58.0,211,42.0,11747,60712,32279,632,509,147,507,349,13167,1250,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
e31d1cd9,/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats,vs Real Sociedad,32,45.3,38.0,20488,2362,6990,8514,5184,665,20482,546,286,52.4,260,47.6,11269,57819,28984,587,471,149,625,326,12202,1191,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
ad2be733,/en/squads/ad2be733/2021-2022/Sevilla-Stats,vs Sevilla,33,40.2,38.0,19020,2220,6221,8288,4698,685,19016,542,306,56.5,236,43.5,9919,52159,26910,521,423,124,558,298,11202,1174,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
dcc91a7b,/en/squads/dcc91a7b/2021-2022/Valencia-Stats,vs Valencia,34,56.4,38.0,21974,2234,7262,9584,5338,726,21966,623,357,57.3,266,42.7,11943,61183,31339,597,444,133,663,325,13584,1383,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
2a8183b3,/en/squads/2a8183b3/2021-2022/Villarreal-Stats,vs Villarreal,29,43.0,38.0,19595,2370,6846,8101,4842,700,19590,476,247,51.9,229,48.1,10274,56171,27932,583,422,161,521,309,11770,1087,12,2021-2022,42bb03c8-1164-49e0-8360-cc54ca5a3bdb
