ranker,nationality,players,minutes,List,competition_id,season_id,id
1,esSpain,354,"438,679","Pablo Sarabia,Borja Iglesias,José Luis Morales,Iago Aspas,Mikel Oyarzabal,Daniel Parejo,Jony,José Campaña,Jorge Molina,Jaime Mata...",12,2018-2019,d7d4d99a-3f80-4802-8763-6a909e9a94d3
2,arArgentina,31,"45,575","Lionel Messi,Jonathan Calleri,Giovani Lo Celso,Jonathan Silva,Éver Banega,Ezequiel Ávila,Franco Vázquez,Ramiro Funes Mori,Guido Carrillo,Gerónimo Rulli...",12,2018-2019,d7d4d99a-3f80-4802-8763-6a909e9a94d3
3,frFrance,20,"29,030","Karim Benzema,Antoine Griezmann,Wissam Ben Yedder,Raphaël Varane,Ousmane Dembélé,Thomas Lemar,Dimitri Foulquier,Theo Hernández,Kévin Gameiro,Clément Lenglet...",12,2018-2019,d7d4d99a-3f80-4802-8763-6a909e9a94d3
4,brBrazil,19,"28,341","Willian José,Charles,Neto,Gabriel Paulista,Philippe Coutinho,Casemiro,Filipe Luís,Marcelo,Sidnei,Léo Baptistão...",12,2018-2019,d7d4d99a-3f80-4802-8763-6a909e9a94d3
,,,,View Complete Nationalities Table,12,2018-2019,d7d4d99a-3f80-4802-8763-6a909e9a94d3
