team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,vs Alavés,30,38.0,650,462,323,246,81,246,576,42.7,330,317,88,229,422,1072,721,5,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,vs Athletic Club,26,38.0,670,449,332,280,58,261,611,42.7,350,374,76,298,422,1092,919,6,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,vs Atlético Madrid,26,38.0,715,494,346,273,96,267,693,38.5,426,390,91,299,488,1203,792,12,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,vs Barcelona,25,38.0,819,517,438,307,74,354,973,36.4,619,477,128,349,618,1437,694,14,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,vs Betis,29,38.0,622,405,296,261,65,240,679,35.3,439,356,94,262,448,1070,566,8,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,vs Celta Vigo,23,38.0,655,426,296,288,71,227,603,37.6,376,372,103,269,495,1150,735,13,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,vs Eibar,27,38.0,671,435,402,231,38,297,649,45.8,352,401,115,286,510,1181,1156,4,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,vs Espanyol,25,38.0,661,443,318,275,68,273,596,45.8,323,404,95,309,433,1094,846,9,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,vs Getafe,32,38.0,696,480,350,273,73,288,584,49.3,296,357,83,274,515,1211,788,14,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,vs Girona,25,38.0,653,439,318,268,67,284,644,44.1,360,308,96,212,396,1049,896,16,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,vs La Coruña,32,38.0,624,431,306,263,55,245,620,39.5,375,356,102,254,491,1115,825,8,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,vs Las Palmas,36,38.0,722,514,306,331,85,264,713,37.0,449,355,90,265,506,1228,785,5,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,vs Leganés,28,38.0,720,474,356,284,80,267,608,43.9,341,371,85,286,432,1152,796,7,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,vs Levante,33,38.0,755,522,380,282,93,310,685,45.3,375,380,105,275,454,1209,813,7,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,vs Málaga,37,38.0,748,509,347,315,86,278,586,47.4,308,359,88,271,452,1200,941,8,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,vs Real Madrid,24,38.0,644,418,358,205,81,251,752,33.4,501,431,152,279,486,1130,974,17,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,vs Real Sociedad,27,38.0,708,510,366,266,76,261,623,41.9,362,430,127,303,489,1197,855,13,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,vs Sevilla,31,38.0,699,471,353,277,69,269,661,40.7,392,442,118,324,467,1166,851,12,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,vs Valencia,25,38.0,746,488,335,312,99,271,699,38.8,428,364,108,256,542,1288,698,13,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,vs Villarreal,32,38.0,640,440,294,260,86,247,575,43.0,328,383,109,274,518,1158,696,9,12,2017-2018,92926d04-c6ce-4e04-8eca-b311302a378f
