team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2019-2020/Alaves-Stats,vs Alavés,32,38.0,87,3,2,472,573,92,695,329,347,7,6,0,1939,712,905,44.0,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
2b390eca,/en/squads/2b390eca/2019-2020/Athletic-Club-Stats,vs Athletic Club,26,38.0,89,0,0,475,491,71,737,327,313,6,10,1,1861,683,912,42.8,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
db3b9613,/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats,vs Atlético Madrid,30,38.0,113,4,1,506,474,34,728,384,355,3,8,1,1869,723,827,46.6,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
206d90db,/en/squads/206d90db/2019-2020/Barcelona-Stats,vs Barcelona,28,38.0,89,4,2,563,387,68,560,525,361,4,6,2,1824,364,455,44.4,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
fc536746,/en/squads/fc536746/2019-2020/Real-Betis-Stats,vs Betis,27,38.0,111,5,3,610,430,125,708,364,374,8,8,0,1723,558,579,49.1,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
f25da7fb,/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats,vs Celta Vigo,30,38.0,119,5,2,571,444,66,783,384,348,3,9,0,1982,659,650,50.3,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
bea5c710,/en/squads/bea5c710/2019-2020/Eibar-Stats,vs Eibar,26,38.0,70,2,2,451,475,121,630,342,331,4,10,1,1931,1091,974,52.8,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
a8661628,/en/squads/a8661628/2019-2020/Espanyol-Stats,vs Espanyol,31,38.0,75,6,3,510,539,71,646,367,305,3,4,2,1924,814,755,51.9,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
7848bd64,/en/squads/7848bd64/2019-2020/Getafe-Stats,vs Getafe,30,38.0,122,11,4,537,656,143,505,384,292,6,7,1,1948,1024,914,52.8,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
a0435291,/en/squads/a0435291/2019-2020/Granada-Stats,vs Granada,27,38.0,116,7,3,544,562,75,724,333,302,5,5,2,1837,849,748,53.2,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
7c6f2c78,/en/squads/7c6f2c78/2019-2020/Leganes-Stats,vs Leganés,29,38.0,105,5,2,541,550,68,636,332,339,6,5,0,1846,865,778,52.6,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
9800b6a1,/en/squads/9800b6a1/2019-2020/Levante-Stats,vs Levante,29,38.0,96,1,1,495,440,86,854,321,349,5,5,2,1969,555,504,52.4,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
2aa12281,/en/squads/2aa12281/2019-2020/Mallorca-Stats,vs Mallorca,32,38.0,118,4,4,565,465,54,737,383,393,12,10,1,1962,729,634,53.5,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
03c57e2b,/en/squads/03c57e2b/2019-2020/Osasuna-Stats,vs Osasuna,31,38.0,83,4,2,453,515,120,666,406,316,3,8,0,2071,869,874,49.9,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
53a2f082,/en/squads/53a2f082/2019-2020/Real-Madrid-Stats,vs Real Madrid,26,38.0,87,1,0,509,456,64,621,374,352,2,11,1,1851,411,521,44.1,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
e31d1cd9,/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats,vs Real Sociedad,27,38.0,101,7,5,528,458,95,590,409,359,5,5,2,1880,710,815,46.6,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
ad2be733,/en/squads/ad2be733/2019-2020/Sevilla-Stats,vs Sevilla,26,38.0,100,5,2,516,486,66,606,430,380,2,7,1,1883,695,746,48.2,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
dcc91a7b,/en/squads/dcc91a7b/2019-2020/Valencia-Stats,vs Valencia,28,38.0,90,4,3,568,386,57,826,372,288,5,8,1,1914,601,553,52.1,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
17859612,/en/squads/17859612/2019-2020/Valladolid-Stats,vs Valladolid,30,38.0,95,4,2,575,450,46,781,300,331,5,6,1,1958,764,618,55.3,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
2a8183b3,/en/squads/2a8183b3/2019-2020/Villarreal-Stats,vs Villarreal,25,38.0,84,5,4,456,449,90,838,369,337,7,11,1,1921,622,536,53.7,12,2019-2020,e93da7f2-0e9e-4846-8122-53df9eed1b3b
