team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2019-2020/Alaves-Stats,vs Alavés,32,38.0,15671,20109,77.9,285197,97858,6754,7797,86.6,6374,7561,84.3,1942,3427,56.7,36,37.1,32.4,-1.1,332,1139,283,72,1548,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
2b390eca,/en/squads/2b390eca/2019-2020/Athletic-Club-Stats,vs Athletic Club,26,38.0,13649,18082,75.5,245082,93027,6206,7231,85.8,5280,6511,81.1,1666,3162,52.7,26,34.6,32.0,-8.6,288,1019,267,84,1390,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
db3b9613,/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats,vs Atlético Madrid,30,38.0,14900,19126,77.9,275845,93423,6444,7434,86.7,5943,7046,84.3,2007,3500,57.3,15,22.9,25.5,-7.9,299,1203,225,68,1523,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
206d90db,/en/squads/206d90db/2019-2020/Barcelona-Stats,vs Barcelona,28,38.0,10889,14303,76.1,191184,73922,5128,5926,86.5,4001,4816,83.1,1301,2487,52.3,21,23.6,23.3,-2.6,257,753,210,68,1003,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
fc536746,/en/squads/fc536746/2019-2020/Real-Betis-Stats,vs Betis,27,38.0,11625,15463,75.2,214797,82200,5043,5816,86.7,4579,5561,82.3,1552,2976,52.2,40,36.1,32.5,+3.9,330,915,270,77,1263,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
f25da7fb,/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats,vs Celta Vigo,30,38.0,13456,17544,76.7,237469,86488,6243,7168,87.1,5045,6092,82.8,1611,3054,52.8,31,33.4,33.9,-2.4,327,1116,286,83,1436,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
bea5c710,/en/squads/bea5c710/2019-2020/Eibar-Stats,vs Eibar,26,38.0,13273,18285,72.6,244320,99810,5931,7081,83.8,5059,6351,79.7,1801,3578,50.3,38,40.0,28.7,-2.0,278,810,272,79,1177,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
a8661628,/en/squads/a8661628/2019-2020/Espanyol-Stats,vs Espanyol,31,38.0,13993,18345,76.3,249816,92695,6503,7537,86.3,5361,6468,82.9,1645,3189,51.6,35,34.9,30.5,+0.1,317,1122,262,73,1452,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
7848bd64,/en/squads/7848bd64/2019-2020/Getafe-Stats,vs Getafe,30,38.0,11770,16917,69.6,216123,93019,5239,6390,82.0,4359,5709,76.4,1621,3378,48.0,21,29.5,24.4,-8.5,193,817,150,50,1089,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
a0435291,/en/squads/a0435291/2019-2020/Granada-Stats,vs Granada,27,38.0,14365,18617,77.2,254954,95022,6722,7662,87.7,5544,6693,82.8,1632,3098,52.7,37,33.1,29.0,+3.9,341,992,258,71,1397,12,2019-2020,d86f6622-223b-4a02-8f68-03969bc834cf
