team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
squads,/en/squads/8d6fd021/Alaves-Stats,vs Alavés,29,26.9,38,"3,420",90,100,38.0,418,82,238,178,24,251,1.58,48,38,+10,+0.26,47.0,42.8,+4.2,+0.11,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
2b390eca,/en/squads/2b390eca/2024-2025/Athletic-Club-Stats,vs Athletic Club,31,26.6,38,"3,420",90,100,38.0,418,80,240,177,21,240,0.82,29,54,-25,-0.66,37.8,53.0,-15.2,-0.40,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
db3b9613,/en/squads/db3b9613/2024-2025/Atletico-Madrid-Stats,vs Atlético Madrid,24,26.8,38,"3,420",90,100,38.0,418,78,246,173,20,257,0.74,30,68,-38,-1.00,33.4,64.6,-31.2,-0.82,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
206d90db,/en/squads/206d90db/2024-2025/Barcelona-Stats,vs Barcelona,28,26.8,38,"3,420",90,100,38.0,418,80,238,180,22,246,0.58,39,102,-63,-1.66,41.9,91.5,-49.5,-1.30,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
squads,/en/squads/fc536746/Real-Betis-Stats,vs Betis,36,27.0,38,"3,420",90,100,38.0,418,80,231,181,21,246,1.11,50,57,-7,-0.18,50.6,54.7,-4.1,-0.11,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
squads,/en/squads/f25da7fb/Celta-Vigo-Stats,vs Celta Vigo,30,26.7,38,"3,420",90,100,38.0,418,79,232,180,23,250,1.37,57,59,-2,-0.05,43.4,54.2,-10.9,-0.29,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
squads,/en/squads/a8661628/Espanyol-Stats,vs Espanyol,27,27.0,38,"3,420",90,100,38.0,418,81,245,174,21,256,1.66,51,40,+11,+0.29,53.8,34.4,+19.4,+0.51,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
squads,/en/squads/7848bd64/Getafe-Stats,vs Getafe,30,27.0,38,"3,420",90,100,38.0,418,81,240,175,21,251,1.66,39,34,+5,+0.13,46.2,36.8,+9.4,+0.25,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
squads,/en/squads/9024a00a/Girona-Stats,vs Girona,30,26.9,38,"3,420",90,100,38.0,418,81,240,176,20,248,1.71,60,44,+16,+0.42,50.4,42.5,+8.0,+0.21,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
squads,/en/squads/0049d422/Las-Palmas-Stats,vs Las Palmas,34,26.8,38,"3,420",90,100,38.0,418,80,234,178,21,252,1.95,61,40,+21,+0.55,66.8,36.3,+30.5,+0.80,12,2024-2025,28713060-8629-4a8d-ae53-f5a8b3db6945
