team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2021-2022/Alaves-Stats,Alavés,33,38.0,93,4,3,529,455,72,758,376,324,6,9,0,1910,869,674,56.3,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
2b390eca,/en/squads/2b390eca/2021-2022/Athletic-Club-Stats,Athletic Club,26,38.0,90,4,3,487,483,89,798,339,292,5,3,1,2098,585,572,50.6,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
db3b9613,/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats,Atlético Madrid,26,38.0,111,7,3,473,503,85,703,365,346,4,8,3,2002,559,539,50.9,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
206d90db,/en/squads/206d90db/2021-2022/Barcelona-Stats,Barcelona,38,38.0,97,5,3,499,489,99,798,325,331,6,3,0,2066,454,410,52.5,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
fc536746,/en/squads/fc536746/2021-2022/Real-Betis-Stats,Betis,31,38.0,87,6,1,485,470,71,547,361,392,4,3,2,1908,505,511,49.7,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
ee7c297c,/en/squads/ee7c297c/2021-2022/Cadiz-Stats,Cádiz,33,38.0,105,3,3,488,449,69,865,413,380,5,13,0,2077,601,693,46.4,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
f25da7fb,/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats,Celta Vigo,25,38.0,87,3,1,507,463,83,768,376,409,3,8,2,2144,603,696,46.4,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
6c8b07df,/en/squads/6c8b07df/2021-2022/Elche-Stats,Elche,28,38.0,104,6,1,518,471,74,720,305,325,1,10,0,1982,527,515,50.6,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
a8661628,/en/squads/a8661628/2021-2022/Espanyol-Stats,Espanyol,34,38.0,99,7,3,440,516,70,627,326,338,3,5,2,1736,447,574,43.8,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
7848bd64,/en/squads/7848bd64/2021-2022/Getafe-Stats,Getafe,31,38.0,121,8,1,559,481,53,621,401,360,1,4,1,1924,721,717,50.1,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
a0435291,/en/squads/a0435291/2021-2022/Granada-Stats,Granada,32,38.0,105,4,1,477,466,62,691,326,343,2,9,2,1867,602,743,44.8,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
9800b6a1,/en/squads/9800b6a1/2021-2022/Levante-Stats,Levante,31,38.0,109,6,2,550,403,77,624,377,305,6,6,0,2054,441,492,47.3,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
2aa12281,/en/squads/2aa12281/2021-2022/Mallorca-Stats,Mallorca,33,38.0,114,7,4,554,535,67,597,344,332,6,8,4,2007,651,703,48.1,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
03c57e2b,/en/squads/03c57e2b/2021-2022/Osasuna-Stats,Osasuna,29,38.0,84,2,1,498,391,66,864,368,331,3,7,2,2118,808,743,52.1,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
98e8af82,/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats,Rayo Vallecano,28,38.0,101,3,1,537,511,83,862,365,359,4,9,1,2110,652,655,49.9,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
53a2f082,/en/squads/53a2f082/2021-2022/Real-Madrid-Stats,Real Madrid,31,38.0,76,0,0,394,474,106,611,334,345,10,5,0,1941,397,319,55.4,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
e31d1cd9,/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats,Real Sociedad,32,38.0,77,4,1,491,465,76,638,348,339,8,6,0,2012,678,597,53.2,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
ad2be733,/en/squads/ad2be733/2021-2022/Sevilla-Stats,Sevilla,33,38.0,97,4,2,462,462,80,787,270,302,3,4,0,2064,595,561,51.5,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
dcc91a7b,/en/squads/dcc91a7b/2021-2022/Valencia-Stats,Valencia,34,38.0,134,8,6,641,586,52,765,339,364,8,8,3,2079,564,599,48.5,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
2a8183b3,/en/squads/2a8183b3/2021-2022/Villarreal-Stats,Villarreal,29,38.0,81,1,1,472,459,91,574,329,312,3,5,1,1946,491,437,52.9,12,2021-2022,45e79551-4b98-45bf-b712-bc4a3f3f5b27
