team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,vs Alavés,30,38.0,44,444,139,31.3,11.68,3.66,0.08,0.26,17.9,15,8,8,44.7,38.5,0.09,-0.7,-2.5,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,vs Almería,35,38.0,75,584,195,33.4,15.37,5.13,0.12,0.35,16.9,18,6,9,61.6,54.5,0.09,+13.4,+14.5,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,vs Athletic Club,27,38.0,33,405,130,32.1,10.66,3.42,0.08,0.25,18.3,18,1,5,41.3,37.5,0.09,-8.3,-5.5,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,vs Atlético Madrid,27,38.0,43,451,143,31.7,11.87,3.76,0.09,0.29,17.9,9,1,2,39.5,37.9,0.09,+3.5,+4.1,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,vs Barcelona,29,38.0,44,411,139,33.8,10.82,3.66,0.10,0.30,17.4,8,2,2,41.6,40.1,0.10,+2.4,+1.9,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,vs Betis,35,38.0,42,441,150,34.0,11.61,3.95,0.08,0.23,18.2,18,7,8,50.2,44.0,0.10,-8.2,-9.0,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,vs Cádiz,34,38.0,54,508,173,34.1,13.37,4.55,0.10,0.30,18.3,26,2,2,52.3,50.7,0.10,+1.7,+1.3,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,vs Celta Vigo,31,38.0,54,470,157,33.4,12.37,4.13,0.10,0.31,16.6,13,6,8,54.6,48.4,0.11,-0.6,-0.4,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,vs Getafe,33,38.0,54,448,167,37.3,11.79,4.39,0.11,0.29,17.7,15,5,7,53.8,48.3,0.11,+0.2,+0.7,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,vs Girona,25,38.0,46,503,162,32.2,13.24,4.26,0.08,0.25,17.5,13,5,7,54.3,48.9,0.10,-8.3,-7.9,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,vs Granada,40,38.0,77,488,198,40.6,12.84,5.21,0.15,0.36,17.5,20,5,6,64.2,59.5,0.12,+12.8,+12.5,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
0049d422,/en/squads/0049d422/2023-2024/Las-Palmas-Stats,vs Las Palmas,29,38.0,44,433,148,34.2,11.39,3.89,0.09,0.26,17.4,15,5,9,56.6,49.7,0.12,-12.6,-10.7,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
2aa12281,/en/squads/2aa12281/2023-2024/Mallorca-Stats,vs Mallorca,25,38.0,43,474,143,30.2,12.47,3.76,0.08,0.27,19.6,30,4,5,42.9,39.0,0.08,+0.1,0.0,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
03c57e2b,/en/squads/03c57e2b/2023-2024/Osasuna-Stats,vs Osasuna,29,38.0,56,436,150,34.4,11.47,3.95,0.13,0.37,16.7,15,1,2,49.9,48.5,0.11,+6.1,+6.5,12,2023-2024,9761e97a-287f-4eaa-870e-40dd74344294
