team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,vs Alavés,30,38.0,20256,18248,1948,519,55,144,686,850,167,64,74,1,16352,60,310,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,vs Almería,35,38.0,19368,17353,1942,519,54,171,828,820,220,74,101,3,15460,73,352,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,vs Athletic Club,27,38.0,19081,17121,1869,561,40,189,626,744,161,71,54,0,14887,91,352,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,vs Atlético Madrid,27,38.0,19995,18152,1806,545,29,110,764,662,194,63,75,0,16440,37,419,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,vs Barcelona,29,38.0,13768,12007,1644,489,47,120,574,562,148,66,61,2,10455,117,302,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,vs Betis,35,38.0,18933,17017,1810,468,56,106,712,787,192,84,81,2,15171,106,388,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,vs Cádiz,34,38.0,19905,17878,1962,628,45,130,758,792,174,63,65,1,15783,65,372,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,vs Celta Vigo,31,38.0,21005,19016,1936,499,33,162,746,865,189,52,89,1,16975,53,395,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,vs Getafe,33,38.0,18849,16675,2033,695,78,136,640,805,173,60,66,1,14502,141,292,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,vs Girona,25,38.0,16590,14841,1700,477,38,124,711,641,161,75,60,1,13335,49,314,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,vs Granada,40,38.0,19420,17386,1926,554,61,162,718,824,201,78,77,1,15485,108,365,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
0049d422,/en/squads/0049d422/2023-2024/Las-Palmas-Stats,vs Las Palmas,29,38.0,15778,13845,1769,473,103,121,694,752,211,89,88,2,11893,164,371,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
2aa12281,/en/squads/2aa12281/2023-2024/Mallorca-Stats,vs Mallorca,25,38.0,19315,17321,1958,630,34,130,656,832,152,57,46,1,15384,36,277,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
03c57e2b,/en/squads/03c57e2b/2023-2024/Osasuna-Stats,vs Osasuna,29,38.0,19141,17116,1899,561,64,147,694,776,175,75,55,0,14977,126,343,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
98e8af82,/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats,vs Rayo Vallecano,26,38.0,17768,15686,1995,637,51,135,682,787,173,67,69,1,13590,87,360,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
53a2f082,/en/squads/53a2f082/2023-2024/Real-Madrid-Stats,vs Real Madrid,27,38.0,17114,15408,1668,435,33,163,680,644,145,62,48,1,14072,38,376,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
e31d1cd9,/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats,vs Real Sociedad,31,38.0,15616,13483,2035,651,27,130,523,829,137,43,62,1,11674,98,322,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
ad2be733,/en/squads/ad2be733/2023-2024/Sevilla-Stats,vs Sevilla,35,38.0,18653,16574,2001,528,62,141,698,843,196,56,69,4,14795,78,340,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
dcc91a7b,/en/squads/dcc91a7b/2023-2024/Valencia-Stats,vs Valencia,29,38.0,20730,18759,1885,516,52,155,734,850,182,83,62,1,16672,86,344,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
2a8183b3,/en/squads/2a8183b3/2023-2024/Villarreal-Stats,vs Villarreal,32,38.0,19145,17341,1729,550,51,194,886,631,200,78,65,2,15642,75,305,12,2023-2024,5027d96a-c9a1-4f30-8342-25d89ac199d6
