team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2019-2020/Alaves-Stats,vs Alavés,32,38.0,833,21.92,582,83,43,46,68,11,103,2.71,78,2,5,7,10,1,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
2b390eca,/en/squads/2b390eca/2019-2020/Athletic-Club-Stats,vs Athletic Club,26,38.0,697,18.34,482,70,44,32,55,14,65,1.71,43,3,6,4,7,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
db3b9613,/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats,vs Atlético Madrid,30,38.0,698,18.37,493,68,38,42,47,10,43,1.13,23,6,3,4,7,0,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
206d90db,/en/squads/206d90db/2019-2020/Barcelona-Stats,vs Barcelona,28,38.0,630,16.58,463,49,35,31,36,16,64,1.68,45,4,2,4,9,0,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
fc536746,/en/squads/fc536746/2019-2020/Real-Betis-Stats,vs Betis,27,38.0,771,20.29,543,77,40,44,53,14,104,2.74,59,11,11,7,15,1,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
f25da7fb,/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats,vs Celta Vigo,30,38.0,762,20.05,519,90,57,35,48,13,84,2.21,56,7,7,4,9,1,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
bea5c710,/en/squads/bea5c710/2019-2020/Eibar-Stats,vs Eibar,26,38.0,649,17.08,456,67,45,38,33,10,96,2.53,68,3,9,9,5,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
a8661628,/en/squads/a8661628/2019-2020/Espanyol-Stats,vs Espanyol,31,38.0,773,20.34,548,74,56,43,41,11,90,2.37,61,5,8,9,5,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
7848bd64,/en/squads/7848bd64/2019-2020/Getafe-Stats,vs Getafe,30,38.0,480,12.63,316,63,22,32,42,5,58,1.53,41,4,1,6,6,0,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
a0435291,/en/squads/a0435291/2019-2020/Granada-Stats,vs Granada,27,38.0,803,21.13,577,76,51,40,54,5,81,2.13,60,3,5,7,6,0,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
7c6f2c78,/en/squads/7c6f2c78/2019-2020/Leganes-Stats,vs Leganés,29,38.0,626,16.47,449,64,38,22,47,6,86,2.26,57,8,6,3,11,1,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
9800b6a1,/en/squads/9800b6a1/2019-2020/Levante-Stats,vs Levante,29,38.0,1013,26.66,737,98,47,60,55,16,87,2.29,64,10,4,5,4,0,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
2aa12281,/en/squads/2aa12281/2019-2020/Mallorca-Stats,vs Mallorca,32,38.0,873,22.97,662,69,47,43,42,10,109,2.87,74,5,9,6,13,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
03c57e2b,/en/squads/03c57e2b/2019-2020/Osasuna-Stats,vs Osasuna,31,38.0,731,19.24,504,68,59,38,48,14,89,2.34,59,5,11,5,7,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
53a2f082,/en/squads/53a2f082/2019-2020/Real-Madrid-Stats,vs Real Madrid,26,38.0,583,15.34,398,69,38,33,37,8,44,1.16,27,2,6,5,2,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
e31d1cd9,/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats,vs Real Sociedad,27,38.0,697,18.34,479,84,50,32,44,8,84,2.21,56,5,8,5,9,1,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
ad2be733,/en/squads/ad2be733/2019-2020/Sevilla-Stats,vs Sevilla,26,38.0,645,16.97,426,68,46,37,56,12,52,1.37,26,7,4,5,8,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
dcc91a7b,/en/squads/dcc91a7b/2019-2020/Valencia-Stats,vs Valencia,28,38.0,1008,26.53,725,80,72,58,55,18,87,2.29,51,3,10,13,8,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
17859612,/en/squads/17859612/2019-2020/Valladolid-Stats,vs Valladolid,30,38.0,826,21.74,572,88,64,36,55,11,72,1.89,55,4,2,3,8,0,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
2a8183b3,/en/squads/2a8183b3/2019-2020/Villarreal-Stats,vs Villarreal,25,38.0,863,22.71,625,82,47,49,48,12,83,2.18,53,12,5,4,7,2,12,2019-2020,a6614ff6-f711-4a8a-b6fe-7ddeea504f51
