team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
78ecf4bb,/en/squads/78ecf4bb/2022-2023/Almeria-Stats,Almería,29,45.1,38.0,20070,2715,7746,8468,4071,631,20067,666,296,44.4,310,46.5,10792,56990,29135,569,433,131,580,281,12047,1080,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
2b390eca,/en/squads/2b390eca/2022-2023/Athletic-Club-Stats,Athletic Club,26,51.6,38.0,22737,1978,6159,10166,6645,931,22730,734,347,47.3,305,41.6,12898,70963,39297,864,587,217,554,351,14284,1801,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
db3b9613,/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats,Atlético Madrid,27,50.6,38.0,24417,2414,7790,11103,5714,934,24415,656,322,49.1,262,39.9,13701,67344,35788,730,473,200,486,277,16706,1557,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
206d90db,/en/squads/206d90db/2022-2023/Barcelona-Stats,Barcelona,29,64.3,38.0,28424,2020,6759,14000,7894,1154,28422,803,396,49.3,321,40.0,18802,101072,55616,961,785,279,546,326,21144,2169,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
fc536746,/en/squads/fc536746/2022-2023/Real-Betis-Stats,Betis,30,50.6,38.0,22482,2330,7276,10222,5226,718,22473,773,365,47.2,311,40.2,12640,63667,31076,621,492,156,564,353,14568,1259,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
ee7c297c,/en/squads/ee7c297c/2022-2023/Cadiz-Stats,Cádiz,38,41.9,38.0,18156,2374,6497,7769,4091,579,18151,569,246,43.2,249,43.8,9031,48205,24623,475,350,89,567,354,9839,960,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
f25da7fb,/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats,Celta Vigo,26,50.2,38.0,22608,2214,7194,10099,5553,734,22605,700,323,46.1,295,42.1,13546,71269,36623,704,558,161,566,298,14591,1393,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
6c8b07df,/en/squads/6c8b07df/2022-2023/Elche-Stats,Elche,32,45.5,38.0,19948,2416,7058,8743,4363,619,19943,708,342,48.3,311,43.9,11273,60014,29395,561,408,107,577,345,11950,1185,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
a8661628,/en/squads/a8661628/2022-2023/Espanyol-Stats,Espanyol,33,43.1,38.0,18805,2216,6173,8355,4471,688,18800,575,257,44.7,260,45.2,9604,51135,25085,528,385,111,526,245,10712,1135,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
7848bd64,/en/squads/7848bd64/2022-2023/Getafe-Stats,Getafe,25,39.9,38.0,17948,1980,5769,8366,3993,589,17940,456,217,47.6,189,41.4,8695,41814,20506,365,292,78,504,268,9605,989,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
9024a00a,/en/squads/9024a00a/2022-2023/Girona-Stats,Girona,29,51.3,38.0,22398,2619,7919,9753,4932,761,22389,728,341,46.8,311,42.7,13365,73974,38669,725,497,167,467,330,15020,1364,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
2aa12281,/en/squads/2aa12281/2022-2023/Mallorca-Stats,Mallorca,31,41.1,38.0,18171,2351,6553,8032,3792,524,18166,556,293,52.7,198,35.6,9509,50982,24564,476,341,94,498,302,10356,935,12,2022-2023,d77feb6f-73d9-40ca-b37c-8d60aff37128
