team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2021-2022/Alaves-Stats,Alavés,33,38.0,14175,12142,1961,543,27,188,758,825,139,54,63,1,9676,72,310,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
2b390eca,/en/squads/2b390eca/2021-2022/Athletic-Club-Stats,Athletic Club,26,38.0,17283,15195,1999,552,42,184,798,880,224,52,102,0,12947,89,332,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
db3b9613,/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats,Atlético Madrid,26,38.0,19098,17082,1931,534,80,228,703,832,201,72,83,0,15076,85,298,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
206d90db,/en/squads/206d90db/2021-2022/Barcelona-Stats,Barcelona,38,38.0,25006,23093,1814,567,90,193,798,712,219,70,82,0,21489,99,309,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
fc536746,/en/squads/fc536746/2021-2022/Real-Betis-Stats,Betis,31,38.0,19444,17513,1860,586,66,181,547,749,174,56,78,0,15702,71,310,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
ee7c297c,/en/squads/ee7c297c/2021-2022/Cadiz-Stats,Cádiz,33,38.0,14415,12460,1886,511,37,183,865,795,181,79,63,1,10136,69,312,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
f25da7fb,/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats,Celta Vigo,25,38.0,20591,18578,1930,501,60,169,768,898,167,81,60,1,16007,83,360,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
6c8b07df,/en/squads/6c8b07df/2021-2022/Elche-Stats,Elche,28,38.0,16836,14819,1943,591,34,180,720,763,155,63,70,1,12948,74,335,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
a8661628,/en/squads/a8661628/2021-2022/Espanyol-Stats,Espanyol,34,38.0,16919,15003,1846,590,29,196,627,659,172,65,67,1,13360,70,287,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
7848bd64,/en/squads/7848bd64/2021-2022/Getafe-Stats,Getafe,31,38.0,14607,12625,1929,579,17,194,621,842,136,65,58,0,10278,53,299,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
a0435291,/en/squads/a0435291/2021-2022/Granada-Stats,Granada,32,38.0,14889,12856,1971,544,28,142,691,791,159,70,60,1,10582,62,295,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
9800b6a1,/en/squads/9800b6a1/2021-2022/Levante-Stats,Levante,31,38.0,16422,14508,1837,477,50,183,624,769,168,58,76,3,12584,77,311,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
2aa12281,/en/squads/2aa12281/2021-2022/Mallorca-Stats,Mallorca,33,38.0,15023,13022,1934,575,44,113,597,788,159,64,34,5,11046,67,311,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
03c57e2b,/en/squads/03c57e2b/2021-2022/Osasuna-Stats,Osasuna,29,38.0,16522,14470,1986,473,16,195,864,932,179,61,99,4,11904,66,309,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
98e8af82,/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats,Rayo Vallecano,28,38.0,16933,14830,2020,553,38,161,862,906,190,76,76,4,12747,83,321,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
53a2f082,/en/squads/53a2f082/2021-2022/Real-Madrid-Stats,Real Madrid,31,38.0,24517,22705,1706,491,71,309,611,639,218,81,50,0,21373,106,313,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
e31d1cd9,/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats,Real Sociedad,32,38.0,19304,17333,1895,537,45,96,638,829,186,79,79,1,15403,76,352,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
ad2be733,/en/squads/ad2be733/2021-2022/Sevilla-Stats,Sevilla,33,38.0,22234,20265,1889,526,37,312,787,844,175,11,124,2,18327,80,305,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
dcc91a7b,/en/squads/dcc91a7b/2021-2022/Valencia-Stats,Valencia,34,38.0,13777,11686,2039,664,32,227,765,811,175,73,63,3,9627,52,289,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
2a8183b3,/en/squads/2a8183b3/2021-2022/Villarreal-Stats,Villarreal,29,38.0,20401,18435,1875,582,90,166,574,737,200,92,44,2,16679,91,396,12,2021-2022,7b17c860-cd59-478f-9240-ddd05cb15464
