team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
78ecf4bb,/en/squads/78ecf4bb/2022-2023/Almeria-Stats,vs Almería,29,27.6,38,"3,420",90,100,38.0,418,81,242,173,22,244,1.71,65,49,+16,+0.42,62.5,45.5,+17.0,+0.45,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
2b390eca,/en/squads/2b390eca/2022-2023/Athletic-Club-Stats,vs Athletic Club,26,27.3,38,"3,420",90,100,38.0,418,81,241,178,22,232,1.42,43,47,-4,-0.11,36.9,54.2,-17.3,-0.46,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
db3b9613,/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats,vs Atlético Madrid,27,27.0,38,"3,420",90,100,38.0,418,81,238,176,21,244,0.76,33,70,-37,-0.97,41.1,61.9,-20.8,-0.55,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
206d90db,/en/squads/206d90db/2022-2023/Barcelona-Stats,vs Barcelona,29,27.4,38,"3,420",90,100,38.0,418,81,235,179,23,244,0.58,20,70,-50,-1.32,33.2,75.5,-42.3,-1.11,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
fc536746,/en/squads/fc536746/2022-2023/Real-Betis-Stats,vs Betis,30,27.3,38,"3,420",90,100,38.0,418,81,239,174,21,244,1.18,41,46,-5,-0.13,50.0,51.3,-1.3,-0.03,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
ee7c297c,/en/squads/ee7c297c/2022-2023/Cadiz-Stats,vs Cádiz,38,27.2,38,"3,420",90,100,38.0,418,79,242,169,20,254,1.58,53,30,+23,+0.61,61.6,41.5,+20.1,+0.53,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
f25da7fb,/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats,vs Celta Vigo,26,27.6,38,"3,420",90,100,38.0,418,81,239,174,22,241,1.61,53,43,+10,+0.26,45.4,42.6,+2.8,+0.07,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
6c8b07df,/en/squads/6c8b07df/2022-2023/Elche-Stats,vs Elche,32,27.3,38,"3,420",90,100,38.0,418,79,234,179,22,225,2.08,67,30,+37,+0.97,70.0,37.5,+32.6,+0.86,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
a8661628,/en/squads/a8661628/2022-2023/Espanyol-Stats,vs Espanyol,33,27.6,38,"3,420",90,100,38.0,418,81,244,171,19,250,1.68,69,52,+17,+0.45,59.8,48.3,+11.5,+0.30,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
7848bd64,/en/squads/7848bd64/2022-2023/Getafe-Stats,vs Getafe,25,27.5,38,"3,420",90,100,38.0,418,82,244,169,23,255,1.58,45,34,+11,+0.29,46.0,36.7,+9.4,+0.25,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
9024a00a,/en/squads/9024a00a/2022-2023/Girona-Stats,vs Girona,29,27.2,38,"3,420",90,100,38.0,418,81,247,168,21,262,1.45,55,58,-3,-0.08,54.9,50.6,+4.3,+0.11,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
2aa12281,/en/squads/2aa12281/2022-2023/Mallorca-Stats,vs Mallorca,31,27.4,38,"3,420",90,100,38.0,418,82,241,174,20,233,1.47,43,37,+6,+0.16,46.4,35.2,+11.2,+0.30,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
03c57e2b,/en/squads/03c57e2b/2022-2023/Osasuna-Stats,vs Osasuna,26,27.4,38,"3,420",90,100,38.0,418,81,238,175,21,242,1.39,42,37,+5,+0.13,45.7,39.8,+5.9,+0.15,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
98e8af82,/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats,vs Rayo Vallecano,28,27.2,38,"3,420",90,100,38.0,418,82,243,168,21,255,1.45,53,45,+8,+0.21,50.3,43.9,+6.4,+0.17,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
53a2f082,/en/squads/53a2f082/2022-2023/Real-Madrid-Stats,vs Real Madrid,26,27.3,38,"3,420",90,100,38.0,418,83,236,178,20,233,0.79,36,75,-39,-1.03,38.9,75.5,-36.6,-0.96,12,2022-2023,f29b85c7-146e-48a1-b2c0-aecf8419cd05
