team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
78ecf4bb,/en/squads/78ecf4bb/2022-2023/Almeria-Stats,vs Almería,3,38.0,49,2,1,11,0,43.2,0.27,-5.8,-0.15,187,493,37.9,931,166,36.8,35.4,267,56.2,45.0,453,36,7.9,50,1.32,16.4,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
2b390eca,/en/squads/2b390eca/2022-2023/Athletic-Club-Stats,vs Athletic Club,2,38.0,47,5,1,2,1,52.0,0.28,+6.0,+0.16,271,721,37.6,1128,211,44.9,37.7,363,59.0,46.8,703,44,6.3,43,1.13,13.5,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
db3b9613,/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats,vs Atlético Madrid,3,38.0,70,1,0,8,2,62.5,0.32,-5.5,-0.14,199,468,42.5,1002,189,33.1,34.2,298,45.6,40.7,497,32,6.4,66,1.74,15.6,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
206d90db,/en/squads/206d90db/2022-2023/Barcelona-Stats,vs Barcelona,2,38.0,70,0,0,4,1,63.6,0.34,-5.4,-0.14,287,724,39.6,923,149,52.2,41.2,387,62.5,47.0,561,26,4.6,50,1.32,15.5,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
fc536746,/en/squads/fc536746/2022-2023/Real-Betis-Stats,vs Betis,2,38.0,46,8,1,5,3,48.6,0.27,+5.6,+0.15,186,449,41.4,944,160,33.3,33.5,271,49.8,42.6,400,17,4.3,37,0.97,16.7,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
ee7c297c,/en/squads/ee7c297c/2022-2023/Cadiz-Stats,vs Cádiz,2,38.0,30,4,0,1,1,32.7,0.26,+3.7,+0.10,219,518,42.3,948,194,36.7,34.5,323,52.6,42.6,519,39,7.5,55,1.45,15.3,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
f25da7fb,/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats,vs Celta Vigo,2,38.0,43,2,0,3,2,42.7,0.25,+1.7,+0.04,208,523,39.8,950,142,37.8,36.3,279,58.8,45.2,559,29,5.2,26,0.68,12.5,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
6c8b07df,/en/squads/6c8b07df/2022-2023/Elche-Stats,vs Elche,2,38.0,30,4,0,7,0,33.4,0.23,+3.4,+0.09,202,487,41.5,898,133,34.7,34.0,284,61.6,46.4,581,26,4.5,29,0.76,13.1,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
a8661628,/en/squads/a8661628/2022-2023/Espanyol-Stats,vs Espanyol,4,38.0,52,5,0,9,1,50.2,0.29,-0.8,-0.02,199,501,39.7,937,195,35.9,35.2,310,53.2,42.2,542,38,7.0,33,0.87,13.4,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
7848bd64,/en/squads/7848bd64/2022-2023/Getafe-Stats,vs Getafe,1,38.0,34,5,2,2,0,36.4,0.25,+2.4,+0.06,217,582,37.3,1110,169,39.1,36.2,250,59.2,46.4,512,32,6.3,51,1.34,16.6,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
9024a00a,/en/squads/9024a00a/2022-2023/Girona-Stats,vs Girona,2,38.0,58,8,0,3,3,51.2,0.25,-3.8,-0.10,219,563,38.9,925,133,41.3,36.9,292,62.0,47.7,568,27,4.8,37,0.97,14.8,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
2aa12281,/en/squads/2aa12281/2022-2023/Mallorca-Stats,vs Mallorca,3,38.0,37,4,0,7,1,32.3,0.25,-3.7,-0.10,156,454,34.4,857,183,34.1,33.8,235,68.9,50.0,486,32,6.6,37,0.97,13.9,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
03c57e2b,/en/squads/03c57e2b/2022-2023/Osasuna-Stats,vs Osasuna,2,38.0,37,4,0,4,1,36.6,0.24,+0.6,+0.02,197,564,34.9,1096,178,35.7,34.4,325,53.2,43.6,649,45,6.9,49,1.29,15.1,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
98e8af82,/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats,vs Rayo Vallecano,2,38.0,45,4,2,4,4,38.0,0.21,-3.0,-0.08,253,634,39.9,1048,159,41.1,37.5,329,61.7,47.8,622,26,4.2,51,1.34,17.6,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
53a2f082,/en/squads/53a2f082/2022-2023/Real-Madrid-Stats,vs Real Madrid,2,38.0,75,9,3,9,2,67.6,0.27,-5.4,-0.14,237,594,39.9,864,152,42.8,38.1,351,63.8,48.2,448,27,6.0,21,0.55,12.2,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
e31d1cd9,/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats,vs Real Sociedad,1,38.0,51,2,1,4,4,53.4,0.29,+6.4,+0.17,221,736,30.0,1144,158,46.7,39.4,301,67.1,49.9,422,29,6.9,40,1.05,16.1,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
ad2be733,/en/squads/ad2be733/2022-2023/Sevilla-Stats,vs Sevilla,2,38.0,47,4,0,7,0,43.2,0.28,-3.8,-0.10,202,590,34.2,991,176,40.7,36.3,327,57.2,44.2,649,28,4.3,39,1.03,13.8,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
dcc91a7b,/en/squads/dcc91a7b/2022-2023/Valencia-Stats,vs Valencia,1,38.0,42,5,1,3,2,46.9,0.28,+6.9,+0.18,217,594,36.5,951,159,44.0,37.7,323,54.5,44.8,701,42,6.0,35,0.92,12.8,12,2022-2023,52261de4-8ca6-44bd-95d5-0fdd49774ba1
