team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,Huesca,30,38.0,43,463,139,30.0,12.18,3.66,0.08,0.27,17.9,19,6,7,50.8,45.4,0.10,-7.8,-8.4,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,Leganés,29,38.0,36,414,128,30.9,10.89,3.37,0.08,0.26,17.6,14,3,5,40.6,36.8,0.09,-4.6,-3.8,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,Levante,26,38.0,56,435,154,35.4,11.45,4.05,0.12,0.33,18.8,32,5,7,53.9,48.4,0.11,+2.1,+2.6,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,Rayo Vallecano,29,38.0,40,453,144,31.8,11.92,3.79,0.08,0.24,19.3,22,5,5,48.7,44.8,0.10,-8.7,-9.8,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,Real Madrid,27,38.0,61,585,203,34.7,15.39,5.34,0.09,0.26,17.7,19,9,9,66.7,60.2,0.11,-5.7,-8.2,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,Real Sociedad,30,38.0,44,418,133,31.8,11.00,3.50,0.09,0.27,18.5,16,8,10,49.7,42.2,0.10,-5.7,-6.2,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,Sevilla,27,38.0,60,524,167,31.9,13.79,4.39,0.10,0.33,17.2,11,5,6,66.6,61.8,0.12,-6.6,-6.8,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,Valencia,25,38.0,50,470,157,33.4,12.37,4.13,0.10,0.29,17.3,18,5,7,60.7,55.2,0.12,-10.7,-10.2,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,Valladolid,28,38.0,31,406,125,30.8,10.68,3.29,0.07,0.22,19.5,24,4,7,41.1,35.6,0.09,-10.1,-8.6,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,Villarreal,26,38.0,47,488,169,34.6,12.84,4.45,0.09,0.26,17.3,8,3,6,53.9,50.0,0.10,-6.9,-6.0,12,2018-2019,3ddf097a-3478-422c-a40a-48773670cfe4
