team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2018-2019/Alaves-Stats,Alavés,26,26.7,38,"3,420",90,100,38.0,418,85,,113,17,153,1.32,39,50,-11,-0.29,41.1,53.2,-12.1,-0.32,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
2b390eca,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats,Athletic Club,27,27.6,38,"3,420",90,100,38.0,418,85,,113,19,153,1.39,41,45,-4,-0.11,43.4,45.7,-2.3,-0.06,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
db3b9613,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats,Atlético Madrid,29,26.4,38,"3,420",90,100,38.0,418,83,,105,26,160,2.00,55,29,+26,+0.68,47.3,41.9,+5.4,+0.14,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
206d90db,/en/squads/206d90db/2018-2019/Barcelona-Stats,Barcelona,30,27.7,38,"3,420",90,100,38.0,418,84,,112,21,154,2.29,90,36,+54,+1.42,75.8,45.3,+30.5,+0.80,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
fc536746,/en/squads/fc536746/2018-2019/Real-Betis-Stats,Betis,25,26.7,38,"3,420",90,100,38.0,418,84,,113,21,153,1.32,44,52,-8,-0.21,47.1,49.4,-2.4,-0.06,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
f25da7fb,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats,Celta Vigo,28,25.5,38,"3,420",90,100,38.0,418,85,,110,18,156,1.08,53,62,-9,-0.24,46.5,60.9,-14.4,-0.38,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
bea5c710,/en/squads/bea5c710/2018-2019/Eibar-Stats,Eibar,25,28.5,38,"3,420",90,100,38.0,418,85,,111,19,154,1.24,46,50,-4,-0.11,54.8,45.9,+9.0,+0.24,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
a8661628,/en/squads/a8661628/2018-2019/Espanyol-Stats,Espanyol,25,27.7,38,"3,420",90,100,38.0,418,85,,114,18,152,1.39,48,50,-2,-0.05,48.9,53.8,-4.9,-0.13,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
7848bd64,/en/squads/7848bd64/2018-2019/Getafe-Stats,Getafe,26,27.5,38,"3,420",90,100,38.0,418,85,,114,18,152,1.55,48,35,+13,+0.34,46.2,43.6,+2.6,+0.07,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
9024a00a,/en/squads/9024a00a/2018-2019/Girona-Stats,Girona,26,26.6,38,"3,420",90,100,38.0,418,85,,113,19,153,0.97,37,53,-16,-0.42,43.5,52.7,-9.2,-0.24,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,Huesca,30,26.7,38,"3,420",90,100,38.0,418,84,,111,23,155,0.87,43,65,-22,-0.58,50.8,60.2,-9.4,-0.25,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,Leganés,29,26.6,38,"3,420",90,100,38.0,418,85,,112,17,154,1.18,37,43,-6,-0.16,40.6,41.2,-0.6,-0.02,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,Levante,26,26.3,38,"3,420",90,100,38.0,418,84,,113,20,152,1.16,59,66,-7,-0.18,53.9,76.2,-22.3,-0.59,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,Rayo Vallecano,29,26.6,38,"3,420",90,100,38.0,418,84,,111,20,155,0.84,41,70,-29,-0.76,48.7,60.0,-11.3,-0.30,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,Real Madrid,27,27.1,38,"3,420",90,100,38.0,418,84,,112,21,154,1.79,63,46,+17,+0.45,66.7,47.1,+19.6,+0.52,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,Real Sociedad,30,24.9,38,"3,420",90,100,38.0,418,84,,110,20,156,1.32,45,46,-1,-0.03,49.7,48.6,+1.1,+0.03,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,Sevilla,27,27.9,38,"3,420",90,100,38.0,418,84,,111,22,155,1.55,62,47,+15,+0.39,66.6,45.4,+21.3,+0.56,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,Valencia,25,26.4,38,"3,420",90,100,38.0,418,84,,108,23,158,1.61,51,35,+16,+0.42,60.7,42.9,+17.8,+0.47,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,Valladolid,28,27.4,38,"3,420",90,100,38.0,418,85,,113,18,152,1.08,32,51,-19,-0.50,41.1,58.5,-17.5,-0.46,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,Villarreal,26,27.1,38,"3,420",90,100,38.0,418,85,,113,19,152,1.16,49,52,-3,-0.08,53.9,55.0,-1.1,-0.03,12,2018-2019,f0b54d19-3eb6-450b-bb95-187174de7d9f
