team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2018-2019/Alaves-Stats,Alavés,26,38.0,14061,12027,1976,589,21,121,729,818,145,59,54,2,9631,58,342,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
2b390eca,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats,Athletic Club,27,38.0,17584,15587,1923,577,49,185,728,847,153,56,72,3,13195,74,369,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
db3b9613,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats,Atlético Madrid,29,38.0,19014,17148,1786,470,77,144,590,730,217,83,96,0,14943,80,354,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
206d90db,/en/squads/206d90db/2018-2019/Barcelona-Stats,Barcelona,30,38.0,26691,24835,1754,575,148,219,394,676,205,68,33,2,23263,102,354,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
fc536746,/en/squads/fc536746/2018-2019/Real-Betis-Stats,Betis,25,38.0,22871,20943,1849,640,50,234,590,658,186,58,57,17,19411,79,361,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
f25da7fb,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats,Celta Vigo,28,38.0,18808,16862,1856,548,35,191,659,697,163,70,58,3,14955,90,314,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
bea5c710,/en/squads/bea5c710/2018-2019/Eibar-Stats,Eibar,25,38.0,18501,16274,2135,547,20,287,1057,1042,223,36,152,4,12976,92,463,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
a8661628,/en/squads/a8661628/2018-2019/Espanyol-Stats,Espanyol,25,38.0,17740,15748,1908,579,70,174,544,734,175,45,59,14,13855,84,381,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
7848bd64,/en/squads/7848bd64/2018-2019/Getafe-Stats,Getafe,26,38.0,13021,10784,2135,621,39,264,638,1001,158,34,64,8,8108,102,408,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
9024a00a,/en/squads/9024a00a/2018-2019/Girona-Stats,Girona,26,38.0,17212,15241,1911,589,39,206,743,767,136,60,59,0,13136,60,314,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,Huesca,30,38.0,14891,12867,1930,538,33,161,771,811,168,86,55,5,10586,94,344,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,Leganés,29,38.0,15210,13274,1861,458,19,174,744,876,139,40,81,2,10733,75,307,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,Levante,26,38.0,14765,12715,1965,537,36,183,674,730,201,117,53,4,10824,85,368,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,Rayo Vallecano,29,38.0,16307,14257,1979,588,39,207,783,794,186,84,73,3,12469,71,362,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,Real Madrid,27,38.0,24198,22147,1939,625,57,410,762,754,221,49,93,1,20625,112,390,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,Real Sociedad,30,38.0,18547,16447,2008,604,61,199,627,848,178,78,71,5,14565,92,381,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,Sevilla,27,38.0,18806,16760,1935,559,50,219,812,775,223,68,77,18,14555,111,427,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,Valencia,25,38.0,17639,15690,1874,579,47,218,715,722,196,61,86,14,13679,75,372,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,Valladolid,28,38.0,16279,14209,1974,592,21,204,804,745,201,69,70,6,12015,96,364,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,Villarreal,26,38.0,17648,15718,1835,509,48,183,618,765,168,75,64,4,13758,95,343,12,2018-2019,bcb67767-1a85-4901-b968-43edc2ba63f9
