team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,vs Alavés,30,38.0,20975,18847,2069,661,37,282,805,841,235,68,117,7,16759,59,348,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,vs Athletic Club,26,38.0,18019,15914,2009,586,32,210,644,849,189,70,67,3,13708,96,385,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,vs Atlético Madrid,26,38.0,20707,18799,1884,606,21,276,694,762,163,66,45,5,16583,24,418,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,vs Barcelona,25,38.0,15296,13580,1617,486,70,219,534,561,155,49,69,2,11775,99,311,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,vs Betis,29,38.0,16312,14311,1870,493,43,176,754,814,222,73,92,6,12416,131,346,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,vs Celta Vigo,23,38.0,16893,14993,1827,492,55,199,669,760,194,79,65,5,12810,73,292,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,vs Eibar,27,38.0,16795,14423,2216,546,64,177,473,1061,140,50,40,7,11768,156,350,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,vs Espanyol,25,38.0,19826,17806,1940,558,46,236,715,839,196,71,78,2,15453,80,323,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,vs Getafe,32,38.0,20094,17884,2101,742,54,226,694,841,180,62,74,5,15456,109,353,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,vs Girona,25,38.0,18292,16166,1997,647,99,127,614,833,170,62,66,0,14053,129,306,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,vs La Coruña,32,38.0,19584,17453,2048,560,37,255,756,880,220,74,106,3,15475,83,362,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,vs Las Palmas,36,38.0,16479,14486,1879,532,73,154,666,778,200,75,80,3,12571,114,317,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,vs Leganés,28,38.0,20217,18099,2028,652,48,247,638,812,176,44,71,4,15687,90,340,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,vs Levante,33,38.0,20115,18022,1980,584,51,240,741,797,194,77,75,4,16099,113,338,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,vs Málaga,37,38.0,20218,17998,2083,663,49,223,695,887,176,64,68,0,15890,137,333,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,vs Real Madrid,24,38.0,16245,14428,1741,518,37,174,531,583,134,49,59,2,12894,76,327,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,vs Real Sociedad,27,38.0,16097,14169,1839,475,55,193,596,751,166,69,62,3,12215,89,343,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,vs Sevilla,31,38.0,17336,15253,2009,655,29,177,684,750,186,70,71,4,13236,74,382,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,vs Valencia,25,38.0,19424,17355,1987,554,34,243,787,830,206,80,82,3,15392,82,398,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,vs Villarreal,32,38.0,18855,16743,2003,661,41,224,873,753,224,65,101,2,14775,109,406,12,2017-2018,cc8c9987-3126-47f5-b190-1363bd77ee73
