team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2021-2022/Alaves-Stats,vs Alavés,33,38.0,79,4,1,484,497,89,789,311,273,3,7,2,2061,674,869,43.7,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
2b390eca,/en/squads/2b390eca/2021-2022/Athletic-Club-Stats,vs Athletic Club,26,38.0,105,9,4,513,455,67,754,387,353,2,7,3,2036,572,585,49.4,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
db3b9613,/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats,vs Atlético Madrid,26,38.0,102,4,1,520,444,36,601,404,309,3,5,2,1930,539,559,49.1,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
206d90db,/en/squads/206d90db/2021-2022/Barcelona-Stats,vs Barcelona,38,38.0,93,5,1,511,465,78,500,392,352,2,7,0,1885,410,454,47.5,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
fc536746,/en/squads/fc536746/2021-2022/Real-Betis-Stats,vs Betis,31,38.0,74,3,1,495,455,129,764,375,370,3,6,2,1869,511,505,50.3,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
ee7c297c,/en/squads/ee7c297c/2021-2022/Cadiz-Stats,vs Cádiz,33,38.0,98,6,3,472,462,63,750,323,312,10,6,0,2038,693,601,53.6,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
f25da7fb,/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats,vs Celta Vigo,25,38.0,103,5,0,488,481,35,609,454,324,6,6,0,2175,696,603,53.6,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
6c8b07df,/en/squads/6c8b07df/2021-2022/Elche-Stats,vs Elche,28,38.0,80,2,0,504,495,104,767,359,346,8,1,1,2077,515,527,49.4,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
a8661628,/en/squads/a8661628/2021-2022/Espanyol-Stats,vs Espanyol,34,38.0,120,7,4,540,418,86,888,287,350,2,5,1,1899,574,447,56.2,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
7848bd64,/en/squads/7848bd64/2021-2022/Getafe-Stats,vs Getafe,31,38.0,110,4,2,510,530,109,752,357,279,3,5,2,2111,717,721,49.9,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
a0435291,/en/squads/a0435291/2021-2022/Granada-Stats,vs Granada,32,38.0,101,9,6,498,453,69,824,307,280,7,5,1,2067,743,602,55.2,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
9800b6a1,/en/squads/9800b6a1/2021-2022/Levante-Stats,vs Levante,31,38.0,104,5,3,434,526,78,697,327,384,6,13,0,2051,492,441,52.7,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
2aa12281,/en/squads/2aa12281/2021-2022/Mallorca-Stats,vs Mallorca,33,38.0,114,6,4,561,520,57,738,306,351,4,7,3,2011,703,651,51.9,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
03c57e2b,/en/squads/03c57e2b/2021-2022/Osasuna-Stats,vs Osasuna,29,38.0,73,1,0,414,475,82,719,353,326,5,8,0,2104,743,808,47.9,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
98e8af82,/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats,vs Rayo Vallecano,28,38.0,110,3,0,540,508,54,659,343,391,6,4,1,2151,655,652,50.1,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
53a2f082,/en/squads/53a2f082/2021-2022/Real-Madrid-Stats,vs Real Madrid,31,38.0,82,3,1,501,370,30,670,342,346,5,12,0,1742,319,397,44.6,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
e31d1cd9,/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats,vs Real Sociedad,32,38.0,95,2,2,493,465,86,662,339,415,5,11,0,1954,597,678,46.8,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
ad2be733,/en/squads/ad2be733/2021-2022/Sevilla-Stats,vs Sevilla,33,38.0,98,4,2,497,441,53,647,348,353,1,3,2,1879,561,595,48.5,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
dcc91a7b,/en/squads/dcc91a7b/2021-2022/Valencia-Stats,vs Valencia,34,38.0,133,7,4,603,616,97,679,286,335,5,9,3,2076,599,564,51.5,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
2a8183b3,/en/squads/2a8183b3/2021-2022/Villarreal-Stats,vs Villarreal,29,38.0,98,3,2,483,456,123,749,387,380,5,6,1,1929,437,491,47.1,12,2021-2022,ffcdcca8-d5a9-4b22-8551-9157294d8004
