team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
squads,/en/squads/8d6fd021/Alaves-Stats,vs Alavés,29,38.0,552,328,258,224,70,245,430,57.0,185,380,89,291,287,839,1123,16,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
2b390eca,/en/squads/2b390eca/2024-2025/Athletic-Club-Stats,vs Athletic Club,31,38.0,789,471,428,289,72,388,716,54.2,328,348,112,236,361,1150,951,24,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
db3b9613,/en/squads/db3b9613/2024-2025/Atletico-Madrid-Stats,vs Atlético Madrid,24,38.0,579,365,276,206,97,305,581,52.5,276,437,110,327,369,948,969,35,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
206d90db,/en/squads/206d90db/2024-2025/Barcelona-Stats,vs Barcelona,28,38.0,691,405,378,245,68,375,830,45.2,455,497,175,322,381,1072,1016,38,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/fc536746/Real-Betis-Stats,vs Betis,36,38.0,722,459,362,285,75,344,656,52.4,312,458,132,326,332,1054,866,19,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/f25da7fb/Celta-Vigo-Stats,vs Celta Vigo,30,38.0,608,382,307,234,67,312,566,55.1,254,454,122,332,390,998,740,17,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/a8661628/Espanyol-Stats,vs Espanyol,27,38.0,507,309,234,209,64,266,487,54.6,221,346,97,249,292,799,773,20,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/7848bd64/Getafe-Stats,vs Getafe,30,38.0,669,391,357,248,64,312,577,54.1,265,351,127,224,282,951,1230,22,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/9024a00a/Girona-Stats,vs Girona,30,38.0,588,348,291,199,98,276,567,48.7,291,381,108,273,277,865,911,15,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/0049d422/Las-Palmas-Stats,vs Las Palmas,34,38.0,563,360,253,230,80,288,527,54.6,239,353,100,253,307,870,974,19,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/7c6f2c78/Leganes-Stats,vs Leganés,26,38.0,577,351,247,253,77,263,565,46.5,302,291,80,211,279,856,768,20,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/2aa12281/Mallorca-Stats,vs Mallorca,28,38.0,637,402,269,287,81,260,515,50.5,255,338,87,251,272,909,947,16,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/03c57e2b/Osasuna-Stats,vs Osasuna,25,38.0,572,385,297,206,69,279,539,51.8,260,377,104,273,250,822,981,18,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/98e8af82/Rayo-Vallecano-Stats,vs Rayo Vallecano,26,38.0,631,398,284,263,84,304,590,51.5,286,465,128,337,314,945,1004,24,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
53a2f082,/en/squads/53a2f082/2024-2025/Real-Madrid-Stats,vs Real Madrid,30,38.0,674,408,401,183,90,384,796,48.2,412,454,171,283,333,1007,824,24,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/e31d1cd9/Real-Sociedad-Stats,vs Real Sociedad,31,38.0,604,377,306,219,79,307,602,51.0,295,401,99,302,292,896,1003,14,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/ad2be733/Sevilla-Stats,vs Sevilla,35,38.0,651,375,306,260,85,320,659,48.6,339,385,110,275,283,934,890,22,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/dcc91a7b/Valencia-Stats,vs Valencia,32,38.0,661,388,292,291,78,321,557,57.6,236,409,96,313,293,954,902,19,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
squads,/en/squads/17859612/Valladolid-Stats,vs Valladolid,38,38.0,534,329,189,251,94,266,555,47.9,289,303,84,219,211,745,731,16,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
2a8183b3,/en/squads/2a8183b3/2024-2025/Villarreal-Stats,vs Villarreal,31,38.0,567,349,283,189,95,278,557,49.9,279,399,120,279,297,864,821,22,12,2024-2025,a000433b-0a81-45b4-863d-05063feebbf4
