ranker,nationality,players,minutes,List,competition_id,season_id,id
1,esSpain,473,"423,573","Iago Aspas,Joselu,Raúl de Tomás,José Luis Morales,Sergi Darder,Iker Muniain,Álvaro García,Sergio Canales,Juanmi,Carlos Soler...",12,2021-2022,d8330182-5867-4f6f-b34f-8b82e07891d0
2,arArgentina,37,"47,118","Matías Dituro,Jeremías Ledesma,Ángel Correa,Óscar Trejo,Lucas Ocampos,Gerónimo Rulli,Guido Rodríguez,Marcos Acuña,Lucas Boyé,Rodrigo De Paul...",12,2021-2022,d8330182-5867-4f6f-b34f-8b82e07891d0
3,frFrance,23,"28,302","Karim Benzema,Nabil Fekir,Jules Koundé,Florian Lejeune,Ousmane Dembélé,Dimitri Foulquier,Antoine Griezmann,Étienne Capoue,Thomas Lemar,Ferland Mendy...",12,2021-2022,d8330182-5867-4f6f-b34f-8b82e07891d0
4,brBrazil,21,"27,222","Vinicius Júnior,Éder Militão,Diego Carlos,Casemiro,Willian José,Rodrygo,Fernando,Matheus Cunha,Gabriel Paulista,Felipe...",12,2021-2022,d8330182-5867-4f6f-b34f-8b82e07891d0
,,,,View Complete Nationalities Table,12,2021-2022,d8330182-5867-4f6f-b34f-8b82e07891d0
