team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
78ecf4bb,/en/squads/78ecf4bb/2022-2023/Almeria-Stats,vs Almería,29,38.0,64,537,198,36.9,14.13,5.21,0.11,0.30,17.4,14,4,6,62.5,57.8,0.11,+1.5,+2.2,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
2b390eca,/en/squads/2b390eca/2022-2023/Athletic-Club-Stats,vs Athletic Club,26,38.0,40,387,120,31.0,10.18,3.16,0.10,0.31,18.0,16,3,3,36.9,34.5,0.09,+3.1,+2.5,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
db3b9613,/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats,vs Atlético Madrid,27,38.0,33,433,124,28.6,11.39,3.26,0.07,0.23,18.6,18,4,5,41.1,37.2,0.09,-8.1,-8.2,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
206d90db,/en/squads/206d90db/2022-2023/Barcelona-Stats,vs Barcelona,29,38.0,17,328,99,30.2,8.63,2.61,0.04,0.14,17.4,6,3,3,33.2,30.8,0.10,-16.2,-16.8,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
fc536746,/en/squads/fc536746/2022-2023/Real-Betis-Stats,vs Betis,30,38.0,40,463,143,30.9,12.18,3.76,0.08,0.26,17.9,24,3,3,50.0,47.7,0.10,-10.0,-10.7,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
ee7c297c,/en/squads/ee7c297c/2022-2023/Cadiz-Stats,vs Cádiz,38,38.0,53,541,192,35.5,14.24,5.05,0.08,0.23,17.5,24,9,10,61.6,53.8,0.10,-8.6,-9.8,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
f25da7fb,/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats,vs Celta Vigo,26,38.0,52,379,127,33.5,9.97,3.34,0.12,0.37,17.3,14,5,8,45.4,39.2,0.11,+6.6,+7.8,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
6c8b07df,/en/squads/6c8b07df/2022-2023/Elche-Stats,vs Elche,32,38.0,65,551,198,35.9,14.50,5.21,0.11,0.29,17.3,22,7,10,70.0,62.1,0.12,-5.0,-4.1,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
a8661628,/en/squads/a8661628/2022-2023/Espanyol-Stats,vs Espanyol,33,38.0,67,539,177,32.8,14.18,4.66,0.12,0.35,17.2,15,5,6,59.8,55.3,0.10,+7.2,+6.7,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
7848bd64,/en/squads/7848bd64/2022-2023/Getafe-Stats,vs Getafe,25,38.0,43,480,158,32.9,12.63,4.16,0.08,0.25,19.7,22,4,8,46.0,39.8,0.09,-3.0,-0.8,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
9024a00a,/en/squads/9024a00a/2022-2023/Girona-Stats,vs Girona,29,38.0,55,485,161,33.2,12.76,4.24,0.10,0.30,18.0,13,6,8,54.9,48.6,0.10,+0.1,+0.4,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
2aa12281,/en/squads/2aa12281/2022-2023/Mallorca-Stats,vs Mallorca,31,38.0,43,489,138,28.2,12.87,3.63,0.08,0.27,19.3,19,6,7,46.4,41.0,0.08,-3.4,-4.0,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
03c57e2b,/en/squads/03c57e2b/2022-2023/Osasuna-Stats,vs Osasuna,26,38.0,40,441,146,33.1,11.61,3.84,0.09,0.27,18.1,15,1,4,45.7,42.5,0.10,-5.7,-3.5,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
98e8af82,/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats,vs Rayo Vallecano,28,38.0,49,431,140,32.5,11.34,3.68,0.10,0.32,17.4,13,4,5,50.3,46.6,0.11,-1.3,-1.6,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
53a2f082,/en/squads/53a2f082/2022-2023/Real-Madrid-Stats,vs Real Madrid,26,38.0,35,417,131,31.4,10.97,3.45,0.07,0.24,18.7,11,4,5,38.9,35.0,0.09,-3.9,-4.0,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
e31d1cd9,/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats,vs Real Sociedad,30,38.0,33,393,131,33.3,10.34,3.45,0.08,0.24,18.2,12,1,2,33.0,31.5,0.08,0.0,+0.5,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
ad2be733,/en/squads/ad2be733/2022-2023/Sevilla-Stats,vs Sevilla,35,38.0,51,508,158,31.1,13.37,4.16,0.10,0.31,18.5,19,2,3,54.2,51.8,0.11,-3.2,-2.8,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
dcc91a7b,/en/squads/dcc91a7b/2022-2023/Valencia-Stats,vs Valencia,28,38.0,43,395,146,37.0,10.39,3.84,0.10,0.28,17.0,16,2,5,43.5,39.7,0.10,-0.5,+1.3,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
17859612,/en/squads/17859612/2022-2023/Valladolid-Stats,vs Valladolid,36,38.0,62,579,190,32.8,15.24,5.00,0.10,0.29,17.5,18,6,10,65.2,57.5,0.10,-3.2,-1.5,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
2a8183b3,/en/squads/2a8183b3/2022-2023/Villarreal-Stats,vs Villarreal,32,38.0,39,470,145,30.9,12.37,3.82,0.07,0.24,17.8,14,4,4,49.9,46.7,0.10,-10.9,-11.7,12,2022-2023,55d692f8-5395-4c7a-9adb-622d04e4d148
