team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,vs Alavés,30,58.2,38.0,24410,2398,7446,11388,5787,818,24402,698,339,48.6,290,41.5,13762,75816,41243,744,542,187,663,288,16187,1487,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,vs Almería,35,53.6,38.0,23390,2099,6542,10880,6169,1003,23381,641,302,47.1,280,43.7,13182,69802,36749,751,563,204,518,353,15316,1620,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,vs Athletic Club,27,50.2,38.0,23484,2691,8965,10228,4515,674,23479,707,330,46.7,305,43.1,12385,62315,30852,521,413,127,636,276,14757,1281,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,vs Atlético Madrid,27,49.2,38.0,24093,2473,7087,11377,5862,780,24091,734,344,46.9,327,44.6,13383,68637,34692,648,485,140,585,327,16293,1533,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,vs Barcelona,29,35.7,38.0,17756,2590,6676,7139,4146,710,17754,583,280,48.0,243,41.7,8889,47244,23635,487,364,162,466,328,10372,982,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,vs Betis,35,49.6,38.0,23260,2492,7590,10639,5269,717,23252,744,325,43.7,358,48.1,12459,67077,34583,649,532,144,556,334,15032,1440,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,vs Cádiz,34,56.7,38.0,24061,2102,7017,10887,6383,796,24059,807,387,48.0,342,42.4,13220,72327,38991,787,604,170,628,330,15630,1662,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,vs Celta Vigo,31,53.9,38.0,25210,2323,7202,12448,5778,865,25201,726,354,48.8,308,42.4,14322,73397,36692,651,474,161,604,319,16825,1517,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,vs Getafe,33,55.2,38.0,22993,2488,8205,10305,4717,750,22986,640,286,44.7,291,45.5,12328,64824,32570,599,404,146,629,317,14334,1309,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,vs Girona,25,43.1,38.0,20464,2336,6616,8688,5391,863,20457,575,247,43.0,274,47.7,11743,61564,30974,610,486,160,492,270,13251,1269,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,vs Granada,40,54.4,38.0,23519,2136,6926,10791,6025,843,23513,687,334,48.6,289,42.1,13379,71262,37550,728,542,175,598,348,15349,1478,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
0049d422,/en/squads/0049d422/2023-2024/Las-Palmas-Stats,vs Las Palmas,29,40.8,38.0,19855,2120,6381,8981,4703,833,19846,687,328,47.7,305,44.4,10333,56743,28580,584,379,190,566,357,11762,1191,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
2aa12281,/en/squads/2aa12281/2023-2024/Mallorca-Stats,vs Mallorca,25,55.0,38.0,23564,2063,6405,11512,5867,711,23559,718,317,44.2,340,47.4,13445,72039,37582,663,580,151,616,346,15209,1386,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
03c57e2b,/en/squads/03c57e2b/2023-2024/Osasuna-Stats,vs Osasuna,29,52.5,38.0,23425,2440,7860,10580,5164,768,23423,589,274,46.5,243,41.3,13001,66811,34389,646,459,171,692,282,14838,1414,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
98e8af82,/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats,vs Rayo Vallecano,26,50.6,38.0,21917,2382,7287,9837,5015,770,21915,673,338,50.2,270,40.1,11508,64079,34744,658,446,165,621,360,13403,1351,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
53a2f082,/en/squads/53a2f082/2023-2024/Real-Madrid-Stats,vs Real Madrid,27,40.8,38.0,20983,2668,7335,9155,4702,615,20982,504,236,46.8,225,44.6,12788,66462,33195,583,460,127,502,332,13956,1247,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
e31d1cd9,/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats,vs Real Sociedad,31,44.7,38.0,19722,2455,7311,8526,4089,603,19715,619,269,43.5,283,45.7,9987,50358,22681,405,318,99,578,368,11578,936,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
ad2be733,/en/squads/ad2be733/2023-2024/Sevilla-Stats,vs Sevilla,35,49.7,38.0,22884,2402,7397,10296,5374,787,22879,692,291,42.1,335,48.4,12098,66048,34820,693,492,188,536,362,14675,1469,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
dcc91a7b,/en/squads/dcc91a7b/2023-2024/Valencia-Stats,vs Valencia,29,55.7,38.0,24786,2064,7654,11522,5816,801,24780,698,309,44.3,309,44.3,14210,70919,35120,621,459,147,635,348,16546,1575,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
2a8183b3,/en/squads/2a8183b3/2023-2024/Villarreal-Stats,vs Villarreal,32,50.4,38.0,23143,2172,6893,10048,6441,992,23137,580,272,46.9,260,44.8,13049,69618,35861,734,573,182,516,316,15513,1644,12,2023-2024,0f659bae-c1a2-400a-b231-260d5a430e41
