team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2018-2019/Alaves-Stats,vs Alavés,26,38.0,19419,17243,2085,571,53,258,800,883,231,85,109,4,14913,91,386,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
2b390eca,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats,vs Athletic Club,27,38.0,17674,15586,2009,614,35,193,654,880,139,65,49,4,13325,79,385,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
db3b9613,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats,vs Atlético Madrid,29,38.0,19648,17811,1816,525,23,280,692,749,172,65,59,6,15714,21,351,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
206d90db,/en/squads/206d90db/2018-2019/Barcelona-Stats,vs Barcelona,30,38.0,14681,13006,1607,487,40,177,578,532,158,64,56,4,11210,68,328,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
fc536746,/en/squads/fc536746/2018-2019/Real-Betis-Stats,vs Betis,25,38.0,14082,12296,1685,472,41,152,594,685,187,64,80,5,10604,101,373,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
f25da7fb,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats,vs Celta Vigo,28,38.0,17612,15687,1847,521,64,202,745,786,186,65,71,10,13631,78,367,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
bea5c710,/en/squads/bea5c710/2018-2019/Eibar-Stats,vs Eibar,25,38.0,15956,13690,2104,587,61,175,518,892,148,56,42,11,10922,162,361,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
a8661628,/en/squads/a8661628/2018-2019/Espanyol-Stats,vs Espanyol,25,38.0,18279,16297,1904,579,29,259,822,754,198,80,85,2,14249,78,338,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
7848bd64,/en/squads/7848bd64/2018-2019/Getafe-Stats,vs Getafe,26,38.0,19627,17352,2158,715,52,255,594,908,159,54,65,6,14702,117,404,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
9024a00a,/en/squads/9024a00a/2018-2019/Girona-Stats,vs Girona,26,38.0,18884,16848,1962,562,66,169,747,838,207,70,70,4,14706,74,370,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,vs Huesca,30,38.0,18822,16727,1986,627,60,196,692,773,211,66,88,16,14546,109,385,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,vs Leganés,29,38.0,20639,18518,2063,585,40,282,737,912,167,64,55,5,16214,58,314,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,vs Levante,26,38.0,17889,15914,1903,548,49,162,747,759,202,63,84,8,13968,72,369,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,vs Rayo Vallecano,29,38.0,17602,15412,2050,590,78,205,722,891,183,68,61,2,13416,140,393,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,vs Real Madrid,27,38.0,16019,14173,1755,525,46,154,533,668,152,54,62,7,12483,91,356,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,vs Real Sociedad,30,38.0,17566,15585,1908,554,32,219,743,800,183,62,62,4,13338,73,399,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,vs Sevilla,27,38.0,17254,15174,1987,608,53,186,662,777,176,58,83,7,13190,93,319,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,vs Valencia,25,38.0,20420,18540,1810,496,34,184,781,740,170,66,64,7,16386,70,384,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,vs Valladolid,28,38.0,18620,16614,1941,582,51,212,801,777,199,57,90,1,14608,65,405,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,vs Villarreal,26,38.0,19100,17060,1953,576,52,263,820,786,214,70,92,2,15157,87,331,12,2018-2019,33d44960-17f3-4b65-8793-a0cc0f73eb05
