team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,Alavés,2,38,38,"3,420",38.0,50,1.32,172,122,75.0,15,2,21,12,31.6,10,7,2,1,22.2,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,Athletic Club,2,38,38,"3,420",38.0,49,1.29,166,117,72.3,10,13,15,11,28.9,6,3,3,0,50.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,Atlético Madrid,2,38,38,"3,420",38.0,22,0.58,129,105,83.7,23,10,5,23,60.5,4,1,3,0,75.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,Barcelona,2,38,38,"3,420",38.0,29,0.76,133,104,79.7,28,9,1,19,50.0,2,2,0,0,0.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,Betis,3,38,38,"3,420",38.0,61,1.61,156,98,62.8,18,6,14,13,34.2,4,3,1,0,25.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,Celta Vigo,3,38,38,"3,416",38.0,60,1.58,161,102,65.2,13,10,15,7,18.4,5,4,0,1,0.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,Eibar,3,38,38,"3,420",38.0,50,1.32,134,87,65.7,14,9,15,11,28.9,4,4,0,0,0.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,Espanyol,2,38,38,"3,420",38.0,42,1.11,164,122,76.8,12,13,13,12,31.6,6,4,2,0,33.3,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,Getafe,2,38,38,"3,420",38.0,33,0.87,130,96,76.2,15,10,13,14,36.8,4,2,1,1,33.3,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,Girona,2,38,38,"3,420",38.0,59,1.55,175,119,68.6,14,9,15,11,28.9,5,4,0,1,0.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,La Coruña,5,38,38,"3,415",38.0,76,2.00,179,105,59.8,6,11,21,6,15.8,5,4,1,0,20.0,12,2017-2018,4b7a910c-f16d-4b35-8bd2-ec14b394fef1
