team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2016-2017/Alaves-Stats,vs Alavés,25,26.7,38,"3,420",90,100,38.0,418,85,305,111,24,155,1.21,43,41,+2,+0.05,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
2b390eca,/en/squads/2b390eca/2016-2017/Athletic-Club-Stats,vs Athletic Club,25,26.6,38,"3,420",90,100,38.0,418,84,303,110,23,154,1.18,43,53,-10,-0.26,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
db3b9613,/en/squads/db3b9613/2016-2017/Atletico-Madrid-Stats,vs Atlético Madrid,22,26.6,38,"3,420",90,100,38.0,418,83,303,111,21,154,0.71,27,70,-43,-1.13,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
206d90db,/en/squads/206d90db/2016-2017/Barcelona-Stats,vs Barcelona,25,26.5,38,"3,420",90,100,38.0,418,84,295,113,23,153,0.47,37,116,-79,-2.08,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
fc536746,/en/squads/fc536746/2016-2017/Real-Betis-Stats,vs Betis,27,26.7,38,"3,420",90,100,38.0,418,84,304,111,22,155,1.74,64,41,+23,+0.61,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
f25da7fb,/en/squads/f25da7fb/2016-2017/Celta-Vigo-Stats,vs Celta Vigo,27,26.5,38,"3,420",90,100,38.0,418,84,302,113,21,150,1.66,69,53,+16,+0.42,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
bea5c710,/en/squads/bea5c710/2016-2017/Eibar-Stats,vs Eibar,24,26.4,38,"3,420",90,100,38.0,418,84,299,109,26,156,1.34,51,56,-5,-0.13,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
a8661628,/en/squads/a8661628/2016-2017/Espanyol-Stats,vs Espanyol,27,26.3,38,"3,420",90,100,38.0,418,84,308,106,22,159,1.24,50,49,+1,+0.03,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
a0435291,/en/squads/a0435291/2016-2017/Granada-Stats,vs Granada,35,26.3,38,"3,420",90,100,38.0,418,83,309,106,21,159,2.26,82,30,+52,+1.37,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
2a60ed82,/en/squads/2a60ed82/2016-2017/Deportivo-La-Coruna-Stats,vs La Coruña,28,26.4,38,"3,420",90,100,38.0,418,84,307,111,21,155,1.74,61,43,+18,+0.47,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
0049d422,/en/squads/0049d422/2016-2017/Las-Palmas-Stats,vs Las Palmas,29,26.4,38,"3,420",90,100,38.0,418,84,301,111,22,154,1.74,74,53,+21,+0.55,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
7c6f2c78,/en/squads/7c6f2c78/2016-2017/Leganes-Stats,vs Leganés,31,26.5,38,"3,420",90,100,38.0,418,84,306,111,21,153,1.79,55,36,+19,+0.50,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
1c896955,/en/squads/1c896955/2016-2017/Malaga-Stats,vs Málaga,29,26.4,38,"3,420",90,100,38.0,418,83,297,114,23,151,1.53,55,49,+6,+0.16,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
03c57e2b,/en/squads/03c57e2b/2016-2017/Osasuna-Stats,vs Osasuna,35,26.4,38,"3,420",90,100,38.0,418,83,306,111,19,156,2.16,94,40,+54,+1.42,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
53a2f082,/en/squads/53a2f082/2016-2017/Real-Madrid-Stats,vs Real Madrid,24,26.5,38,"3,420",90,100,38.0,418,84,304,110,23,153,0.39,41,106,-65,-1.71,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
e31d1cd9,/en/squads/e31d1cd9/2016-2017/Real-Sociedad-Stats,vs Real Sociedad,27,26.4,38,"3,420",90,100,38.0,418,84,307,107,23,159,1.13,53,59,-6,-0.16,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
ad2be733,/en/squads/ad2be733/2016-2017/Sevilla-Stats,vs Sevilla,28,26.5,38,"3,420",90,100,38.0,418,83,302,110,23,154,0.87,49,69,-20,-0.53,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
bb9efd50,/en/squads/bb9efd50/2016-2017/Sporting-Gijon-Stats,vs Sporting Gijón,29,26.5,38,"3,420",90,100,38.0,418,84,312,107,23,159,1.92,72,42,+30,+0.79,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
dcc91a7b,/en/squads/dcc91a7b/2016-2017/Valencia-Stats,vs Valencia,31,26.5,38,"3,420",90,100,38.0,418,84,310,107,24,159,1.61,65,56,+9,+0.24,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
2a8183b3,/en/squads/2a8183b3/2016-2017/Villarreal-Stats,vs Villarreal,27,26.4,38,"3,420",90,100,38.0,418,85,307,110,22,155,0.97,33,56,-23,-0.61,12,2016-2017,492ca18b-9381-417c-b714-3e37e11a727b
