team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2019-2020/Alaves-Stats,vs Alavés,3,38.0,34,6,0,5,0,36.2,0.30,+2.2,+0.06,182,528,34.5,911,137,43.4,37.4,230,57.8,47.0,409,19,4.6,43,1.13,16.8,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
2b390eca,/en/squads/2b390eca/2019-2020/Athletic-Club-Stats,vs Athletic Club,2,38.0,41,8,1,4,1,39.5,0.22,-0.5,-0.01,228,636,35.8,897,161,48.6,39.1,319,62.7,47.4,582,25,4.3,34,0.89,14.7,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
db3b9613,/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats,vs Atlético Madrid,2,38.0,51,6,0,3,1,54.0,0.32,+4.0,+0.10,242,653,37.1,951,157,45.8,37.9,344,63.1,48.3,441,19,4.3,38,1.00,15.2,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
206d90db,/en/squads/206d90db/2019-2020/Barcelona-Stats,vs Barcelona,2,38.0,86,6,5,3,2,75.2,0.32,-8.8,-0.23,196,561,34.9,790,156,47.0,38.6,271,70.1,51.7,301,16,5.3,31,0.82,14.1,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
fc536746,/en/squads/fc536746/2019-2020/Real-Betis-Stats,vs Betis,2,38.0,48,6,1,10,0,48.9,0.27,+0.9,+0.02,238,646,36.8,863,130,48.6,40.0,316,71.8,52.0,457,21,4.6,36,0.95,14.7,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
f25da7fb,/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats,vs Celta Vigo,3,38.0,37,6,3,4,0,43.8,0.25,+6.8,+0.18,192,550,34.9,816,144,48.2,39.0,234,67.1,49.5,506,15,3.0,46,1.21,15.8,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
bea5c710,/en/squads/bea5c710/2019-2020/Eibar-Stats,vs Eibar,2,38.0,39,7,1,6,1,42.2,0.23,+4.2,+0.11,287,801,35.8,1160,167,50.3,38.8,356,61.0,46.6,667,20,3.0,25,0.66,13.0,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
a8661628,/en/squads/a8661628/2019-2020/Espanyol-Stats,vs Espanyol,2,38.0,27,4,1,4,2,32.8,0.24,+7.8,+0.21,250,681,36.7,918,168,47.8,39.1,330,73.3,52.2,530,28,5.3,46,1.21,15.6,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
7848bd64,/en/squads/7848bd64/2019-2020/Getafe-Stats,vs Getafe,1,38.0,43,6,2,7,1,36.9,0.26,-5.1,-0.13,304,797,38.1,1022,133,54.3,41.5,334,72.5,51.7,629,20,3.2,56,1.47,16.5,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
a0435291,/en/squads/a0435291/2019-2020/Granada-Stats,vs Granada,2,38.0,52,5,2,7,2,38.3,0.28,-11.7,-0.31,212,562,37.7,873,146,42.5,37.1,278,68.7,51.0,497,26,5.2,32,0.84,14.5,12,2019-2020,30f129d3-0018-4b4b-abd7-c82fc89b82de
