team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2018-2019/Alaves-Stats,vs Alavés,26,26.9,57.3,38,418,"3,420",38.0,48,31,79,42,6,6,93,2,53.2,48.6,36.6,85.2,714,1843,1.26,0.82,2.08,1.11,1.92,1.40,0.96,2.36,1.28,2.24,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
2b390eca,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats,vs Athletic Club,27,27.2,50.0,38,418,"3,420",38.0,45,32,77,40,5,5,106,2,45.7,41.8,33.9,75.6,677,1317,1.18,0.84,2.03,1.05,1.89,1.20,0.89,2.09,1.10,1.99,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
db3b9613,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats,vs Atlético Madrid,29,27.0,50.8,38,418,"3,420",38.0,27,15,42,22,5,5,95,3,41.9,38.1,29.2,67.3,662,1651,0.71,0.39,1.11,0.58,0.97,1.10,0.77,1.87,1.00,1.77,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
206d90db,/en/squads/206d90db/2018-2019/Barcelona-Stats,vs Barcelona,30,26.8,35.6,38,418,"3,420",38.0,35,25,60,33,2,2,102,5,45.3,43.7,34.3,78.0,558,1092,0.92,0.66,1.58,0.87,1.53,1.19,0.90,2.09,1.15,2.05,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
fc536746,/en/squads/fc536746/2018-2019/Real-Betis-Stats,vs Betis,25,26.8,38.2,38,418,"3,420",38.0,52,42,94,48,4,5,123,7,49.4,45.5,37.2,82.7,577,1153,1.37,1.11,2.47,1.26,2.37,1.30,0.98,2.28,1.20,2.18,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
f25da7fb,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats,vs Celta Vigo,28,26.9,48.4,38,418,"3,420",38.0,61,41,102,55,6,7,89,2,60.9,55.4,43.5,98.9,721,1503,1.61,1.08,2.68,1.45,2.53,1.60,1.14,2.75,1.46,2.60,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
bea5c710,/en/squads/bea5c710/2018-2019/Eibar-Stats,vs Eibar,25,26.8,46.0,38,418,"3,420",38.0,49,39,88,46,3,4,76,2,45.9,42.7,37.2,79.9,459,1070,1.29,1.03,2.32,1.21,2.24,1.21,0.98,2.19,1.12,2.10,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
a8661628,/en/squads/a8661628/2018-2019/Espanyol-Stats,vs Espanyol,25,26.8,50.6,38,418,"3,420",38.0,48,26,74,42,6,8,111,6,53.8,47.5,35.9,83.4,799,1585,1.26,0.68,1.95,1.11,1.79,1.42,0.94,2.36,1.25,2.20,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
7848bd64,/en/squads/7848bd64/2018-2019/Getafe-Stats,vs Getafe,26,26.8,59.3,38,418,"3,420",38.0,33,18,51,29,4,7,109,5,43.6,38.7,29.8,68.5,525,1385,0.87,0.47,1.34,0.76,1.24,1.15,0.78,1.93,1.02,1.80,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
9024a00a,/en/squads/9024a00a/2018-2019/Girona-Stats,vs Girona,26,27.1,52.0,38,418,"3,420",38.0,51,34,85,43,8,8,116,7,52.7,46.9,38.0,84.9,809,1624,1.34,0.89,2.24,1.13,2.03,1.39,1.00,2.39,1.23,2.23,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
