team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,vs Alavés,2,38.0,36,3,0,5,3,43.1,0.26,+10.1,+0.27,193,497,38.8,1023,203,32.7,33.2,338,47.9,40.8,584,38,6.5,29,0.76,12.4,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,vs Almería,3,38.0,43,2,0,1,1,46.2,0.28,+4.2,+0.11,204,568,35.9,992,158,39.7,35.2,302,57.6,44.6,503,35,7.0,43,1.13,15.0,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,vs Athletic Club,2,38.0,61,3,0,6,2,59.7,0.34,+0.7,+0.02,216,576,37.5,1189,170,34.4,33.3,306,54.6,43.4,651,32,4.9,45,1.18,15.0,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,vs Atlético Madrid,1,38.0,70,5,0,4,2,65.7,0.30,-2.3,-0.06,194,535,36.3,1020,160,38.5,36.1,297,47.8,40.8,476,34,7.1,42,1.11,14.0,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,vs Barcelona,2,38.0,79,6,2,9,3,73.1,0.30,-2.9,-0.08,251,737,34.1,960,152,53.2,41.0,328,68.9,50.2,515,36,7.0,45,1.19,14.2,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,vs Betis,3,38.0,48,2,1,5,2,40.5,0.25,-5.5,-0.15,199,532,37.4,1055,152,37.5,33.8,279,48.7,40.4,483,31,6.4,33,0.87,12.9,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,vs Cádiz,2,38.0,26,3,1,4,1,32.8,0.25,+7.8,+0.21,203,523,38.8,871,179,41.2,37.5,304,53.9,42.2,602,41,6.8,47,1.24,15.3,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,vs Celta Vigo,2,38.0,46,3,0,3,1,50.4,0.30,+5.4,+0.14,202,559,36.1,958,141,41.0,36.4,299,55.5,42.8,504,29,5.8,59,1.55,15.9,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,vs Getafe,2,38.0,42,6,0,6,0,48.1,0.27,+6.1,+0.16,193,611,31.6,1204,194,38.0,34.9,280,55.0,44.3,559,38,6.8,31,0.82,13.5,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,vs Girona,1,38.0,85,7,0,7,1,73.2,0.37,-10.8,-0.28,234,555,42.2,921,146,41.8,37.2,299,56.9,44.6,525,32,6.1,45,1.18,15.2,12,2023-2024,3b15f135-097c-46a6-ba2c-2b1435fa46a2
