team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,vs Alavés,30,38.0,84,4,2,545,566,59,805,422,462,7,3,0,2052,602,608,49.8,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,vs Athletic Club,26,38.0,106,8,6,513,509,96,644,422,449,6,8,2,2135,609,715,46.0,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,vs Atlético Madrid,26,38.0,98,0,0,507,517,24,694,488,494,4,5,1,2187,539,554,49.3,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,vs Barcelona,25,38.0,99,4,1,547,369,99,534,618,517,1,5,3,2055,286,343,45.5,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,vs Betis,29,38.0,96,4,2,516,448,131,754,448,405,3,3,4,2061,453,447,50.3,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,vs Celta Vigo,23,38.0,97,1,0,572,399,73,669,495,426,4,3,2,2086,524,545,49.0,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,vs Eibar,27,38.0,78,6,4,470,456,156,473,510,435,3,3,1,2066,718,752,48.8,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,vs Espanyol,25,38.0,113,3,2,555,495,80,715,433,443,4,3,3,2100,633,597,51.5,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,vs Getafe,32,38.0,107,3,1,517,645,109,694,515,480,4,12,1,2160,730,541,57.4,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,vs Girona,25,38.0,112,3,1,520,589,129,614,396,439,5,8,0,1948,597,643,48.1,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,vs La Coruña,32,38.0,75,2,2,461,494,83,756,491,431,5,5,0,2085,584,558,51.1,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,vs Las Palmas,36,38.0,103,7,5,694,460,114,666,506,514,5,8,0,2163,540,474,53.3,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,vs Leganés,28,38.0,82,4,4,526,568,90,638,432,474,5,3,2,2229,627,653,49.0,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,vs Levante,33,38.0,93,6,4,466,527,113,741,454,522,6,5,1,2030,559,468,54.4,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,vs Málaga,37,38.0,76,0,0,472,583,137,695,452,509,7,6,1,2107,739,602,55.1,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,vs Real Madrid,24,38.0,97,3,1,531,421,76,531,486,418,3,10,3,1891,369,406,47.6,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,vs Real Sociedad,27,38.0,94,1,1,556,391,89,596,489,510,5,5,2,1910,467,498,48.4,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,vs Sevilla,31,38.0,80,3,3,527,537,74,684,467,471,6,5,1,2076,504,582,46.4,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,vs Valencia,25,38.0,97,5,3,561,494,82,787,542,488,3,8,2,2033,460,534,46.3,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,vs Villarreal,32,38.0,83,4,2,475,571,109,873,518,440,7,5,1,2047,533,553,49.1,12,2017-2018,94b000bc-aa0b-400b-8b9c-a108d2570005
