team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,Alavés,30,38.0,13876,11799,1969,566,37,133,558,817,138,61,55,6,9696,108,301,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,Athletic Club,26,38.0,17614,15565,1945,576,43,178,816,822,189,84,94,2,13195,104,384,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,Atlético Madrid,26,38.0,18580,16668,1805,504,62,134,524,785,167,43,88,4,14484,107,366,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,Barcelona,25,38.0,25740,23730,1876,573,113,227,409,750,215,81,66,1,22147,134,384,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,Betis,29,38.0,21622,19743,1817,612,53,232,534,656,139,61,33,5,17953,62,304,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,Celta Vigo,23,38.0,21071,19136,1843,596,45,215,583,718,153,48,34,1,16981,92,323,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,Eibar,27,38.0,17961,15706,2171,590,17,323,1055,1025,229,60,149,2,12725,84,396,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,Espanyol,25,38.0,17192,15114,2002,602,34,179,720,832,160,64,87,0,12753,76,378,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,Getafe,32,38.0,13193,10994,2091,590,53,243,585,917,181,42,73,2,8531,108,340,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,Girona,25,38.0,16037,14020,1937,603,31,339,828,767,176,36,66,20,11843,80,298,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,La Coruña,32,38.0,16975,14924,1957,516,43,222,747,796,203,91,54,1,12784,94,323,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,Las Palmas,36,38.0,19788,17574,2133,748,49,197,581,777,175,77,59,0,15824,81,320,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,Leganés,28,38.0,14887,12781,2009,592,29,162,690,891,152,60,75,1,10383,97,351,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,Levante,33,38.0,14768,12732,1966,540,44,161,726,818,182,61,79,9,10715,70,360,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,Málaga,37,38.0,15769,13674,2006,580,32,179,742,861,153,63,67,2,11424,89,347,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,Real Madrid,24,38.0,24496,22486,1895,563,77,395,904,729,279,62,110,2,20954,115,387,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,Real Sociedad,27,38.0,20838,18744,2003,604,45,216,782,823,233,100,93,0,16973,91,385,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,Sevilla,31,38.0,20571,18451,1983,568,62,147,657,809,221,97,80,1,16366,137,401,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,Valencia,25,38.0,18004,16054,1867,596,49,193,605,682,202,60,88,6,14289,83,311,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,Villarreal,32,38.0,18797,16834,1852,552,57,183,517,707,179,66,38,5,14995,111,319,12,2017-2018,2bbdeeb9-24ab-4019-9885-4e88d317c877
