team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,Alavés,30,38.0,33,458,136,29.7,12.05,3.58,0.07,0.22,17.7,15,3,7,46.2,40.7,0.09,-13.2,-10.7,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,Almería,35,38.0,42,478,163,34.1,12.58,4.29,0.08,0.25,18.8,18,2,2,48.7,47.1,0.10,-6.7,-7.1,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,Athletic Club,27,38.0,59,458,163,35.6,12.05,4.29,0.12,0.34,15.9,7,3,5,52.7,48.7,0.11,+6.3,+7.3,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,Atlético Madrid,27,38.0,68,475,197,41.5,12.50,5.18,0.13,0.32,16.2,9,5,6,62.4,57.9,0.12,+5.6,+5.1,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,Barcelona,29,38.0,76,588,219,37.2,15.47,5.76,0.12,0.32,16.5,21,6,7,77.6,72.1,0.13,-1.6,-2.1,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,Betis,35,38.0,46,489,150,30.7,12.87,3.95,0.09,0.29,17.2,15,2,3,43.9,41.7,0.09,+2.1,+2.3,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,Cádiz,34,38.0,25,395,120,30.4,10.39,3.16,0.06,0.18,18.4,21,3,3,36.0,33.6,0.09,-11.0,-11.6,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,Celta Vigo,31,38.0,45,467,151,32.3,12.29,3.97,0.09,0.28,17.5,14,3,5,50.7,46.9,0.10,-5.7,-4.9,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,Getafe,33,38.0,42,446,150,33.6,11.74,3.95,0.08,0.24,18.6,14,6,7,45.7,40.2,0.09,-3.7,-4.2,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,Girona,25,38.0,84,476,178,37.4,12.53,4.68,0.16,0.43,16.4,13,7,8,70.8,64.6,0.14,+13.2,+12.4,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,Granada,40,38.0,35,394,123,31.2,10.37,3.24,0.08,0.24,17.8,15,5,8,42.6,36.4,0.09,-7.6,-6.4,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
0049d422,/en/squads/0049d422/2023-2024/Las-Palmas-Stats,Las Palmas,29,38.0,33,386,120,31.1,10.16,3.16,0.08,0.25,20.1,21,3,5,33.2,29.2,0.08,-0.2,+0.8,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
2aa12281,/en/squads/2aa12281/2023-2024/Mallorca-Stats,Mallorca,25,38.0,33,415,131,31.6,10.92,3.45,0.08,0.24,16.8,4,1,3,40.5,38.2,0.09,-7.5,-6.2,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
03c57e2b,/en/squads/03c57e2b/2023-2024/Osasuna-Stats,Osasuna,29,38.0,45,421,124,29.5,11.08,3.26,0.10,0.33,17.9,14,4,5,40.5,36.6,0.09,+4.5,+4.4,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
98e8af82,/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats,Rayo Vallecano,26,38.0,29,487,160,32.9,12.82,4.21,0.05,0.14,20.8,47,6,6,42.3,37.7,0.08,-13.3,-14.7,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
53a2f082,/en/squads/53a2f082/2023-2024/Real-Madrid-Stats,Real Madrid,27,38.0,85,593,242,40.8,15.61,6.37,0.14,0.34,17.5,24,2,5,68.8,65.2,0.11,+16.2,+17.8,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
e31d1cd9,/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats,Real Sociedad,31,38.0,48,457,147,32.2,12.03,3.87,0.10,0.30,17.8,24,4,4,44.9,41.8,0.09,+3.1,+2.2,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
ad2be733,/en/squads/ad2be733/2023-2024/Sevilla-Stats,Sevilla,35,38.0,46,487,160,32.9,12.82,4.21,0.09,0.28,17.5,15,2,2,44.9,43.3,0.09,+1.1,+0.7,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
dcc91a7b,/en/squads/dcc91a7b/2023-2024/Valencia-Stats,Valencia,29,38.0,39,368,123,33.4,9.68,3.24,0.08,0.25,18.7,16,8,9,43.1,36.2,0.10,-4.1,-5.2,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
2a8183b3,/en/squads/2a8183b3/2023-2024/Villarreal-Stats,Villarreal,32,38.0,64,462,163,35.3,12.16,4.29,0.13,0.36,16.2,8,5,7,55.6,50.1,0.11,+8.4,+8.9,12,2023-2024,926973e7-fdcd-4b60-9085-ae71040ab615
