team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2021-2022/Alaves-Stats,Alavés,33,38.0,29,373,111,29.8,9.82,2.92,0.06,0.21,18.2,15,6,7,37.3,31.8,0.09,-8.3,-8.8,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
2b390eca,/en/squads/2b390eca/2021-2022/Athletic-Club-Stats,Athletic Club,26,38.0,40,460,150,32.6,12.11,3.95,0.08,0.25,16.8,11,3,7,49.6,44.0,0.10,-9.6,-7.0,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
db3b9613,/en/squads/db3b9613/2021-2022/Atletico-Madrid-Stats,Atlético Madrid,26,38.0,63,458,152,33.2,12.05,4.00,0.13,0.39,17.5,8,4,5,54.4,50.6,0.11,+8.6,+8.4,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
206d90db,/en/squads/206d90db/2021-2022/Barcelona-Stats,Barcelona,38,38.0,68,511,177,34.6,13.45,4.66,0.12,0.35,17.1,15,6,7,63.4,57.9,0.12,+4.6,+4.1,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
fc536746,/en/squads/fc536746/2021-2022/Real-Betis-Stats,Betis,31,38.0,60,509,182,35.8,13.39,4.79,0.11,0.30,18.4,21,6,6,53.5,48.8,0.10,+6.5,+5.2,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
ee7c297c,/en/squads/ee7c297c/2021-2022/Cadiz-Stats,Cádiz,33,38.0,35,405,118,29.1,10.66,3.11,0.08,0.27,17.9,14,3,6,39.5,34.8,0.09,-4.5,-2.8,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
f25da7fb,/en/squads/f25da7fb/2021-2022/Celta-Vigo-Stats,Celta Vigo,25,38.0,43,405,135,33.3,10.66,3.55,0.10,0.30,18.3,14,3,6,43.1,38.3,0.10,-0.1,+1.7,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
6c8b07df,/en/squads/6c8b07df/2021-2022/Elche-Stats,Elche,28,38.0,39,334,106,31.7,8.79,2.79,0.11,0.36,18.0,8,1,1,33.7,32.9,0.10,+5.3,+5.1,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
a8661628,/en/squads/a8661628/2021-2022/Espanyol-Stats,Espanyol,34,38.0,39,403,128,31.8,10.61,3.37,0.08,0.27,19.5,24,5,5,36.7,32.9,0.08,+2.3,+1.1,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
7848bd64,/en/squads/7848bd64/2021-2022/Getafe-Stats,Getafe,31,38.0,31,404,111,27.5,10.63,2.92,0.07,0.25,20.6,29,3,5,29.3,25.3,0.06,+1.7,+2.7,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
a0435291,/en/squads/a0435291/2021-2022/Granada-Stats,Granada,32,38.0,43,421,131,31.1,11.08,3.45,0.10,0.31,19.2,12,3,5,39.0,35.1,0.09,+4.0,+4.9,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
9800b6a1,/en/squads/9800b6a1/2021-2022/Levante-Stats,Levante,31,38.0,51,430,146,34.0,11.32,3.84,0.10,0.29,17.7,14,8,13,55.1,45.1,0.11,-4.1,-2.1,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
2aa12281,/en/squads/2aa12281/2021-2022/Mallorca-Stats,Mallorca,33,38.0,33,440,131,29.8,11.58,3.45,0.06,0.21,19.5,23,6,7,38.8,33.3,0.08,-5.8,-6.3,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
03c57e2b,/en/squads/03c57e2b/2021-2022/Osasuna-Stats,Osasuna,29,38.0,37,425,114,26.8,11.18,3.00,0.07,0.27,19.6,11,6,8,36.7,30.7,0.07,+0.3,+0.3,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
98e8af82,/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats,Rayo Vallecano,28,38.0,38,500,133,26.6,13.16,3.50,0.07,0.26,18.5,27,4,4,42.8,39.7,0.08,-4.8,-5.7,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
53a2f082,/en/squads/53a2f082/2021-2022/Real-Madrid-Stats,Real Madrid,31,38.0,80,645,243,37.7,16.97,6.39,0.11,0.30,18.8,21,8,12,71.7,62.2,0.10,+8.3,+9.8,12,2021-2022,1008c10c-a49a-4152-abf2-73096c3e5413
