team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,Alavés,30,25.5,38,"3,420",90,100,38.0,418,85,303,111,20,154,1.24,40,50,-10,-0.26,38.5,55.9,-17.4,-0.46,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,Athletic Club,26,26.7,38,"3,420",90,100,38.0,418,85,312,106,22,160,1.13,41,49,-8,-0.21,49.7,50.3,-0.6,-0.02,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,Atlético Madrid,26,26.6,38,"3,420",90,100,38.0,418,83,304,110,24,156,2.08,58,22,+36,+0.95,50.2,35.8,+14.4,+0.38,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,Barcelona,25,27.7,38,"3,420",90,100,38.0,418,84,305,111,21,155,2.45,99,29,+70,+1.84,83.5,41.9,+41.6,+1.09,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,Betis,29,27.1,38,"3,420",90,100,38.0,418,84,302,113,21,153,1.58,60,61,-1,-0.03,46.0,49.0,-3.1,-0.08,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,Celta Vigo,23,25.7,38,"3,420",90,100,38.0,418,85,308,109,19,157,1.29,59,60,-1,-0.03,55.0,55.3,-0.3,-0.01,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,Eibar,27,27.4,38,"3,420",90,100,38.0,418,84,303,113,20,153,1.34,44,50,-6,-0.16,40.9,44.4,-3.5,-0.09,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,Espanyol,25,26.8,38,"3,420",90,100,38.0,418,84,312,105,25,161,1.29,36,42,-6,-0.16,41.1,52.3,-11.1,-0.29,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,Getafe,32,28.2,38,"3,420",90,100,38.0,418,84,300,113,19,153,1.45,42,33,+9,+0.24,48.2,39.7,+8.5,+0.22,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,Girona,25,26.3,38,"3,420",90,100,38.0,418,85,312,106,19,159,1.34,50,59,-9,-0.24,50.6,50.4,+0.2,+0.01,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,La Coruña,32,28.2,38,"3,420",90,100,38.0,418,84,303,113,22,150,0.76,38,76,-38,-1.00,51.6,58.7,-7.1,-0.19,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,Las Palmas,36,27.0,38,"3,420",90,100,38.0,418,84,309,106,24,160,0.58,24,74,-50,-1.32,38.5,70.5,-32.0,-0.84,12,2017-2018,e05fee1d-5e52-40b3-a66a-1f0ec56afadb
