team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
squads,/en/squads/8d6fd021/Alaves-Stats,vs Alavés,29,38.0,736,19.37,496,85,62,39,47,7,81,2.13,52,5,8,6,10,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
2b390eca,/en/squads/2b390eca/2024-2025/Athletic-Club-Stats,vs Athletic Club,31,38.0,588,15.47,408,66,39,34,30,11,48,1.26,28,5,2,5,7,1,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
db3b9613,/en/squads/db3b9613/2024-2025/Atletico-Madrid-Stats,vs Atlético Madrid,24,38.0,678,17.84,506,55,45,30,36,6,45,1.18,27,4,3,4,7,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
206d90db,/en/squads/206d90db/2024-2025/Barcelona-Stats,vs Barcelona,28,38.0,510,13.42,385,48,23,22,19,13,73,1.92,59,3,3,2,4,2,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/fc536746/Real-Betis-Stats,vs Betis,36,38.0,735,19.34,533,67,46,48,30,11,85,2.24,55,7,7,7,7,2,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/f25da7fb/Celta-Vigo-Stats,vs Celta Vigo,30,38.0,719,18.92,532,76,41,41,22,7,92,2.42,69,6,7,8,2,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/a8661628/Espanyol-Stats,vs Espanyol,27,38.0,1024,26.95,757,88,51,61,49,18,92,2.42,64,4,11,5,7,1,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/7848bd64/Getafe-Stats,vs Getafe,30,38.0,647,17.03,473,68,34,30,36,6,68,1.79,49,4,3,5,7,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/9024a00a/Girona-Stats,vs Girona,30,38.0,785,20.66,575,61,54,40,33,22,99,2.61,72,6,5,9,4,3,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/0049d422/Las-Palmas-Stats,vs Las Palmas,34,38.0,937,24.66,705,69,50,52,46,15,102,2.68,79,4,5,6,6,2,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/7c6f2c78/Leganes-Stats,vs Leganés,26,38.0,1015,26.71,737,100,56,65,39,18,92,2.42,56,9,5,11,10,1,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/2aa12281/Mallorca-Stats,vs Mallorca,28,38.0,1007,26.50,755,87,51,64,34,16,73,1.92,57,3,4,5,2,2,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/03c57e2b/Osasuna-Stats,vs Osasuna,25,38.0,841,22.13,623,63,54,33,52,16,89,2.34,73,1,3,3,8,1,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/98e8af82/Rayo-Vallecano-Stats,vs Rayo Vallecano,26,38.0,841,22.13,577,91,59,44,49,21,82,2.16,60,6,8,3,5,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
53a2f082,/en/squads/53a2f082/2024-2025/Real-Madrid-Stats,vs Real Madrid,30,38.0,717,18.87,549,53,32,44,28,11,64,1.68,46,6,3,6,3,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/e31d1cd9/Real-Sociedad-Stats,vs Real Sociedad,31,38.0,743,19.55,532,72,38,43,44,14,76,2.00,56,3,3,10,4,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/ad2be733/Sevilla-Stats,vs Sevilla,35,38.0,731,19.24,531,69,41,38,42,10,97,2.55,72,4,5,6,10,0,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/dcc91a7b/Valencia-Stats,vs Valencia,32,38.0,741,19.50,535,76,37,46,34,13,88,2.32,68,3,3,7,5,2,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
squads,/en/squads/17859612/Valladolid-Stats,vs Valladolid,38,38.0,1068,28.11,802,66,62,69,52,17,160,4.21,121,5,12,13,8,1,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
2a8183b3,/en/squads/2a8183b3/2024-2025/Villarreal-Stats,vs Villarreal,31,38.0,868,22.84,644,69,46,54,43,12,87,2.29,58,5,4,9,9,2,12,2024-2025,5f7e6c6a-b020-4a69-b6e1-7cc93707fe34
