team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,Alavés,2,38,38,"3,420",38.0,46,1.21,147,103,74.1,12,10,16,11,28.9,8,8,0,0,0.0,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,Almería,3,38,38,"3,420",38.0,75,1.97,202,126,65.8,3,12,23,6,15.8,9,6,1,2,14.3,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,Athletic Club,2,38,38,"3,420",38.0,37,0.97,134,98,73.1,19,11,8,18,47.4,5,1,3,1,75.0,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,Atlético Madrid,1,38,38,"3,420",38.0,43,1.13,144,101,70.8,24,4,10,13,34.2,2,1,0,1,0.0,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,Barcelona,2,38,38,"3,420",38.0,44,1.16,141,97,70.2,26,7,5,17,44.7,2,2,0,0,0.0,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,Betis,3,38,38,"3,420",38.0,45,1.18,158,115,75.9,14,15,9,13,34.2,8,7,1,0,12.5,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,Cádiz,2,38,38,"3,420",38.0,55,1.45,175,121,69.7,6,15,17,10,26.3,2,2,0,0,0.0,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,Celta Vigo,2,38,38,"3,417",38.0,57,1.50,164,109,68.9,10,11,17,6,15.8,8,6,1,1,14.3,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,Getafe,2,38,38,"3,420",38.0,54,1.42,173,118,71.7,10,13,15,10,26.3,7,5,1,1,16.7,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,Girona,1,38,38,"3,420",38.0,46,1.21,168,121,75.6,25,6,7,12,31.6,7,5,1,1,16.7,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,Granada,4,38,38,"3,420",38.0,79,2.08,203,126,63.5,4,9,25,3,7.9,6,5,0,1,0.0,12,2023-2024,5f8c53c4-ed7f-4f1c-b1b9-8c7185653ea4
