team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,Alavés,30,38.0,9696,13876,69.9,182999,81720,4360,5314,82.0,3564,4667,76.4,1462,3022,48.4,31,27.7,22.0,+3.3,277,835,176,62,1045,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,Athletic Club,26,38.0,13195,17614,74.9,263112,100454,5337,6361,83.9,5378,6581,81.7,2185,3745,58.3,25,33.7,33.3,-8.7,304,1214,292,104,1519,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,Atlético Madrid,26,38.0,14484,18580,78.0,247035,94141,7240,8251,87.7,5003,6032,82.9,1640,3052,53.7,41,36.6,30.9,+4.4,295,1168,259,34,1460,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,Barcelona,25,38.0,22147,25740,86.0,363856,121335,11075,12080,91.7,8023,8966,89.5,2132,3013,70.8,74,64.6,62.9,+9.4,418,1728,475,30,2151,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,Betis,29,38.0,17953,21622,83.0,317893,104614,8266,9140,90.4,7380,8393,87.9,1914,3161,60.6,43,35.2,31.5,+7.8,317,1228,234,64,1506,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,Celta Vigo,23,38.0,16981,21071,80.6,315102,108746,7248,8226,88.1,7245,8294,87.4,2110,3577,59.0,45,43.0,36.8,+2.0,332,1239,309,87,1595,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,Eibar,27,38.0,12725,17961,70.8,260469,98595,5088,6219,81.8,4938,6299,78.4,2360,4474,52.7,31,30.2,29.0,+0.8,333,1287,257,138,1468,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,Espanyol,25,38.0,12753,17192,74.2,233639,90369,5919,6877,86.1,4810,5905,81.5,1687,3420,49.3,24,27.8,28.2,-3.8,290,1036,232,85,1276,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,Getafe,32,38.0,8531,13193,64.7,168983,76721,3726,4705,79.2,2960,4155,71.2,1522,3394,44.8,27,29.6,25.5,-2.6,255,884,257,67,1092,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,Girona,25,38.0,11843,16037,73.8,235817,90648,5017,5865,85.5,4565,5639,81.0,1992,3751,53.1,31,34.4,34.8,-3.4,326,982,223,113,1215,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,La Coruña,32,38.0,12784,16975,75.3,238481,93125,5792,6770,85.6,4835,5966,81.0,1822,3322,54.8,30,40.0,35.1,-10.0,343,1090,272,85,1477,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,Las Palmas,36,38.0,15824,19788,80.0,270275,100124,7765,8727,89.0,5854,6917,84.6,1657,2998,55.3,15,24.8,27.8,-9.8,293,1030,255,61,1332,12,2017-2018,9b7f8733-dabd-4d36-bdb8-920a14514ffe
