team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2019-2020/Alaves-Stats,vs Alavés,32,38.0,59,458,146,31.9,12.05,3.84,0.10,0.32,18.5,29,12,15,57.8,46.3,0.10,+1.2,+0.7,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
2b390eca,/en/squads/2b390eca/2019-2020/Athletic-Club-Stats,vs Athletic Club,26,38.0,36,386,123,31.9,10.16,3.24,0.08,0.25,17.8,26,5,7,48.8,43.7,0.12,-12.8,-12.7,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
db3b9613,/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats,vs Atlético Madrid,30,38.0,24,412,109,26.5,10.84,2.87,0.05,0.19,19.8,19,3,4,32.5,29.5,0.07,-8.5,-8.5,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
206d90db,/en/squads/206d90db/2019-2020/Barcelona-Stats,vs Barcelona,28,38.0,38,364,112,30.8,9.58,2.95,0.09,0.29,19.2,16,6,7,38.3,32.9,0.09,-0.3,-0.9,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
fc536746,/en/squads/fc536746/2019-2020/Real-Betis-Stats,vs Betis,27,38.0,59,437,143,32.7,11.50,3.76,0.11,0.34,17.8,18,11,11,54.8,46.2,0.11,+4.2,+1.8,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
f25da7fb,/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats,vs Celta Vigo,30,38.0,49,439,144,32.8,11.55,3.79,0.10,0.31,18.5,17,5,5,45.3,41.4,0.10,+3.7,+2.6,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
bea5c710,/en/squads/bea5c710/2019-2020/Eibar-Stats,vs Eibar,26,38.0,55,374,132,35.3,9.84,3.47,0.14,0.39,17.2,15,4,6,53.0,48.4,0.13,+2.0,+2.6,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
a8661628,/en/squads/a8661628/2019-2020/Espanyol-Stats,vs Espanyol,31,38.0,56,438,156,35.6,11.53,4.11,0.11,0.32,18.7,22,6,7,51.0,45.8,0.11,+5.0,+4.2,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
7848bd64,/en/squads/7848bd64/2019-2020/Getafe-Stats,vs Getafe,30,38.0,35,275,103,37.5,7.24,2.71,0.11,0.29,16.9,15,5,6,41.4,36.7,0.14,-6.4,-6.7,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
a0435291,/en/squads/a0435291/2019-2020/Granada-Stats,vs Granada,27,38.0,45,443,151,34.1,11.66,3.97,0.09,0.27,19.0,27,4,5,42.6,38.6,0.09,+2.4,+2.4,12,2019-2020,f8158072-abea-4401-9f5e-f50383730d51
