ranker,nationality,players,minutes,List,competition_id,season_id,id
1,esSpain,437,"430,660","Iago Aspas,Hugo Duro,José Luis García Vayá,Alex Baena,Aleix García,Kirian Rodríguez,Gorka Guruzeta,Miguel Gutiérrez,Nico Williams,Gerard Moreno...",12,2023-2024,6a394a55-9ec9-4a91-a43e-ee4447fa18a7
2,arArgentina,31,"38,087","Lucas Ocampos,Paulo Gazzaniga,Lucas Boyé,Jeremías Ledesma,Germán Pezzella,Lucas Robertone,Rodrigo De Paul,Ángel Correa,Nahuel Molina,Guido Rodríguez...",12,2023-2024,6a394a55-9ec9-4a91-a43e-ee4447fa18a7
3,brBrazil,22,"25,429","Sávio,Rodrygo,Vinicius Júnior,Willian José,Yan Couto,Samuel Lino,Raphinha,Léo Baptistão,Gabriel Paulista,Lucas...",12,2023-2024,6a394a55-9ec9-4a91-a43e-ee4447fa18a7
4,frFrance,21,"27,920","Antoine Griezmann,Florian Lejeune,Jules Koundé,Boubakary Soumaré,Loïc Bade,Aurélien Tchouaméni,Eduardo Camavinga,Enzo Loiodice,Dimitri Foulquier,Ferland Mendy...",12,2023-2024,6a394a55-9ec9-4a91-a43e-ee4447fa18a7
,,,,View Complete Nationalities Table,12,2023-2024,6a394a55-9ec9-4a91-a43e-ee4447fa18a7
