team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,vs Alavés,30,26.8,59.7,38,418,"3,420",38.0,48,28,76,41,7,10,84,4,55.9,48.6,38.8,87.4,751,1842,1.26,0.74,2.00,1.08,1.82,1.47,1.02,2.49,1.28,2.30,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,vs Athletic Club,26,27.0,50.4,38,418,"3,420",38.0,46,33,79,43,3,6,106,8,50.3,45.6,37.1,82.6,666,1311,1.21,0.87,2.08,1.13,2.00,1.32,0.98,2.30,1.20,2.17,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,vs Atlético Madrid,26,26.8,52.5,38,418,"3,420",38.0,21,17,38,20,1,4,98,0,35.8,32.6,27.6,60.2,737,1677,0.55,0.45,1.00,0.53,0.97,0.94,0.73,1.67,0.86,1.58,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,vs Barcelona,25,26.7,37.2,38,418,"3,420",38.0,29,22,51,27,2,2,99,4,41.9,40.5,32.3,72.8,632,1190,0.76,0.58,1.34,0.71,1.29,1.10,0.85,1.95,1.06,1.91,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,vs Betis,29,26.8,43.1,38,418,"3,420",38.0,57,45,102,54,3,4,96,4,49.0,45.8,35.9,81.7,622,1354,1.50,1.18,2.68,1.42,2.61,1.29,0.95,2.24,1.20,2.15,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,vs Celta Vigo,23,26.8,44.3,38,418,"3,420",38.0,59,48,107,55,4,5,97,1,55.3,51.4,41.5,92.9,611,1361,1.55,1.26,2.82,1.45,2.71,1.46,1.09,2.55,1.35,2.44,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,vs Eibar,27,26.8,48.0,38,418,"3,420",38.0,47,36,83,43,4,4,78,6,44.4,41.3,34.4,75.7,488,1056,1.24,0.95,2.18,1.13,2.08,1.17,0.91,2.08,1.09,1.99,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,vs Espanyol,25,26.5,53.1,38,418,"3,420",38.0,40,26,66,36,4,6,113,3,52.3,47.5,35.9,83.5,706,1615,1.05,0.68,1.74,0.95,1.63,1.38,0.95,2.32,1.25,2.20,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,vs Getafe,32,26.7,59.8,38,418,"3,420",38.0,33,28,61,31,2,4,107,3,39.7,36.6,29.9,66.5,660,1580,0.87,0.74,1.61,0.82,1.55,1.04,0.79,1.83,0.96,1.75,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,vs Girona,25,26.8,53.2,38,418,"3,420",38.0,56,39,95,52,4,5,112,3,50.4,46.5,34.6,81.1,721,1436,1.47,1.03,2.50,1.37,2.39,1.33,0.91,2.24,1.22,2.13,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,vs La Coruña,32,26.7,53.2,38,418,"3,420",38.0,73,53,126,69,4,5,75,2,58.7,54.8,43.3,98.1,774,1709,1.92,1.39,3.32,1.82,3.21,1.55,1.14,2.69,1.44,2.58,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,vs Las Palmas,36,26.7,45.3,38,418,"3,420",38.0,73,53,126,68,5,5,103,7,70.5,66.6,55.5,122.2,766,1410,1.92,1.39,3.32,1.79,3.18,1.86,1.46,3.32,1.75,3.21,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,vs Leganés,28,26.5,57.0,38,418,"3,420",38.0,51,28,79,45,6,7,82,4,47.6,42.2,31.5,73.7,645,1468,1.34,0.74,2.08,1.18,1.92,1.25,0.83,2.08,1.11,1.94,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,vs Levante,33,26.8,57.2,38,418,"3,420",38.0,55,41,96,50,5,6,93,6,63.6,58.8,45.3,104.1,758,1661,1.45,1.08,2.53,1.32,2.39,1.67,1.19,2.86,1.55,2.74,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,vs Málaga,37,26.7,55.9,38,418,"3,420",38.0,61,44,105,55,6,7,76,0,59.4,53.8,43.1,97.0,777,1777,1.61,1.16,2.76,1.45,2.61,1.56,1.14,2.70,1.42,2.55,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,vs Real Madrid,24,26.9,39.8,38,418,"3,420",38.0,42,34,76,40,2,4,97,3,43.2,40.6,31.5,72.1,598,1229,1.11,0.89,2.00,1.05,1.95,1.14,0.83,1.97,1.07,1.90,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,vs Real Sociedad,27,26.8,43.5,38,418,"3,420",38.0,58,41,99,52,6,8,94,1,50.5,44.1,35.5,79.7,577,1244,1.53,1.08,2.61,1.37,2.45,1.33,0.94,2.27,1.16,2.10,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,vs Sevilla,31,26.9,45.7,38,418,"3,420",38.0,57,39,96,52,5,8,80,3,54.4,48.1,36.6,84.7,731,1410,1.50,1.03,2.53,1.37,2.39,1.43,0.96,2.39,1.27,2.23,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,vs Valencia,25,26.9,51.4,38,418,"3,420",38.0,38,28,66,35,3,5,97,5,48.3,44.4,35.2,79.7,728,1613,1.00,0.74,1.74,0.92,1.66,1.27,0.93,2.20,1.17,2.10,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,vs Villarreal,32,26.9,49.6,38,418,"3,420",38.0,50,37,87,45,5,8,83,4,53.4,47.2,36.2,83.4,805,1587,1.32,0.97,2.29,1.18,2.16,1.41,0.95,2.36,1.24,2.19,12,2017-2018,4ec964ef-a42f-43f6-8eb2-133f44c2f425
