ranker,nationality,players,minutes,List,competition_id,season_id,id
1,esSpain,440,"419,414","Joselu,Isaac Palazón Camacho,Iago Aspas,Sergi Darder,Borja Iglesias,Daniel Parejo,Fran Garcia,Álvaro García,Borja Mayoral,Gabriel Veiga...",12,2022-2023,07f4ba3f-31ed-4559-84ab-41dd8083b14c
2,arArgentina,39,"51,133","Valentín Castellanos,Lucas Robertone,Nahuel Molina,Lucas Boyé,Jeremías Ledesma,Guido Rodríguez,Óscar Trejo,Rodrigo De Paul,Ezequiel Ávila,Paulo Gazzaniga...",12,2022-2023,07f4ba3f-31ed-4559-84ab-41dd8083b14c
3,brBrazil,28,"33,535","Vinicius Júnior,Rodrygo,Samuel Lino,Raphinha,Rodrigo Ely,Éder Militão,Vinicius Souza,Léo Baptistão,Luiz Henrique,Fernando...",12,2022-2023,07f4ba3f-31ed-4559-84ab-41dd8083b14c
4,frFrance,22,"28,939","Antoine Griezmann,Karim Benzema,Florian Lejeune,Jules Koundé,Ousmane Dembélé,Aurélien Tchouaméni,Étienne Capoue,Eduardo Camavinga,Dimitri Foulquier,Thomas Lemar...",12,2022-2023,07f4ba3f-31ed-4559-84ab-41dd8083b14c
,,,,View Complete Nationalities Table,12,2022-2023,07f4ba3f-31ed-4559-84ab-41dd8083b14c
