team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
2b390eca,/en/squads/2b390eca/2015-2016/Athletic-Club-Stats,Athletic Club,2,38,38,"3,417",38.0,45,1.19,131,93,70.2,18,8,12,13,34.2,7,6,1,0,14.3,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
db3b9613,/en/squads/db3b9613/2015-2016/Atletico-Madrid-Stats,Atlético Madrid,1,38,38,"3,420",38.0,18,0.47,99,82,82.8,28,4,6,24,63.2,1,1,0,0,0.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
206d90db,/en/squads/206d90db/2015-2016/Barcelona-Stats,Barcelona,2,38,38,"3,420",38.0,29,0.76,128,100,78.1,29,4,5,18,47.4,1,1,0,0,0.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
fc536746,/en/squads/fc536746/2015-2016/Real-Betis-Stats,Betis,2,38,38,"3,420",38.0,52,1.37,186,134,72.0,11,12,15,12,31.6,1,0,0,1,,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
f25da7fb,/en/squads/f25da7fb/2015-2016/Celta-Vigo-Stats,Celta Vigo,3,38,38,"3,418",38.0,59,1.55,155,100,63.9,17,9,12,10,26.3,5,3,1,1,25.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
bea5c710,/en/squads/bea5c710/2015-2016/Eibar-Stats,Eibar,2,38,38,"3,510",38.0,62,1.59,154,96,61.7,11,10,17,7,18.4,4,3,1,0,25.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
a8661628,/en/squads/a8661628/2015-2016/Espanyol-Stats,Espanyol,2,38,38,"3,420",38.0,74,1.95,171,103,60.2,12,7,19,7,18.4,6,6,0,0,0.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
7848bd64,/en/squads/7848bd64/2015-2016/Getafe-Stats,Getafe,1,38,38,"3,420",38.0,67,1.76,179,122,67.0,9,9,20,8,21.1,11,8,2,1,20.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
a0435291,/en/squads/a0435291/2015-2016/Granada-Stats,Granada,2,38,38,"3,419",38.0,69,1.82,172,107,62.2,10,9,19,4,10.5,5,4,0,1,0.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
2a60ed82,/en/squads/2a60ed82/2015-2016/Deportivo-La-Coruna-Stats,La Coruña,3,38,38,"3,419",38.0,61,1.61,149,92,61.1,8,18,12,7,18.4,5,3,1,1,25.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
0049d422,/en/squads/0049d422/2015-2016/Las-Palmas-Stats,Las Palmas,2,38,38,"3,417",38.0,53,1.40,181,131,72.4,12,8,18,11,28.9,4,3,0,1,0.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
9800b6a1,/en/squads/9800b6a1/2015-2016/Levante-Stats,Levante,2,38,38,"3,420",38.0,70,1.84,183,119,64.5,8,8,22,6,15.8,7,5,1,1,16.7,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
1c896955,/en/squads/1c896955/2015-2016/Malaga-Stats,Málaga,2,38,38,"3,420",38.0,35,0.92,138,105,75.4,12,12,14,12,31.6,2,1,1,0,50.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
98e8af82,/en/squads/98e8af82/2015-2016/Rayo-Vallecano-Stats,Rayo Vallecano,3,38,38,"3,418",38.0,73,1.92,182,118,63.7,9,11,18,6,15.8,9,7,2,0,22.2,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
53a2f082,/en/squads/53a2f082/2015-2016/Real-Madrid-Stats,Real Madrid,2,38,38,"3,420",38.0,34,0.89,137,106,75.9,28,6,4,14,36.8,4,1,3,0,75.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
e31d1cd9,/en/squads/e31d1cd9/2015-2016/Real-Sociedad-Stats,Real Sociedad,2,38,38,"3,418",38.0,48,1.26,151,109,71.5,13,9,16,13,34.2,8,5,1,2,16.7,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
ad2be733,/en/squads/ad2be733/2015-2016/Sevilla-Stats,Sevilla,2,38,38,"3,420",38.0,50,1.32,174,126,72.4,14,10,14,11,28.9,3,2,0,1,0.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
bb9efd50,/en/squads/bb9efd50/2015-2016/Sporting-Gijon-Stats,Sporting Gijón,2,38,38,"3,420",38.0,62,1.63,193,140,71.0,10,9,19,7,18.4,11,6,3,2,33.3,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
dcc91a7b,/en/squads/dcc91a7b/2015-2016/Valencia-Stats,Valencia,3,38,38,"3,420",38.0,48,1.26,177,133,74.0,11,11,16,7,18.4,4,2,2,0,50.0,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
2a8183b3,/en/squads/2a8183b3/2015-2016/Villarreal-Stats,Villarreal,3,38,38,"3,420",38.0,35,0.92,131,99,74.8,18,10,10,17,44.7,3,2,1,0,33.3,12,2015-2016,8981275d-b049-4903-a634-02268058bdce
