team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2019-2020/Alaves-Stats,Alavés,32,38.0,579,346,261,265,53,255,619,41.2,364,385,114,271,392,971,766,7,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
2b390eca,/en/squads/2b390eca/2019-2020/Athletic-Club-Stats,Athletic Club,26,38.0,533,324,262,204,67,217,613,35.4,396,339,92,247,373,906,755,7,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
db3b9613,/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats,Atlético Madrid,30,38.0,658,406,293,272,93,283,640,44.2,357,380,108,272,412,1070,729,18,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
206d90db,/en/squads/206d90db/2019-2020/Barcelona-Stats,Barcelona,28,38.0,536,323,216,223,97,211,501,42.1,290,313,87,226,342,878,529,16,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
fc536746,/en/squads/fc536746/2019-2020/Real-Betis-Stats,Betis,27,38.0,501,299,276,173,52,221,511,43.2,290,336,119,217,302,803,682,8,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
f25da7fb,/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats,Celta Vigo,30,38.0,589,357,344,193,52,251,615,40.8,364,345,89,256,396,985,807,12,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
bea5c710,/en/squads/bea5c710/2019-2020/Eibar-Stats,Eibar,26,38.0,567,338,240,228,99,264,607,43.5,343,332,81,251,430,997,692,8,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
a8661628,/en/squads/a8661628/2019-2020/Espanyol-Stats,Espanyol,31,38.0,628,364,303,253,72,257,701,36.7,444,380,96,284,360,988,731,17,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
7848bd64,/en/squads/7848bd64/2019-2020/Getafe-Stats,Getafe,30,38.0,580,341,235,263,82,235,573,41.0,338,374,60,314,367,947,625,12,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
a0435291,/en/squads/a0435291/2019-2020/Granada-Stats,Granada,27,38.0,584,349,257,257,70,238,570,41.8,332,375,118,257,383,967,750,10,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
7c6f2c78,/en/squads/7c6f2c78/2019-2020/Leganes-Stats,Leganés,29,38.0,603,357,317,215,71,254,610,41.6,356,320,73,247,418,1021,687,7,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
9800b6a1,/en/squads/9800b6a1/2019-2020/Levante-Stats,Levante,29,38.0,507,288,281,173,53,204,532,38.3,328,317,107,210,331,838,763,14,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
2aa12281,/en/squads/2aa12281/2019-2020/Mallorca-Stats,Mallorca,32,38.0,545,338,280,213,52,227,602,37.7,375,360,117,243,376,921,672,9,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
03c57e2b,/en/squads/03c57e2b/2019-2020/Osasuna-Stats,Osasuna,31,38.0,613,361,275,267,71,267,617,43.3,350,385,98,287,417,1030,738,19,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
53a2f082,/en/squads/53a2f082/2019-2020/Real-Madrid-Stats,Real Madrid,26,38.0,586,355,252,253,81,226,595,38.0,369,367,77,290,381,967,590,13,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
e31d1cd9,/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats,Real Sociedad,27,38.0,551,321,254,224,73,252,573,44.0,321,346,79,267,320,871,694,12,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
ad2be733,/en/squads/ad2be733/2019-2020/Sevilla-Stats,Sevilla,26,38.0,587,344,274,246,67,261,661,39.5,400,331,94,237,346,933,704,10,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
dcc91a7b,/en/squads/dcc91a7b/2019-2020/Valencia-Stats,Valencia,28,38.0,500,311,270,173,57,232,589,39.4,357,334,130,204,360,860,748,12,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
17859612,/en/squads/17859612/2019-2020/Valladolid-Stats,Valladolid,30,38.0,568,327,316,204,48,239,672,35.6,433,391,112,279,390,958,749,13,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
2a8183b3,/en/squads/2a8183b3/2019-2020/Villarreal-Stats,Villarreal,25,38.0,553,323,250,239,64,218,602,36.2,384,362,116,246,339,892,814,12,12,2019-2020,91761873-ae3f-4599-abb4-aca218b8a593
