team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2018-2019/Alaves-Stats,vs Alavés,26,38.0,14913,19419,76.8,276008,101430,6535,7568,86.4,6103,7324,83.3,1898,3487,54.4,31,36.6,36.4,-5.6,362,1307,365,88,1843,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
2b390eca,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats,vs Athletic Club,27,38.0,13325,17674,75.4,241725,94220,5998,6949,86.3,5161,6360,81.1,1696,3219,52.7,32,33.9,31.0,-1.9,279,1026,239,82,1317,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
db3b9613,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats,vs Atlético Madrid,29,38.0,15714,19648,80.0,292029,101682,6809,7753,87.8,6480,7601,85.3,2028,3316,61.2,15,29.2,26.7,-14.2,315,1273,279,77,1651,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
206d90db,/en/squads/206d90db/2018-2019/Barcelona-Stats,vs Barcelona,30,38.0,11210,14681,76.4,200778,79040,5320,6078,87.5,4168,5053,82.5,1370,2612,52.5,25,34.3,29.6,-9.3,299,760,237,70,1092,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
fc536746,/en/squads/fc536746/2018-2019/Real-Betis-Stats,vs Betis,25,38.0,10604,14082,75.3,191886,75862,4788,5470,87.5,4120,4963,83.0,1321,2635,50.1,42,37.2,33.6,+4.8,321,819,259,67,1153,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
f25da7fb,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats,vs Celta Vigo,28,38.0,13631,17612,77.4,245633,91783,6380,7294,87.5,5145,6195,83.1,1698,3087,55.0,41,43.5,39.6,-2.5,370,1177,330,102,1503,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
bea5c710,/en/squads/bea5c710/2018-2019/Eibar-Stats,vs Eibar,25,38.0,10922,15956,68.5,206696,91696,4921,6084,80.9,4070,5435,74.9,1622,3380,48.0,39,37.2,29.7,+1.8,252,744,215,60,1070,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
a8661628,/en/squads/a8661628/2018-2019/Espanyol-Stats,vs Espanyol,25,38.0,14249,18279,78.0,259735,94116,6331,7221,87.7,5614,6736,83.3,1833,3261,56.2,26,35.9,35.0,-9.9,386,1163,301,93,1585,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
7848bd64,/en/squads/7848bd64/2018-2019/Getafe-Stats,vs Getafe,26,38.0,14702,19627,74.9,268246,103844,6604,7765,85.0,5767,7067,81.6,1846,3533,52.3,18,29.8,29.8,-11.8,267,1107,245,66,1385,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
9024a00a,/en/squads/9024a00a/2018-2019/Girona-Stats,vs Girona,26,38.0,14706,18884,77.9,264914,99598,6716,7699,87.2,5958,7040,84.6,1656,3129,52.9,34,38.0,35.6,-4.0,386,1183,325,80,1624,12,2018-2019,182f8cf5-0c06-48e4-8a07-23b75577305f
