team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
squads,/en/squads/8d6fd021/Alaves-Stats,vs Alavés,3,38.0,38,9,0,4,0,43.8,0.27,+5.8,+0.15,207,550,37.6,1023,198,39.2,35.7,302,49.3,41.0,621,48,7.7,51,1.34,14.8,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
2b390eca,/en/squads/2b390eca/2024-2025/Athletic-Club-Stats,vs Athletic Club,3,38.0,54,3,0,10,1,51.7,0.31,-1.3,-0.03,228,598,38.1,1195,188,35.6,33.8,337,51.3,41.8,598,36,6.0,32,0.84,12.8,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
db3b9613,/en/squads/db3b9613/2024-2025/Atletico-Madrid-Stats,vs Atlético Madrid,2,38.0,68,6,2,4,0,69.2,0.36,+1.2,+0.03,193,531,36.3,1011,164,40.1,36.3,285,44.2,38.9,505,38,7.5,52,1.37,14.6,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
206d90db,/en/squads/206d90db/2024-2025/Barcelona-Stats,vs Barcelona,3,38.0,102,7,1,9,3,89.8,0.35,-9.2,-0.24,242,703,34.4,906,171,53.4,42.4,360,60.8,44.9,564,29,5.1,37,0.97,11.4,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/fc536746/Real-Betis-Stats,vs Betis,3,38.0,57,7,1,8,2,56.7,0.27,+1.7,+0.05,186,571,32.6,986,155,42.1,36.8,303,51.5,41.9,474,37,7.8,52,1.37,14.1,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/f25da7fb/Celta-Vigo-Stats,vs Celta Vigo,2,38.0,59,8,1,3,1,61.0,0.31,+3.0,+0.08,223,616,36.2,1135,137,41.8,37.0,248,57.3,44.4,377,23,6.1,81,2.13,18.9,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/a8661628/Espanyol-Stats,vs Espanyol,1,38.0,40,5,1,6,2,33.4,0.30,-4.6,-0.12,151,389,38.8,930,166,30.0,32.0,247,44.5,38.7,480,32,6.7,64,1.68,16.3,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/7848bd64/Getafe-Stats,vs Getafe,1,38.0,34,5,1,4,0,37.1,0.27,+3.1,+0.08,182,587,31.0,1081,175,39.6,36.9,323,49.2,41.3,567,48,8.5,39,1.03,13.2,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/9024a00a/Girona-Stats,vs Girona,3,38.0,44,4,0,7,1,43.8,0.29,+0.8,+0.02,146,465,31.4,871,117,38.5,36.4,268,48.5,40.3,602,29,4.8,31,0.82,12.8,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/0049d422/Las-Palmas-Stats,vs Las Palmas,2,38.0,40,3,3,4,2,37.3,0.25,-0.7,-0.02,155,451,34.4,907,142,33.6,33.9,268,54.5,43.6,500,29,5.8,41,1.08,14.6,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/7c6f2c78/Leganes-Stats,vs Leganés,2,38.0,39,5,1,3,1,38.5,0.28,+0.5,+0.01,148,402,36.8,895,189,31.8,32.8,255,45.9,39.9,382,26,6.8,55,1.45,16.4,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/2aa12281/Mallorca-Stats,vs Mallorca,2,38.0,35,4,0,5,1,37.4,0.30,+3.4,+0.09,131,416,31.5,801,162,33.6,35.3,280,52.5,41.8,580,39,6.7,44,1.16,14.5,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/03c57e2b/Osasuna-Stats,vs Osasuna,2,38.0,48,9,2,6,2,41.2,0.27,-4.8,-0.13,128,413,31.0,885,167,31.4,33.0,285,47.4,40.5,615,26,4.2,34,0.89,14.2,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/98e8af82/Rayo-Vallecano-Stats,vs Rayo Vallecano,2,38.0,41,0,1,6,3,37.3,0.23,-0.7,-0.02,176,543,32.4,960,173,39.8,37.4,340,47.4,40.4,595,31,5.2,41,1.08,13.4,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
53a2f082,/en/squads/53a2f082/2024-2025/Real-Madrid-Stats,vs Real Madrid,3,38.0,78,10,2,8,0,67.5,0.24,-10.5,-0.28,174,521,33.4,810,149,44.1,39.5,315,52.1,42.1,437,25,5.7,52,1.37,15.3,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/e31d1cd9/Real-Sociedad-Stats,vs Real Sociedad,2,38.0,35,4,1,3,1,33.0,0.24,-1.0,-0.03,209,636,32.9,965,118,48.5,39.8,302,55.6,44.6,552,30,5.4,38,1.00,15.0,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
squads,/en/squads/ad2be733/Sevilla-Stats,vs Sevilla,2,38.0,42,2,0,4,3,42.7,0.27,+3.7,+0.10,148,478,31.0,927,147,34.1,33.9,315,51.4,42.7,488,29,5.9,57,1.50,15.9,12,2024-2025,36475002-1feb-4e2d-a96e-1065d454f41e
