team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2017-2018/Alaves-Stats,Alavés,30,40.3,38.0,17988,2197,6320,8026,3879,560,17985,577,330,57.2,244,42.3,9107,48939,24165,454,347,118,534,403,9603,1030,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
2b390eca,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats,Athletic Club,26,49.6,38.0,21654,2134,6390,10289,5239,761,21645,611,350,57.3,261,42.7,11930,65701,33853,652,522,136,501,409,13091,1507,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
db3b9613,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats,Atlético Madrid,26,47.5,38.0,22955,2103,7018,10691,5490,740,22950,693,426,61.5,267,38.5,12659,66189,34201,703,498,169,548,448,14408,1449,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
206d90db,/en/squads/206d90db/2017-2018/Barcelona-Stats,Barcelona,25,62.8,38.0,29326,2230,7352,14187,8054,1224,29321,973,619,63.6,354,36.4,19047,97437,53040,1025,797,312,486,465,22019,2133,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
fc536746,/en/squads/fc536746/2017-2018/Real-Betis-Stats,Betis,29,56.9,38.0,25435,2520,8051,12473,5147,585,25432,681,439,64.5,240,35.2,16808,81387,42791,736,557,177,520,381,17825,1500,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
f25da7fb,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats,Celta Vigo,23,55.7,38.0,24751,2455,8023,11901,5073,708,24748,603,376,62.4,227,37.6,14630,76008,38089,724,568,165,501,428,16844,1576,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
bea5c710,/en/squads/bea5c710/2017-2018/Eibar-Stats,Eibar,27,52.0,38.0,21928,1647,5339,10665,6169,709,21925,649,352,54.2,297,45.8,11543,61027,28436,635,532,129,621,374,12591,1450,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
a8661628,/en/squads/a8661628/2017-2018/Espanyol-Stats,Espanyol,25,46.9,38.0,21233,2154,7119,9852,4461,590,21231,596,323,54.2,272,45.6,11608,57915,28646,532,387,124,534,388,12654,1267,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
7848bd64,/en/squads/7848bd64/2017-2018/Getafe-Stats,Getafe,32,40.2,38.0,17210,1860,5642,7420,4341,572,17199,584,296,50.7,289,49.5,8099,41310,19639,374,315,104,540,408,8445,1083,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
9024a00a,/en/squads/9024a00a/2017-2018/Girona-Stats,Girona,25,46.8,38.0,19930,1983,6509,9126,4530,658,19922,644,360,55.9,284,44.1,10354,56433,26849,590,416,119,475,369,11736,1199,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,La Coruña,32,46.8,38.0,21028,2107,6802,9416,5051,736,21023,622,375,60.3,246,39.5,10832,59141,28899,640,451,170,461,378,12682,1463,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,Las Palmas,36,54.7,38.0,23605,2378,7676,11346,4861,618,23597,714,449,62.9,264,37.0,14246,75170,38695,726,577,133,569,458,15716,1318,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,Leganés,28,43.0,38.0,18879,1888,6390,8493,4251,569,18876,608,341,56.1,267,43.9,9590,50386,23931,534,389,107,559,453,10298,1099,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,Levante,33,42.8,38.0,18695,2160,6122,8198,4610,658,18690,685,375,54.7,310,45.3,9982,56940,30528,676,459,175,572,445,10628,1276,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,Málaga,37,44.1,38.0,19899,2074,6485,9190,4454,549,19893,586,308,52.6,278,47.4,10572,51750,23656,463,407,104,576,470,11346,1151,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,Real Madrid,24,60.2,38.0,28115,1889,6969,13215,8217,1223,28106,752,501,66.6,251,33.4,18912,96856,50530,1131,779,312,460,394,20847,2370,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,Real Sociedad,27,56.5,38.0,24573,2378,7539,11407,5873,827,24568,623,362,58.1,261,41.9,15068,85862,44860,883,644,183,553,447,16851,1595,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,Sevilla,31,54.3,38.0,24591,2087,7217,11662,5987,949,24586,661,392,59.3,269,40.7,14721,72222,38333,817,592,257,499,430,16249,1805,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,Valencia,25,48.6,38.0,22179,2141,7061,10314,5068,746,22171,699,428,61.2,271,38.8,13199,71066,36726,739,516,188,539,475,14202,1549,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,Villarreal,32,50.4,38.0,22941,2292,7613,10767,4789,691,22936,575,328,57.0,247,43.0,12496,66374,34220,719,486,181,464,393,14905,1442,12,2017-2018,8c63d80f-99c3-436a-bea8-31f0fc3c5375
