team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,vs Alavés,30,27.2,58.2,38,418,"3,420",38.0,44,29,73,36,8,8,102,7,44.7,38.5,29.8,68.3,744,1502,1.16,0.76,1.92,0.95,1.71,1.18,0.78,1.96,1.01,1.80,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,vs Almería,35,27.1,53.6,38,418,"3,420",38.0,75,56,131,69,6,9,72,4,61.6,54.5,45.3,99.8,751,1644,1.97,1.47,3.45,1.82,3.29,1.62,1.19,2.81,1.43,2.63,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,vs Athletic Club,27,27.0,50.2,38,418,"3,420",38.0,33,27,60,32,1,5,82,3,41.3,37.5,32.0,69.5,521,1298,0.87,0.71,1.58,0.84,1.55,1.09,0.84,1.93,0.99,1.83,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,vs Atlético Madrid,27,26.9,49.2,38,418,"3,420",38.0,43,33,76,42,1,2,79,2,39.5,37.9,29.7,67.6,648,1544,1.13,0.87,2.00,1.11,1.97,1.04,0.78,1.82,1.00,1.78,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,vs Barcelona,29,26.9,35.7,38,418,"3,420",38.0,44,35,79,42,2,2,98,8,41.6,40.1,30.9,71.0,487,992,1.16,0.92,2.08,1.11,2.03,1.10,0.81,1.91,1.05,1.87,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,vs Betis,35,27.0,49.6,38,418,"3,420",38.0,42,23,65,35,7,8,97,5,50.2,44.0,32.6,76.5,649,1457,1.11,0.61,1.71,0.92,1.53,1.32,0.86,2.18,1.16,2.01,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,vs Cádiz,34,27.3,56.7,38,418,"3,420",38.0,54,37,91,52,2,2,97,4,52.3,50.7,40.2,90.9,787,1679,1.42,0.97,2.39,1.37,2.34,1.38,1.06,2.43,1.34,2.39,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,vs Celta Vigo,31,27.1,53.9,38,418,"3,420",38.0,54,32,86,48,6,8,89,4,54.6,48.4,35.9,84.3,651,1535,1.42,0.84,2.26,1.26,2.11,1.44,0.95,2.38,1.27,2.22,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,vs Getafe,33,27.2,55.2,38,418,"3,420",38.0,54,37,91,49,5,7,105,10,53.8,48.3,38.0,86.3,599,1325,1.42,0.97,2.39,1.29,2.26,1.42,1.00,2.42,1.27,2.27,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,vs Girona,25,27.2,43.1,38,418,"3,420",38.0,46,30,76,41,5,7,104,5,54.3,48.9,37.7,86.6,610,1277,1.21,0.79,2.00,1.08,1.87,1.43,0.99,2.42,1.29,2.28,12,2023-2024,596f75c6-0d5b-45a5-8b55-2c1d8a5c975b
