team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
9024a00a,/en/squads/9024a00a/2022-2023/Girona-Stats,Girona,29,38.0,55,446,160,35.9,11.74,4.21,0.11,0.29,17.2,6,8,9,50.6,43.8,0.10,+4.4,+3.2,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
2aa12281,/en/squads/2aa12281/2022-2023/Mallorca-Stats,Mallorca,31,38.0,36,324,107,33.0,8.53,2.82,0.10,0.30,17.4,8,4,5,35.2,31.1,0.10,+0.8,+0.9,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
03c57e2b,/en/squads/03c57e2b/2022-2023/Osasuna-Stats,Osasuna,26,38.0,36,441,133,30.2,11.61,3.50,0.07,0.24,18.7,7,4,5,39.8,35.9,0.08,-3.8,-3.9,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
98e8af82,/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats,Rayo Vallecano,28,38.0,41,510,146,28.6,13.42,3.84,0.07,0.25,20.6,24,4,8,43.9,37.8,0.08,-2.9,-0.8,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
53a2f082,/en/squads/53a2f082/2022-2023/Real-Madrid-Stats,Real Madrid,26,38.0,73,634,206,32.5,16.68,5.42,0.10,0.31,18.6,32,9,12,75.5,66.1,0.11,-2.5,-2.1,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
e31d1cd9,/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats,Real Sociedad,30,38.0,47,465,173,37.2,12.24,4.55,0.10,0.26,17.4,15,2,4,52.9,49.7,0.11,-5.9,-4.7,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
ad2be733,/en/squads/ad2be733/2022-2023/Sevilla-Stats,Sevilla,35,38.0,47,463,141,30.5,12.18,3.71,0.09,0.30,18.1,17,4,5,46.3,42.4,0.09,+0.7,+0.6,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
dcc91a7b,/en/squads/dcc91a7b/2022-2023/Valencia-Stats,Valencia,28,38.0,40,480,140,29.2,12.63,3.68,0.07,0.25,17.5,18,5,8,49.3,43.0,0.09,-9.3,-8.0,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
17859612,/en/squads/17859612/2022-2023/Valladolid-Stats,Valladolid,36,38.0,32,443,137,30.9,11.66,3.61,0.07,0.21,19.6,19,3,4,38.5,35.4,0.08,-6.5,-6.4,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
2a8183b3,/en/squads/2a8183b3/2022-2023/Villarreal-Stats,Villarreal,32,38.0,57,499,188,37.7,13.13,4.95,0.11,0.28,18.0,22,4,7,61.6,56.1,0.12,-4.6,-3.1,12,2022-2023,9c395dbb-363d-4575-9473-ebe3c45adf28
