team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2018-2019/Alaves-Stats,Alavés,26,38.0,646,389,352,228,66,254,595,42.7,341,419,117,302,390,1036,1066,13,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
2b390eca,/en/squads/2b390eca/2018-2019/Athletic-Club-Stats,Athletic Club,27,38.0,643,384,311,245,87,245,646,37.9,401,414,93,321,453,1096,815,7,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
db3b9613,/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats,Atlético Madrid,29,38.0,784,487,402,298,84,319,700,45.6,381,374,94,280,463,1247,837,12,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
206d90db,/en/squads/206d90db/2018-2019/Barcelona-Stats,Barcelona,30,38.0,537,346,218,232,87,226,492,45.9,266,360,101,259,391,928,565,16,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
fc536746,/en/squads/fc536746/2018-2019/Real-Betis-Stats,Betis,25,38.0,615,378,309,227,79,219,544,40.3,325,382,80,302,361,976,702,21,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
f25da7fb,/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats,Celta Vigo,28,38.0,634,377,364,213,57,258,562,45.9,304,380,105,275,382,1016,889,19,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
bea5c710,/en/squads/bea5c710/2018-2019/Eibar-Stats,Eibar,25,38.0,637,424,238,289,110,240,563,42.6,323,357,53,304,368,1005,683,10,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
a8661628,/en/squads/a8661628/2018-2019/Espanyol-Stats,Espanyol,25,38.0,655,394,324,244,87,263,684,38.5,421,402,134,268,408,1063,950,14,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
7848bd64,/en/squads/7848bd64/2018-2019/Getafe-Stats,Getafe,26,38.0,604,358,246,281,77,255,617,41.3,362,422,81,341,453,1057,888,15,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
9024a00a,/en/squads/9024a00a/2018-2019/Girona-Stats,Girona,26,38.0,613,367,309,247,57,264,636,41.5,372,401,124,277,432,1045,928,14,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,Huesca,30,38.0,712,452,363,290,59,303,694,43.7,391,414,107,307,440,1152,953,12,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,Leganés,29,38.0,609,382,325,221,63,227,581,39.1,354,329,84,245,432,1041,907,10,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,Levante,26,38.0,572,372,308,196,68,264,722,36.6,458,455,151,304,422,994,842,12,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,Rayo Vallecano,29,38.0,651,422,369,223,59,257,592,43.4,335,388,77,311,433,1084,931,16,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,Real Madrid,27,38.0,626,395,267,253,106,245,629,39.0,384,374,78,296,373,999,602,11,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,Real Sociedad,30,38.0,579,344,299,219,61,248,584,42.5,336,444,109,335,425,1004,842,19,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,Sevilla,27,38.0,598,408,288,237,73,203,513,39.6,310,370,114,256,365,963,817,15,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,Valencia,25,38.0,598,384,299,228,71,238,588,40.5,350,447,120,327,418,1016,860,12,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,Valladolid,28,38.0,714,441,369,265,80,280,678,41.3,398,413,113,300,387,1101,874,16,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,Villarreal,26,38.0,667,413,333,255,79,273,659,41.4,386,406,142,264,390,1057,877,12,12,2018-2019,5d40e648-668a-4cb3-af2e-c7d94623d721
