team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,vs Alavés,2,38,38,"3,417",38.0,36,0.95,142,106,76.8,16,10,12,15,39.5,7,3,3,1,50.0,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,vs Almería,3,38,38,"3,420",38.0,43,1.13,165,123,75.2,23,12,3,12,31.6,2,2,0,0,0.0,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,vs Athletic Club,2,38,38,"3,420",38.0,61,1.61,167,107,65.3,8,11,19,9,23.7,5,3,1,1,25.0,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,vs Atlético Madrid,1,38,38,"3,417",38.0,70,1.84,203,134,68.0,10,4,24,8,21.1,6,5,1,0,16.7,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,vs Barcelona,2,38,38,"3,416",38.0,79,2.08,226,149,67.7,5,7,26,2,5.3,7,6,1,0,14.3,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,vs Betis,3,38,38,"3,420",38.0,48,1.26,153,106,69.9,9,15,14,8,21.1,3,2,1,0,33.3,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,vs Cádiz,2,38,38,"3,420",38.0,26,0.68,123,98,81.3,17,15,6,18,47.4,3,3,0,0,0.0,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,vs Celta Vigo,2,38,38,"3,420",38.0,46,1.21,156,109,72.4,17,11,10,13,34.2,5,3,2,0,40.0,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,vs Getafe,2,38,38,"3,420",38.0,42,1.11,157,114,77.1,15,13,10,15,39.5,7,6,1,0,14.3,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,vs Girona,1,38,38,"3,420",38.0,85,2.24,186,101,58.1,7,6,25,7,18.4,8,7,1,0,12.5,12,2023-2024,e93a2255-97c1-4526-ba60-bd3de6add88b
