team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
8d6fd021,/en/squads/8d6fd021/2023-2024/Alaves-Stats,Alavés,30,25.6,38,"3,420",90,100,38.0,418,82,230,187,18,258,1.21,36,46,-10,-0.26,46.2,44.7,+1.5,+0.04,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
78ecf4bb,/en/squads/78ecf4bb/2023-2024/Almeria-Stats,Almería,35,25.6,38,"3,420",90,100,38.0,418,81,239,176,22,257,0.55,43,75,-32,-0.84,48.7,61.6,-12.9,-0.34,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
2b390eca,/en/squads/2b390eca/2023-2024/Athletic-Club-Stats,Athletic Club,27,27.3,38,"3,420",90,100,38.0,418,80,225,188,22,255,1.79,61,37,+24,+0.63,52.7,41.3,+11.4,+0.30,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
db3b9613,/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats,Atlético Madrid,27,29.2,38,"3,420",90,100,38.0,418,78,233,183,26,198,2.00,70,43,+27,+0.71,62.4,39.5,+23.0,+0.60,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
206d90db,/en/squads/206d90db/2023-2024/Barcelona-Stats,Barcelona,29,26.0,38,"3,420",90,100,38.0,418,81,257,161,23,230,2.24,79,44,+35,+0.92,77.6,41.6,+35.9,+0.94,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
fc536746,/en/squads/fc536746/2023-2024/Real-Betis-Stats,Betis,35,27.8,38,"3,420",90,100,38.0,418,80,253,164,24,237,1.50,48,45,+3,+0.08,43.9,50.2,-6.3,-0.17,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
ee7c297c,/en/squads/ee7c297c/2023-2024/Cadiz-Stats,Cádiz,34,28.5,38,"3,420",90,100,38.0,418,80,227,186,21,257,0.87,26,55,-29,-0.76,36.0,52.3,-16.3,-0.43,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
f25da7fb,/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats,Celta Vigo,31,26.7,38,"3,420",90,100,38.0,418,82,249,167,19,277,1.08,46,57,-11,-0.29,50.7,54.6,-3.8,-0.10,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
7848bd64,/en/squads/7848bd64/2023-2024/Getafe-Stats,Getafe,33,27.3,38,"3,420",90,100,38.0,418,80,241,171,22,195,1.13,42,54,-12,-0.32,45.7,53.8,-8.1,-0.21,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
9024a00a,/en/squads/9024a00a/2023-2024/Girona-Stats,Girona,25,26.1,38,"3,420",90,100,38.0,418,83,251,167,19,221,2.13,85,46,+39,+1.03,70.8,54.3,+16.5,+0.43,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,Granada,40,26.7,38,"3,420",90,100,38.0,418,82,236,180,19,244,0.55,38,79,-41,-1.08,42.6,64.2,-21.6,-0.57,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
0049d422,/en/squads/0049d422/2023-2024/Las-Palmas-Stats,Las Palmas,29,25.6,38,"3,420",90,100,38.0,418,81,238,177,20,266,1.05,33,47,-14,-0.37,33.2,56.6,-23.5,-0.62,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
2aa12281,/en/squads/2aa12281/2023-2024/Mallorca-Stats,Mallorca,25,28.7,38,"3,420",90,100,38.0,418,80,230,186,22,263,1.05,33,44,-11,-0.29,40.5,42.9,-2.5,-0.06,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
03c57e2b,/en/squads/03c57e2b/2023-2024/Osasuna-Stats,Osasuna,29,27.7,38,"3,420",90,100,38.0,418,82,233,182,19,211,1.18,45,56,-11,-0.29,40.5,49.9,-9.4,-0.25,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
98e8af82,/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats,Rayo Vallecano,26,29.4,38,"3,420",90,100,38.0,418,81,229,186,21,255,1.00,29,48,-19,-0.50,42.3,44.6,-2.3,-0.06,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
53a2f082,/en/squads/53a2f082/2023-2024/Real-Madrid-Stats,Real Madrid,27,27.4,38,"3,420",90,100,38.0,418,83,251,164,18,192,2.50,87,26,+61,+1.61,68.8,35.4,+33.4,+0.88,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
e31d1cd9,/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats,Real Sociedad,31,25.8,38,"3,420",90,100,38.0,418,80,241,178,23,271,1.58,51,39,+12,+0.32,44.9,41.3,+3.6,+0.10,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
ad2be733,/en/squads/ad2be733/2023-2024/Sevilla-Stats,Sevilla,35,28.6,38,"3,420",90,100,38.0,418,82,248,168,20,274,1.08,48,54,-6,-0.16,44.9,55.9,-11.0,-0.29,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
dcc91a7b,/en/squads/dcc91a7b/2023-2024/Valencia-Stats,Valencia,29,23.8,38,"3,420",90,100,38.0,418,81,237,179,20,229,1.29,40,45,-5,-0.13,43.1,47.6,-4.5,-0.12,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
2a8183b3,/en/squads/2a8183b3/2023-2024/Villarreal-Stats,Villarreal,32,27.9,38,"3,420",90,100,38.0,418,80,235,178,22,186,1.39,65,65,0,0.00,55.6,58.7,-3.2,-0.08,12,2023-2024,af129475-1df2-48b3-bc5e-a218329c8b95
