ranker,nationality,players,minutes,List,competition_id,season_id,id
1,frFrance,309,"351,379","Alexandre Lacazette,Valère Germain,Hatem Ben Arfa,Wissam Ben Yedder,Nicolas de Préville,Julien Féret,Jimmy Briand,Ronny Rodelin,Djibril Sidibé,Jonas Martin...",13,2015-2016,b534d04d-c176-41ee-a4ac-19ef2e3b4c74
2,brBrazil,26,"37,503","Fabinho,Lucas Moura,Vitorino Hilton,Thiago Silva,Maxwell,David Luiz,Wallace,Somália,Brandão,Marquinhos...",13,2015-2016,b534d04d-c176-41ee-a4ac-19ef2e3b4c74
3,ciCôte d'Ivoire,25,"30,878","Jean Seri,Giovanni Sio,Ismaël Traoré,Jean-Daniel Akpa-Akpro,Seko Fofana,Lossémy Karaboué,Maxwel Cornet,Serge Aurier,Koffi Djidji,Lamine Koné...",13,2015-2016,b534d04d-c176-41ee-a4ac-19ef2e3b4c74
4,snSenegal,22,"35,826","Nampalys Mendy,Younousse Sankharé,Cheikh N'Doye,Souleymane Camara,Zargo Touré,Lamine Gassama,Youssouf Sabaly,Kader Mangane,Moustapha Bayal Sall,Fallou Diagne...",13,2015-2016,b534d04d-c176-41ee-a4ac-19ef2e3b4c74
,,,,View Complete Nationalities Table,13,2015-2016,b534d04d-c176-41ee-a4ac-19ef2e3b4c74
