team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
25622401,/en/squads/25622401/2017-2018/Amiens-Stats,vs Amiens,30,38.0,20616,18473,2071,538,65,169,845,992,211,91,84,1,16074,72,375,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
69236f98,/en/squads/69236f98/2017-2018/Angers-Stats,vs Angers,27,38.0,20989,19044,1874,516,62,197,687,818,174,84,65,1,16954,71,415,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
123f3efe,/en/squads/123f3efe/2017-2018/Bordeaux-Stats,vs Bordeaux,31,38.0,18338,16355,1927,559,45,140,640,807,144,67,61,1,14431,56,323,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
74229020,/en/squads/74229020/2017-2018/Caen-Stats,vs Caen,26,38.0,19629,17434,2141,567,58,198,654,1002,182,73,74,2,15155,54,433,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
8dfb7350,/en/squads/8dfb7350/2017-2018/Dijon-Stats,vs Dijon,26,38.0,18476,16361,2028,507,64,212,817,893,231,112,91,0,14327,87,365,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
d41b5f53,/en/squads/d41b5f53/2017-2018/Guingamp-Stats,vs Guingamp,23,38.0,18424,16228,2095,561,76,146,703,931,205,74,98,2,14325,101,326,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
cb188c0c,/en/squads/cb188c0c/2017-2018/Lille-Stats,vs Lille,25,38.0,17524,15505,1948,533,50,134,630,852,184,83,74,1,13710,71,326,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
d53c0b06,/en/squads/d53c0b06/2017-2018/Lyon-Stats,vs Lyon,26,38.0,16781,14786,1944,514,43,167,742,799,188,80,73,2,12936,51,353,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
5725cc7b,/en/squads/5725cc7b/2017-2018/Marseille-Stats,vs Marseille,26,38.0,15235,13152,2023,552,32,174,570,875,150,46,81,2,11370,60,377,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
f83960ae,/en/squads/f83960ae/2017-2018/Metz-Stats,vs Metz,36,38.0,20255,18134,2017,547,81,174,712,895,198,80,80,4,16131,104,361,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
fd6114db,/en/squads/fd6114db/2017-2018/Monaco-Stats,vs Monaco,32,38.0,17814,15709,2021,546,57,189,736,848,179,69,79,7,13662,84,367,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
281b0e73,/en/squads/281b0e73/2017-2018/Montpellier-Stats,vs Montpellier,23,38.0,19926,17878,1995,494,43,179,632,931,160,71,75,1,15796,53,326,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
d7a486cd,/en/squads/d7a486cd/2017-2018/Nantes-Stats,vs Nantes,30,38.0,20918,18710,2168,543,43,235,868,985,226,89,103,3,16435,40,460,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
132ebc33,/en/squads/132ebc33/2017-2018/Nice-Stats,vs Nice,31,38.0,17085,15333,1690,475,46,180,704,685,179,57,62,1,13708,62,351,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
e2d8892c,/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats,vs Paris S-G,28,38.0,13432,11646,1694,478,40,128,611,552,149,68,58,0,10273,92,303,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
b3072e00,/en/squads/b3072e00/2017-2018/Rennes-Stats,vs Rennes,28,38.0,18015,15838,2100,534,64,136,726,970,181,84,64,4,13768,77,420,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
d298ef2c,/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats,vs Saint-Étienne,30,38.0,18142,16135,1951,563,60,193,815,808,219,85,105,2,14186,56,399,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
c0d3eab4,/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats,vs Strasbourg,25,38.0,17593,15420,2100,567,62,188,728,941,180,83,66,1,13578,73,348,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
3f8c4b5f,/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats,vs Toulouse,25,38.0,18947,16692,2103,625,82,148,720,912,183,69,62,2,14641,152,383,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
54195385,/en/squads/54195385/2017-2018/Troyes-Stats,vs Troyes,25,38.0,22124,19988,2008,517,73,225,821,943,215,86,79,7,17846,128,354,13,2017-2018,967ab578-e02d-48c4-90d2-3732bf970e42
