ranker,nationality,players,minutes,List,competition_id,season_id,id
1,frFrance,289,"328,502","Kylian Mbappé,Florian Thauvin,Téji Savanier,Gaëtan Laborde,Renaud Ripart,Rémy Cabella,Flavien Tait,Valentin Rongier,Jonathan Ikone,Remi Oudin...",13,2018-2019,a12cf128-0535-4444-8ae5-2fd7f41107d3
2,snSenegal,29,"28,655","Ismaila Sarr,Fodé Ballo-Touré,Edouard Mendy,Sada Thioub,M'Baye Niang,Moussa Konaté,Cheikh N'Doye,Bouna Sarr,Youssouf Sabaly,Younousse Sankharé...",13,2018-2019,a12cf128-0535-4444-8ae5-2fd7f41107d3
3,brBrazil,28,"49,236","Thiago Mendes,Neymar,Vitorino Hilton,Dante,Diego Carlos,Marquinhos,Otávio,Marcelo,Lucas Lima,Luiz Gustavo...",13,2018-2019,a12cf128-0535-4444-8ae5-2fd7f41107d3
4,ciCôte d'Ivoire,18,"29,260","Nicolas Pépé,Max Gradel,Jonathan Bamba,Ismaël Traoré,Abdoulaye Bamba,Ibrahim Sangaré,Maxwel Cornet,Lamine Koné,Ghislain Konan,Cheick Timite...",13,2018-2019,a12cf128-0535-4444-8ae5-2fd7f41107d3
,,,,View Complete Nationalities Table,13,2018-2019,a12cf128-0535-4444-8ae5-2fd7f41107d3
