team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
69236f98,/en/squads/69236f98/2016-2017/Angers-Stats,Angers,3,38,38,"3,420",38.0,49,1.29,127,78,63.0,13,7,18,9,23.7,2,2,0,0,0.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
6283be2c,/en/squads/6283be2c/2016-2017/Bastia-Stats,Bastia,4,38,38,"3,419",38.0,54,1.42,180,126,72.2,8,10,20,9,23.7,8,4,3,1,42.9,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
123f3efe,/en/squads/123f3efe/2016-2017/Bordeaux-Stats,Bordeaux,2,38,38,"3,420",38.0,43,1.13,139,96,71.9,15,14,9,13,34.2,4,4,0,0,0.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
74229020,/en/squads/74229020/2016-2017/Caen-Stats,Caen,3,38,38,"3,420",38.0,65,1.71,171,106,66.7,10,7,21,9,23.7,8,8,0,0,0.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
8dfb7350,/en/squads/8dfb7350/2016-2017/Dijon-Stats,Dijon,2,38,38,"3,420",38.0,58,1.53,200,142,75.5,8,13,17,10,26.3,12,9,1,2,10.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
d41b5f53,/en/squads/d41b5f53/2016-2017/Guingamp-Stats,Guingamp,3,38,38,"3,420",38.0,53,1.39,160,107,71.3,14,8,16,9,23.7,11,7,2,2,22.2,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
cb188c0c,/en/squads/cb188c0c/2016-2017/Lille-Stats,Lille,2,38,38,"3,420",38.0,47,1.24,153,106,71.9,13,7,18,11,28.9,6,4,1,1,20.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
d2c87802,/en/squads/d2c87802/2016-2017/Lorient-Stats,Lorient,2,38,38,"3,420",38.0,70,1.84,201,131,67.2,10,6,22,4,10.5,6,4,1,1,20.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
d53c0b06,/en/squads/d53c0b06/2016-2017/Lyon-Stats,Lyon,2,38,38,"3,420",38.0,48,1.26,145,97,70.3,21,4,13,13,34.2,6,5,1,0,16.7,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
5725cc7b,/en/squads/5725cc7b/2016-2017/Marseille-Stats,Marseille,1,38,38,"3,420",38.0,41,1.08,163,122,76.1,17,11,10,18,47.4,2,2,0,0,0.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
f83960ae,/en/squads/f83960ae/2016-2017/Metz-Stats,Metz,3,38,38,"3,420",38.0,72,1.89,219,147,69.4,11,10,17,11,28.9,7,5,2,0,28.6,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
fd6114db,/en/squads/fd6114db/2016-2017/Monaco-Stats,Monaco,4,38,38,"3,420",38.0,29,0.76,118,89,78.0,30,5,3,17,44.7,5,3,2,0,40.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
281b0e73,/en/squads/281b0e73/2016-2017/Montpellier-Stats,Montpellier,2,38,38,"3,420",38.0,66,1.74,170,104,65.3,10,9,19,7,18.4,7,7,0,0,0.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
e88fc6e5,/en/squads/e88fc6e5/2016-2017/Nancy-Stats,Nancy,2,38,38,"3,420",38.0,52,1.37,170,118,73.5,9,8,21,13,34.2,8,7,1,0,12.5,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
d7a486cd,/en/squads/d7a486cd/2016-2017/Nantes-Stats,Nantes,2,38,38,"3,420",38.0,54,1.42,151,97,70.2,14,9,15,10,26.3,9,9,0,0,0.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
132ebc33,/en/squads/132ebc33/2016-2017/Nice-Stats,Nice,2,38,38,"3,420",38.0,36,0.95,160,124,80.0,22,12,4,13,34.2,4,4,0,0,0.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
e2d8892c,/en/squads/e2d8892c/2016-2017/Paris-Saint-Germain-Stats,Paris S-G,2,38,38,"3,420",38.0,27,0.71,90,63,72.2,27,6,5,21,55.3,3,2,1,0,33.3,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
b3072e00,/en/squads/b3072e00/2016-2017/Rennes-Stats,Rennes,1,38,38,"3,420",38.0,42,1.11,143,101,71.3,12,14,12,12,31.6,4,1,1,2,50.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
d298ef2c,/en/squads/d298ef2c/2016-2017/Saint-Etienne-Stats,Saint-Étienne,3,38,38,"3,418",38.0,42,1.11,172,130,76.7,12,14,12,14,36.8,4,2,2,0,50.0,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
3f8c4b5f,/en/squads/3f8c4b5f/2016-2017/Toulouse-Stats,Toulouse,2,38,38,"3,420",38.0,41,1.08,166,125,80.1,10,14,14,12,31.6,9,8,1,0,11.1,13,2016-2017,f9be343d-d6cd-4ef8-a470-3f14b48ac69a
