team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,Amiens,27,45.6,28.0,15949,1587,4731,8179,3192,350,15944,409,244,59.7,165,40.3,7853,42492,21131,384,299,82,543,358,9610,999,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,Angers,26,45.3,28.0,16445,1346,5096,7662,3853,511,16444,479,291,60.8,187,39.0,7730,42925,23294,542,385,127,455,344,10448,1080,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,Bordeaux,26,53.6,28.0,18253,1724,5742,9723,2955,385,18251,507,273,53.8,233,46.0,10991,52483,26706,441,350,101,457,285,12191,989,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,Brest,24,49.8,28.0,17263,2041,6000,7885,3546,470,17258,364,209,57.4,155,42.6,9330,48143,25023,415,307,66,464,283,10983,1133,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,Dijon,28,46.5,28.0,16323,1848,5938,7538,3047,489,16322,543,312,57.5,231,42.5,8571,49178,25530,513,372,112,469,303,10015,897,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,Lille,25,52.9,28.0,17279,1255,4060,9261,4127,551,17271,522,307,58.8,215,41.2,9397,52108,27799,544,429,136,442,300,11171,1066,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,Lyon,27,56.2,28.0,19207,1629,5456,9834,4080,558,19201,578,341,59.0,237,41.0,11551,60851,32940,563,442,142,484,293,13191,1196,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,Marseille,23,53.5,28.0,18065,1485,5084,8972,4199,516,18059,510,316,62.0,194,38.0,11047,59654,31913,639,468,139,441,298,11831,1099,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,Metz,24,45.3,28.0,15860,1638,5207,7745,3123,368,15856,561,337,60.1,224,39.9,7743,50513,25532,578,463,105,461,302,9502,840,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,Monaco,28,50.9,28.0,17559,1547,4862,8731,4142,656,17555,500,308,61.6,192,38.4,10067,56025,31702,646,416,155,401,259,11605,1295,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,Montpellier,27,47.6,28.0,15917,1628,5080,7394,3597,463,15912,449,218,48.6,231,51.4,7983,43243,23427,425,297,79,461,192,9652,1096,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,Nantes,29,48.0,28.0,16839,1459,5037,8268,3742,477,16837,561,322,57.4,238,42.4,9108,51561,26102,548,434,136,474,305,10514,1028,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,Nice,31,54.6,28.0,18875,1893,6345,9323,3417,458,18870,626,364,58.1,262,41.9,10225,55202,31327,499,394,139,479,281,13324,1255,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
squads,/en/squads/1cbf5f9e/Nimes-Stats,Nîmes,28,45.0,28.0,14493,1345,4519,6626,3515,486,14491,469,233,49.7,236,50.3,7068,39938,21216,421,295,91,465,250,8049,953,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,Paris S-G,31,65.2,27.0,21903,1328,4729,12011,5325,855,21895,675,406,60.1,268,39.7,13031,67065,37548,711,568,194,410,233,16642,1669,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,Reims,26,48.9,28.0,16410,1640,6000,7221,3385,488,16405,519,301,58.0,218,42.0,8780,53250,29387,597,375,114,459,231,10261,1035,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,Rennes,26,49.6,28.0,16431,1665,5490,7998,3138,456,16426,488,261,53.5,227,46.5,9926,53981,28245,557,389,107,435,263,10319,929,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,Saint-Étienne,31,48.2,28.0,16336,1527,5344,7827,3335,434,16331,485,289,59.6,196,40.4,8001,50278,27056,515,352,96,476,296,9974,969,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,Strasbourg,25,49.6,27.0,15640,1461,4811,7586,3427,469,15636,426,257,60.3,169,39.7,9288,49549,26561,492,388,80,440,255,9971,973,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,Toulouse,30,44.2,28.0,15562,1755,5101,7114,3522,492,15556,471,287,60.9,184,39.1,8756,48343,26213,556,379,96,475,293,9271,945,13,2019-2020,9b4c37e9-7b37-4180-a728-2cb43cc75966
