team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,Amiens,1,38,38,"3,420",38.0,52,1.37,166,114,72.3,9,11,18,11,28.9,9,6,2,1,25.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,Angers,2,38,38,"3,419",38.0,49,1.29,165,116,72.1,10,16,12,13,34.2,5,3,2,0,40.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,Bordeaux,2,38,38,"3,420",38.0,42,1.11,153,110,76.5,10,11,17,10,26.3,7,6,1,0,14.3,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
74229020,/en/squads/74229020/2018-2019/Caen-Stats,Caen,1,38,38,"3,420",38.0,54,1.42,193,139,75.1,7,12,19,9,23.7,8,6,2,0,25.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,Dijon,2,38,38,"3,420",38.0,60,1.58,171,112,66.7,9,7,22,6,15.8,3,3,0,0,0.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,Guingamp,2,38,38,"3,420",38.0,68,1.79,171,101,62.0,5,12,21,10,26.3,6,3,2,1,40.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,Lille,1,38,38,"3,420",38.0,33,0.87,125,90,78.4,22,9,7,15,39.5,10,6,2,2,25.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,Lyon,2,38,38,"3,420",38.0,47,1.24,149,105,71.8,21,9,8,10,26.3,5,5,0,0,0.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,Marseille,2,38,38,"3,416",38.0,52,1.37,138,84,69.6,18,7,13,12,31.6,12,10,2,0,16.7,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,Monaco,3,38,38,"3,420",38.0,57,1.50,147,89,64.6,8,12,18,8,21.1,8,5,3,0,37.5,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,Montpellier,2,38,38,"3,420",38.0,42,1.11,144,103,72.9,15,14,9,12,31.6,5,3,1,1,25.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,Nantes,3,38,38,"3,420",38.0,48,1.26,130,78,66.2,13,9,16,8,21.1,8,4,4,0,50.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,Nice,2,38,38,"3,420",38.0,35,0.92,155,118,79.4,15,11,12,16,42.1,6,3,3,0,50.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,Nîmes,1,38,38,"3,420",38.0,58,1.53,180,122,70.0,15,8,15,10,26.3,5,4,1,0,20.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,Paris S-G,2,38,38,"3,420",38.0,35,0.92,131,99,77.1,29,4,5,17,44.7,6,5,1,0,16.7,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,Reims,1,38,38,"3,420",38.0,42,1.11,150,110,76.7,13,16,9,14,36.8,7,7,0,0,0.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,Rennes,2,38,38,"3,420",38.0,52,1.37,158,106,69.6,13,13,12,11,28.9,5,4,1,0,20.0,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,Saint-Étienne,2,38,38,"3,420",38.0,41,1.08,153,112,77.8,19,9,10,13,34.2,9,7,1,1,12.5,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,Strasbourg,2,38,38,"3,420",38.0,48,1.26,149,100,72.5,11,16,11,9,23.7,9,7,2,0,22.2,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,Toulouse,2,38,38,"3,416",38.0,57,1.50,178,121,70.8,8,14,16,9,23.7,6,5,1,0,16.7,13,2018-2019,a5a9e9be-8ead-49f8-a34d-1ecfe0343a85
