ranker,nationality,players,minutes,List,competition_id,season_id,id
1,frFrance,307,"296,467","Kylian Mbappé,Alexandre Lacazette,Elye Wahi,Benjamin Bourigeaud,Florian Sotoca,Gaëtan Laborde,Wissam Ben Yedder,Rémy Cabella,Enzo Le Fée,Téji Savanier...",13,2022-2023,90799fc1-e62b-4f84-a32b-fc932cdfd7d7
2,dzAlgeria,24,"28,735","Amine Gouiri,Fares Chaïbi,Nabil Bentaleb,Haris Belkebla,Himad Abdelli,Youcef Belaïli,Hicham Boudaoui,Akim Zedadka,Yasser Larouci,Andy Delort...",13,2022-2023,90799fc1-e62b-4f84-a32b-fc932cdfd7d7
3,brBrazil,23,"34,037","Caio Henrique Oliveira Silva,Neymar,Jubal,Dante,Andrei Girotto,Neto Borges,Marquinhos,Vanderson,Rafael Ratão,Thiago Mendes...",13,2022-2023,90799fc1-e62b-4f84-a32b-fc932cdfd7d7
4,snSenegal,22,"24,804","Habib Diallo,Mory Diaw,Yehvann Diouf,Krépin Diatta,Abdallah Sima,Habib Diarra,M'Baye Niang,Dion Lopy,Noah Fadiga,Sada Thioub...",13,2022-2023,90799fc1-e62b-4f84-a32b-fc932cdfd7d7
,,,,View Complete Nationalities Table,13,2022-2023,90799fc1-e62b-4f84-a32b-fc932cdfd7d7
