team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,Amiens,26,38.0,62,6,3,521,519,65,586,396,384,1,9,2,1918,722,705,50.6,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,Angers,24,38.0,49,4,0,449,445,51,628,420,399,10,5,2,1946,616,565,52.2,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,Bordeaux,33,38.0,74,5,0,545,497,60,658,391,447,3,7,0,2158,660,721,47.8,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
74229020,/en/squads/74229020/2018-2019/Caen-Stats,Caen,26,38.0,83,6,4,559,500,50,647,489,435,3,8,2,1911,756,822,47.9,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,Dijon,26,38.0,79,7,4,573,443,59,606,482,408,1,3,1,1963,694,800,46.5,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,Guingamp,30,38.0,58,5,0,486,464,54,809,421,431,4,6,0,1990,778,843,48.0,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,Lille,25,38.0,71,4,1,479,510,39,575,387,378,10,10,0,2018,564,575,49.5,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,Lyon,25,38.0,57,3,2,443,469,94,684,363,384,9,5,3,2028,612,513,54.4,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,Marseille,24,38.0,83,8,1,501,455,46,827,401,489,2,12,0,1949,695,622,52.8,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,Monaco,42,38.0,92,6,1,528,505,55,748,386,422,5,8,2,1941,611,594,50.7,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,Montpellier,25,38.0,61,4,1,537,478,58,749,484,431,2,5,2,2061,729,741,49.6,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,Nantes,33,38.0,75,6,3,493,496,77,725,435,478,7,8,0,2173,767,685,52.8,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,Nice,30,38.0,73,5,1,425,518,40,495,450,420,7,6,1,1957,516,502,50.7,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,Nîmes,23,38.0,71,5,2,487,494,40,736,443,442,3,5,1,2030,693,828,45.6,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,Paris S-G,30,38.0,64,4,0,474,444,92,588,342,434,10,6,4,2060,402,336,54.5,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,Reims,27,38.0,67,2,0,532,467,79,633,486,454,2,7,2,2029,647,718,47.4,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,Rennes,28,38.0,70,3,2,490,486,61,663,389,395,9,5,1,2032,625,560,52.7,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,Saint-Étienne,29,38.0,67,7,4,454,456,60,770,441,406,4,9,1,1948,609,643,48.6,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,Strasbourg,26,38.0,71,4,1,512,404,43,719,428,405,5,9,1,1940,631,615,50.6,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,Toulouse,29,38.0,77,5,2,558,468,69,629,384,418,8,6,1,2024,712,653,52.2,13,2018-2019,08a132ea-9db6-4b72-ab82-d5b34de5c4da
