team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
squads,/en/squads/69236f98/Angers-Stats,vs Angers,30,34.0,20419,18893,1500,434,52,113,719,641,160,76,66,0,17341,26,298,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/5ae09109/Auxerre-Stats,vs Auxerre,29,34.0,19181,17456,1642,423,104,89,660,704,202,92,87,1,15891,83,305,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/fb08dbb3/Brest-Stats,vs Brest,30,34.0,17260,15604,1597,453,56,109,639,638,167,74,71,1,14071,59,313,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/5c2737db/Le-Havre-Stats,vs Le Havre,31,34.0,18901,17311,1546,413,59,84,687,645,186,84,75,1,15963,44,285,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/fd4e0f7d/Lens-Stats,vs Lens,33,34.0,15716,14079,1605,554,37,51,473,602,127,52,36,0,12550,32,307,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/cb188c0c/Lille-Stats,vs Lille,27,34.0,14644,13118,1471,443,37,97,482,584,142,66,51,0,11769,55,256,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/d53c0b06/Lyon-Stats,vs Lyon,31,34.0,14734,13176,1504,455,57,106,549,566,159,73,63,0,11925,54,265,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
5725cc7b,/en/squads/5725cc7b/2024-2025/Marseille-Stats,vs Marseille,32,34.0,13334,11915,1327,423,62,77,385,450,106,45,39,0,10643,92,216,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
fd6114db,/en/squads/fd6114db/2024-2025/Monaco-Stats,vs Monaco,28,34.0,14908,13223,1636,517,45,121,498,619,118,63,34,0,11573,49,315,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/281b0e73/Montpellier-Stats,vs Montpellier,35,34.0,17484,15960,1486,459,49,66,564,582,174,63,74,0,14766,38,272,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/d7a486cd/Nantes-Stats,vs Nantes,30,34.0,21062,19434,1586,424,28,113,740,685,212,86,96,0,17979,42,337,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/132ebc33/Nice-Stats,vs Nice,31,34.0,17860,16268,1564,425,38,67,604,605,180,72,64,1,14744,28,333,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
e2d8892c,/en/squads/e2d8892c/2024-2025/Paris-Saint-Germain-Stats,vs Paris S-G,28,34.0,12016,10625,1318,343,39,71,386,451,111,55,33,0,9330,73,281,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/7fdd64e0/Reims-Stats,vs Reims,34,34.0,18726,17172,1498,432,67,82,707,565,197,84,73,2,15620,56,295,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/b3072e00/Rennes-Stats,vs Rennes,35,34.0,16323,14708,1526,468,51,107,510,630,128,53,52,0,13238,89,280,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/d298ef2c/Saint-Etienne-Stats,vs Saint-Étienne,32,34.0,18133,16515,1560,457,67,158,692,641,195,85,70,0,15120,58,311,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/c0d3eab4/Strasbourg-Stats,vs Strasbourg,30,34.0,17314,15791,1455,418,56,117,700,588,164,55,81,0,14255,68,312,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
squads,/en/squads/3f8c4b5f/Toulouse-Stats,vs Toulouse,27,34.0,18518,16981,1496,469,42,73,556,577,128,47,51,0,15399,41,273,13,2024-2025,5c0f5e66-6bf0-498e-8a4e-fa2c6feba14f
