team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
25622401,/en/squads/25622401/2017-2018/Amiens-Stats,Amiens,30,38.0,15624,13590,1965,535,40,110,590,837,140,50,67,0,11213,69,346,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
69236f98,/en/squads/69236f98/2017-2018/Angers-Stats,Angers,27,38.0,17004,14902,2043,502,57,106,653,976,169,97,50,0,12795,59,381,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
123f3efe,/en/squads/123f3efe/2017-2018/Bordeaux-Stats,Bordeaux,31,38.0,18593,16547,1970,518,61,186,736,882,179,94,54,0,14603,76,392,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
74229020,/en/squads/74229020/2017-2018/Caen-Stats,Caen,26,38.0,16218,14169,1973,483,22,213,971,908,202,78,106,6,11621,76,381,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
8dfb7350,/en/squads/8dfb7350/2017-2018/Dijon-Stats,Dijon,26,38.0,17343,15289,1981,540,59,190,567,857,153,61,47,3,13255,73,326,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
d41b5f53,/en/squads/d41b5f53/2017-2018/Guingamp-Stats,Guingamp,23,38.0,17950,15798,2052,592,25,174,727,867,190,85,76,6,13835,100,355,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
cb188c0c,/en/squads/cb188c0c/2017-2018/Lille-Stats,Lille,25,38.0,20060,18073,1900,496,61,137,614,805,171,69,74,1,16258,87,377,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
d53c0b06,/en/squads/d53c0b06/2017-2018/Lyon-Stats,Lyon,26,38.0,20965,19005,1880,540,74,119,572,816,182,102,60,0,17480,80,357,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
5725cc7b,/en/squads/5725cc7b/2017-2018/Marseille-Stats,Marseille,26,38.0,21066,19057,1931,521,116,159,864,834,243,109,83,4,17221,78,337,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
f83960ae,/en/squads/f83960ae/2017-2018/Metz-Stats,Metz,36,38.0,16957,14872,2029,540,18,258,701,884,173,68,86,1,12673,56,385,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
fd6114db,/en/squads/fd6114db/2017-2018/Monaco-Stats,Monaco,32,38.0,18393,16296,2024,584,68,151,764,839,195,82,67,2,14444,73,337,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
281b0e73,/en/squads/281b0e73/2017-2018/Montpellier-Stats,Montpellier,23,38.0,17725,15597,2045,578,47,228,849,943,185,42,122,0,13612,83,394,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
d7a486cd,/en/squads/d7a486cd/2017-2018/Nantes-Stats,Nantes,30,38.0,16263,14232,1946,425,24,143,789,926,175,49,111,1,11823,85,365,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
132ebc33,/en/squads/132ebc33/2017-2018/Nice-Stats,Nice,31,38.0,23523,21602,1858,570,40,278,572,672,203,71,115,1,20210,63,348,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
e2d8892c,/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats,Paris S-G,28,38.0,26436,24471,1872,553,216,228,682,736,254,80,55,6,23215,93,380,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
b3072e00,/en/squads/b3072e00/2017-2018/Rennes-Stats,Rennes,28,38.0,17996,15811,2096,588,52,215,766,916,217,95,86,2,13834,89,345,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
d298ef2c,/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats,Saint-Étienne,30,38.0,19124,16922,2112,532,37,145,657,990,182,69,70,4,15064,90,412,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
c0d3eab4,/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats,Strasbourg,25,38.0,16942,14846,2020,498,63,207,776,909,183,78,94,1,12776,76,353,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
3f8c4b5f,/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats,Toulouse,25,38.0,15755,13527,2153,622,28,126,822,932,177,97,62,4,11368,75,404,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
54195385,/en/squads/54195385/2017-2018/Troyes-Stats,Troyes,25,38.0,16326,14215,2048,519,38,139,689,910,165,75,49,2,12006,63,390,13,2017-2018,633c42ee-dac8-49b2-8115-6c149260d637
